Solution,RMSE
"[0.64895649 0.14588366 0.15207739 0.58794298 0.37164009 0.52504406
 0.70176823 0.80501171 0.19267976 0.00515658 0.86717721 0.07701138
 0.40274462 0.56219398 0.71875899 0.66792769 0.72394063 0.08398748
 0.82353808 0.20339853 0.75269599 0.56461831 0.87207487 0.4142848
 0.38977047 0.13334253]",0.06337101030187305
"[0.63297609 0.16753167 0.14674563 0.56804387 0.35327652 0.54638431
 0.7142652  0.81775413 0.22345934 0.00711473 0.87010959 0.09748128
 0.39264067 0.56702421 0.72454558 0.64361608 0.72435212 0.08849697
 0.84240113 0.21400846 0.75115416 0.5841717  0.87207487 0.39188387
 0.37994487 0.12133937]",0.05831321103581986
"[0.66681883 0.16753167 0.15112425 0.58202947 0.37164009 0.52528301
 0.69756936 0.78772127 0.20888028 0.02609806 0.90161258 0.09865775
 0.40190586 0.54737987 0.7422459  0.67049006 0.69436173 0.11569211
 0.81889507 0.19039735 0.75269599 0.60450784 0.89690536 0.39931795
 0.38433749 0.14397101]",0.10429066026689826
"[0.63416347 0.17078433 0.13529638 0.58794298 0.3939072  0.54078325
 0.68786566 0.82420557 0.19850047 0.01074708 0.88194434 0.07701138
 0.41513181 0.53867994 0.71875899 0.65362429 0.72264634 0.10150432
 0.82729589 0.20504105 0.74153844 0.56238329 0.89461897 0.41520194
 0.40759409 0.15270141]",0.06598266475073698
"[0.66354921 0.167536   0.15804676 0.56977845 0.35264    0.53931571
 0.70176823 0.8171526  0.21699835 0.01857532 0.86964593 0.07701138
 0.39471813 0.57746218 0.72630546 0.65166387 0.69783445 0.11301357
 0.81100438 0.20619765 0.74292795 0.56151463 0.85795694 0.42034405
 0.38433749 0.14307816]",0.08830375289858511
"[0.65470902 0.15507116 0.15455777 0.61193717 0.37164009 0.52302075
 0.70176823 0.82648733 0.19366519 0.02560537 0.87813666 0.07977913
 0.39049198 0.54302539 0.71875899 0.67751406 0.72702578 0.11836571
 0.83126914 0.20141    0.74865519 0.56251399 0.8474944  0.3910252
 0.36089823 0.15320207]",0.10446598444779716
"[0.64526496 0.16089684 0.15804676 0.59516613 0.37164009 0.54638431
 0.67780203 0.8177161  0.20888028 0.00592306 0.90242216 0.07701138
 0.40274462 0.54070321 0.71406976 0.64530499 0.71329811 0.10410483
 0.838181   0.1954832  0.77319757 0.5841717  0.89452118 0.40673598
 0.37567417 0.13334253]",0.050517445323630346
"[0.65081096 0.17294297 0.15804676 0.58574943 0.37120772 0.55157949
 0.69590887 0.80257068 0.20723823 0.01750313 0.8798823  0.0695156
 0.40274462 0.56575441 0.72745493 0.65362429 0.71329811 0.09800629
 0.82729589 0.18198191 0.75374472 0.5841717  0.87881757 0.42075076
 0.38797396 0.13420186]",0.08531500843470607
"[0.64907264 0.16753167 0.15804676 0.58197978 0.36323724 0.55033749
 0.69500302 0.79262346 0.21021527 0.01502928 0.87383432 0.07842454
 0.4070977  0.57294987 0.71379406 0.65021043 0.72516815 0.10711657
 0.83845818 0.20103989 0.75269599 0.58741551 0.86582102 0.41920199
 0.38433749 0.13493415]",0.07915880887384233
"[0.64526496 0.16610249 0.15498427 0.59640928 0.3782708  0.55716996
 0.70176823 0.79180143 0.20888028 0.01524404 0.88159909 0.07928772
 0.39156182 0.56286571 0.71371965 0.6511946  0.71329811 0.10228769
 0.82729589 0.19859925 0.75022912 0.59408227 0.88236573 0.41349125
 0.39441338 0.12394228]",0.07742437858329834
"[0.63536939 0.16753167 0.15804676 0.57673242 0.37164009 0.55761494
 0.7069387  0.80343377 0.21512879 0.01852071 0.88507965 0.08847644
 0.40176428 0.55729813 0.7309582  0.65362429 0.71660923 0.11283927
 0.8206861  0.19039735 0.74918236 0.57905144 0.86815225 0.40580325
 0.39126775 0.13606662]",0.08473075139276152
"[0.65707986 0.16020665 0.16207532 0.58794298 0.38267345 0.54638431
 0.70354775 0.80346254 0.20888028 0.01656517 0.88553576 0.08780523
 0.40493118 0.56219398 0.71875899 0.65215954 0.70400171 0.10614591
 0.81976662 0.18286006 0.75269599 0.58028577 0.87861243 0.41525434
 0.390264   0.13993772]",0.08371511053322808
"[0.64980397 0.16753167 0.16864236 0.5764417  0.37475903 0.54638431
 0.70176823 0.81333784 0.22058895 0.01678207 0.8935634  0.07701138
 0.40881743 0.56499586 0.71864093 0.65601269 0.71273467 0.10228769
 0.83415734 0.1953273  0.75297422 0.59593444 0.86645291 0.4055434
 0.38433749 0.13270413]",0.08132510546714243
"[0.65743625 0.16429193 0.15804676 0.58794298 0.36909169 0.55369289
 0.69391452 0.81548573 0.20906762 0.01540622 0.87403552 0.08345511
 0.40274462 0.56219398 0.71134162 0.65362429 0.71560471 0.10931559
 0.82176984 0.19372137 0.74641153 0.58767622 0.87945041 0.42660817
 0.37472115 0.12240849]",0.07888024677881864
"[0.6420192  0.16316896 0.14663869 0.58448299 0.37164009 0.54764381
 0.71108291 0.81463981 0.20431198 0.01692191 0.89190299 0.06525731
 0.40380298 0.5721626  0.71875899 0.66462651 0.71299478 0.10227088
 0.82307433 0.19039735 0.76296123 0.57311289 0.86829986 0.40384816
 0.3841715  0.13334253]",0.08343034981940804
"[0.6529383  0.17927768 0.15825463 0.59546463 0.36503439 0.54638431
 0.7099149  0.80346254 0.20888028 0.01734402 0.88725389 0.07257131
 0.40908931 0.56219398 0.72520979 0.65362429 0.71957631 0.11470562
 0.82729589 0.19039735 0.75269599 0.57756167 0.87207487 0.4142848
 0.38250988 0.14064573]",0.08584775217938236
"[0.64169241 0.17948125 0.14857513 0.58794298 0.36178369 0.53893269
 0.70642006 0.81374518 0.21525875 0.01246471 0.87753522 0.07701138
 0.40274462 0.57017218 0.71583304 0.66529406 0.71835029 0.10228769
 0.82729589 0.18748091 0.75269599 0.58507678 0.87866056 0.4142848
 0.37419108 0.13334253]",0.06891280120655406
"[0.64074419 0.16385457 0.15208602 0.58538722 0.37121647 0.55137647
 0.70048178 0.80848862 0.20888028 0.01283882 0.88263936 0.08317043
 0.40687296 0.56616422 0.71875899 0.65644124 0.71007724 0.09718394
 0.83282973 0.18478125 0.75473624 0.58220786 0.87685802 0.41016273
 0.37998332 0.13211683]",0.06945995203738826
