time,180,181.026,182.051,183.077,184.103,185.128,186.154,187.179,188.205,189.231,190.256,191.282,192.308,193.333,194.359,195.385,196.41,197.436,198.462,199.487,200.513,201.538,202.564,203.59,204.615,205.641,206.667,207.692,208.718,209.744,210.769,211.795,212.821,213.846,214.872,215.897,216.923,217.949,218.974,220
0.0,3.5391137898144134,3.5394245516566576,3.5397322823154154,3.540037025118313,3.5403388213927403,3.5406377128071136,3.540933739239611,3.541226940706482,3.541517356273409,3.541805023948806,3.542089981540192,3.5423722655865104,3.54265191272763,3.5429289589371793,3.543203438536732,3.5434753865373727,3.5437448359892905,3.5440118208435063,3.544276373234151,3.5445385256769164,3.5447983096833013,3.5450557559219904,3.5453108949927667,3.5455637571645067,3.545814371498289,3.5460627672035985,3.5463089724234544,3.546553015594336,3.546794924228414,3.5470347248588734,3.5472724449283684,3.5475081098710124,3.547741745895511,3.547973378390612,3.5481900167313256,3.5484181022091263,3.5486442451366416,3.5488684691396672,3.549090798514058,3.5493112561872047
60.0,3.4988515910954305,3.4993473857988713,3.4998384285899506,3.5003246928289142,3.500806304089232,3.501283328033875,3.501755829398978,3.5022238717346137,3.5026875173076917,3.5031468274013404,3.503601862217755,3.50405268080057,3.504499333630191,3.5049418887303974,3.5053803977496885,3.505814915771058,3.506245496838492,3.506672187543625,3.5070950581805103,3.5075141460089414,3.507929501294033,3.508341174343009,3.5087492138814493,3.5091536728644175,3.509554590949019,3.5099520247378004,3.510346001927347,3.510736583504107,3.5111237932885766,3.5115076925614344,3.5118883224554045,3.5122657232807857,3.512639879912646,3.5130109311309585,3.5133788706732427,3.5137437368708677,3.5141055682409563,3.5144644018332,3.5148202442886265,3.51517320385741
120.0,3.466198228054085,3.4668205414914484,3.467437129379757,3.4680480706288677,3.4686534417091575,3.4692533175468805,3.469847772656782,3.470436879302002,3.4710207095009515,3.4715993330204875,3.4721728192828425,3.472741235596276,3.473304648576513,3.47386312364088,3.4744167249748577,3.474965516311693,3.47550955942011,3.4760489153222074,3.476583644066566,3.4771138055364244,3.4776394568778635,3.4781606548795665,3.478677455781531,3.4791899148011174,3.4796980860010054,3.4802020220451455,3.4807017760006063,3.4811974004965753,3.48168894523647,3.4821764600994944,3.482659994697917,3.483139596747741,3.4836153444914846,3.484087224459694,3.4845553126148245,3.4850196539188323,3.485480293460936,3.485937800184094,3.4863911665130836,3.48684095891594
180.0,3.4383670828331154,3.4390720930679985,3.4397710564610895,3.44046404979622,3.441151147841005,3.4418324238754896,3.442507950724492,3.44317779957003,3.4438420408313632,3.4445007431708237,3.445153974576293,3.4458018021985124,3.4464442916455322,3.4470815075420953,3.447713513800064,3.448340440145511,3.448962213587905,3.449578962669337,3.4501907469561477,3.450797626281317,3.4513996573665193,3.451996898044917,3.4525894040641707,3.4531772313668903,3.4537604337828967,3.4543390648516272,3.4549131781004743,3.4554828255150847,3.456048058321528,3.45660892661808,3.457165480697075,3.457717769361539,3.458265852603395,3.4588097548628225,3.4593495339288403,3.4598852364864263,3.4604169083366765,3.4609447551329353,3.461468498618176,3.4619883430401073
240.0,3.414670816713199,3.415423901849133,3.416171046485499,3.4169123184631816,3.417647783922267,3.4183775085879526,3.4191015567656544,3.419819992447281,3.420532877981541,3.421240275465132,3.421942245884217,3.422638849251812,3.42333014504866,3.4240161911414217,3.4246970461065818,3.425372768703434,3.4260434101822375,3.4267090284764112,3.4273696775823694,3.428025412081989,3.4286762842835508,3.4293223468187835,3.4299636513836163,3.4306002485850615,3.4312321886034254,3.4318595209158382,3.4324822947024867,3.4331005579477694,3.433714358131886,3.4343237422548074,3.434928756486143,3.4355294465830046,3.4361258610976635,3.4367180371540766,3.4373060221270757,3.4378898596233496,3.4384695919915584,3.439045287002803,3.4396169353804806,3.440184603164568
300.0,3.394515242014177,3.3952898127181492,3.3960588278666526,3.3968223426493624,3.3975804117157793,3.3983330890563175,3.3990804280821014,3.399822481697744,3.400559301633958,3.4012909399446123,3.4020174472131175,3.402738874189702,3.4034552703394954,3.4041666847210648,3.4048731663355083,3.405574758854441,3.4062715182813177,3.4069634872769416,3.4076507120113213,3.4083332386844845,3.4090111126055884,3.409684378350927,3.4103530804154136,3.411017262133104,3.4116769673162755,3.4123322383055856,3.4129831174573724,3.413629646602417,3.4142718672841346,3.414909819845062,3.4155435446876865,3.416173081938327,3.4167984714563504,3.4174197508711295,3.418036959098736,3.4186501347860916,3.419259314796104,3.419864522224252,3.4204658230542373,3.4210632389661146
360.0,3.377392740744214,3.3781687944323315,3.3789398430035775,3.3797059284109525,3.3804670927180007,3.3812233771626,3.381974823095267,3.382721471201003,3.383463361887104,3.384200535306735,3.3849330313520234,3.385660890491858,3.386384149452736,3.387102848101039,3.387817025033208,3.3885267129385106,3.389231957484333,3.3899327960387833,3.390629263216722,3.391321395424816,3.3920092292849477,3.3926928009449595,3.393372145944939,3.3940472998974407,3.3947182976427834,3.3953851742789665,3.39604796431676,3.3967067014611683,3.397361419845229,3.398012153050469,3.398658933878356,3.3993017959203757,3.3999407711005087,3.4005758917041793,3.4012071901645267,3.4018346979108327,3.4024584463692977,3.403078444172254,3.403694767000902,3.4043074229064554
420.0,3.3628653585993717,3.3636282063810263,3.3643866831260167,3.3651408182463847,3.3658906412428804,3.3666361813005263,3.3673774676961354,3.3681145294924972,3.368847395621853,3.3695760948799354,3.3703006562308313,3.3710211135160186,3.3717374844328285,3.3724498025961935,3.3731580964058,3.373862389426122,3.3745627189762795,3.3752591075205527,3.3759515830467217,3.3766401731449265,3.3773249050964025,3.3780058060957288,3.378682903264707,3.3793562233934975,3.3800257932245206,3.3806916394351676,3.381353788335008,3.3820122661824996,3.382667098999024,3.3833183128645596,3.3839659332556593,3.3846099861369616,3.385250496480877,3.385887491973264,3.3865209934097633,3.3871510279654533,3.3877776200758056,3.388400774467037,3.3890205558305615,3.38963696828878
480.0,3.350555337541791,3.3512945190416072,3.3520299891808705,3.352761765915452,3.353489867754782,3.3542143124575,3.354935118911504,3.3556523054852105,3.356365890487387,3.3570758927057422,3.3577823309367814,3.358485229288344,3.3591845951062203,3.359880452663428,3.360572821073452,3.3612617156835056,3.3619471629708206,3.3626291764497984,3.363307775978902,3.3639829803501704,3.364654808202806,3.3653232785447216,3.3659884101225854,3.366650221761315,3.367308732307592,3.3679639603363265,3.3686159246828282,3.3692646440547245,3.369910136917083,3.3705524221021834,3.3711915180015604,3.3718274432762296,3.3724602162677657,3.3730898558127977,3.3737163796368304,3.3743398067459394,3.374960154891042,3.375577426414445,3.3761916718061,3.3768028929447507
