param_values
50.0
52.56410256410256
55.12820512820513
57.69230769230769
60.256410256410255
62.82051282051282
65.38461538461539
67.94871794871796
70.51282051282051
73.07692307692308
75.64102564102564
78.2051282051282
80.76923076923077
83.33333333333334
85.8974358974359
88.46153846153847
91.02564102564102
93.58974358974359
96.15384615384616
98.71794871794873
101.28205128205128
103.84615384615385
106.41025641025641
108.97435897435898
111.53846153846155
114.1025641025641
116.66666666666667
119.23076923076924
121.7948717948718
124.35897435897436
126.92307692307693
129.4871794871795
132.05128205128204
134.61538461538464
137.17948717948718
139.74358974358975
142.30769230769232
144.87179487179486
147.43589743589746
150.0
