Solution,RMSE,C1,C2
"[0.19474077 0.22780262 0.92383358 0.61999785 0.84501198 0.9707333
 0.83194088 0.05087092 0.8519556  0.24469221 0.2332579  0.41159302
 0.50808537 0.36679241 0.43047833 0.19721543 0.14310599 0.70503643
 0.53647085 0.64465633 0.94631267 0.65593195 0.35372945 0.37224752
 0.70878988 0.5064935  0.10925844 0.94616741 0.62797065 0.39537347
 0.40933488 0.55671911]",0.03854055696525909,-0.0017526703086413777,-0.005792580792823736
"[0.24501461 0.16670561 0.92383358 0.55030321 0.8740499  0.96562879
 0.85017883 0.018204   0.85932732 0.19367484 0.24396127 0.61003394
 0.48392844 0.34591064 0.45473243 0.1022486  0.16794424 0.52489408
 0.53647085 0.44840935 0.97999752 0.65325987 0.34230017 0.46814458
 0.84567655 0.68613433 0.17354754 0.78277423 0.58736056 0.54307356
 0.40933488 0.52230346]",0.03872417142284528,0.0034974974141855977,-0.008186802049165784
"[0.25775538 0.17452181 0.92383358 0.54258976 0.89374311 0.95590265
 0.81958806 0.02143812 0.83566008 0.18352497 0.26313933 0.60721666
 0.50445619 0.38140673 0.47396234 0.10709899 0.1696923  0.52489408
 0.51179059 0.44038573 0.98214127 0.65593195 0.36740286 0.4447119
 0.86036123 0.69986704 0.16601618 0.78665669 0.61205168 0.5731488
 0.43064319 0.5054346 ]",0.03889496352771242,0.0037315532983766067,-0.0073592870904215235
"[0.23276531 0.20101704 0.92855924 0.55030321 0.85502346 0.94122139
 0.83055012 0.02862271 0.85751849 0.18185581 0.26845416 0.61003394
 0.48392844 0.36046367 0.47396234 0.09650008 0.14482665 0.5198497
 0.5365246  0.44038573 0.97985993 0.65593195 0.36167591 0.450119
 0.84086884 0.68613433 0.16601618 0.81601786 0.58736056 0.56253461
 0.40933488 0.4970565 ]",0.039034387352514174,0.0036888600418025427,-0.007860636272737502
"[0.24287081 0.17827162 0.92383358 0.55030321 0.8686603  0.94122139
 0.88843885 0.09977534 0.85984694 0.15897658 0.23210942 0.52488501
 0.40250666 0.31731512 0.43047833 0.09573744 0.19732183 0.54574196
 0.53647085 0.54247615 0.98397822 0.65593195 0.35372945 0.450119
 0.86036123 0.63483332 0.15329297 0.76149368 0.58229195 0.50476029
 0.40933488 0.46238697]",0.03917767141260414,-0.0030119699523388187,-0.009721855865406656
"[0.24975075 0.18633987 0.92383358 0.54150963 0.85285993 0.94572479
 0.83055012 0.02619489 0.8557997  0.21740697 0.24742658 0.59541505
 0.48392844 0.37242347 0.47396234 0.11830988 0.13873118 0.52489408
 0.55431776 0.45854674 0.97280682 0.65180136 0.35252475 0.450119
 0.86036123 0.68485235 0.16399911 0.82237051 0.56698695 0.56863601
 0.40933488 0.52060249]",0.039251954301633155,0.003932595447947006,-0.007794648117842853
"[0.24590961 0.17827162 0.8887019  0.58129122 0.91686036 0.94122139
 0.86569909 0.00624683 0.85751849 0.16472818 0.2332579  0.60265543
 0.52750477 0.35327522 0.43934008 0.11830988 0.1314332  0.57170694
 0.55419186 0.49996358 0.95962843 0.65618438 0.35372945 0.4247281
 0.86036123 0.69063001 0.15329297 0.8226715  0.64566416 0.53607995
 0.42120189 0.44655251]",0.03927729301545815,-0.0028233490646682423,-0.006959535451275893
"[0.25030871 0.17870954 0.90928152 0.55030321 0.8740499  0.94692064
 0.83055012 0.02862271 0.85946175 0.20706389 0.24166556 0.59036291
 0.4669343  0.37034105 0.45422023 0.1179328  0.14482665 0.51281466
 0.53647085 0.42350768 0.97999752 0.65593195 0.37413922 0.450119
 0.87205935 0.67473721 0.15325722 0.80077082 0.58736056 0.56253461
 0.41973937 0.5054346 ]",0.03930362957702037,0.0038242741979472757,-0.008190846028706473
"[0.25775538 0.15287186 0.96956016 0.50535179 0.86843372 0.98274783
 0.83055012 0.05809868 0.86255152 0.15485482 0.26313933 0.61682612
 0.48392844 0.40012808 0.47396234 0.15165076 0.09905171 0.54941676
 0.50173535 0.46973977 0.98290575 0.68146808 0.35372945 0.48358344
 0.86036123 0.68272579 0.21105516 0.80077082 0.58736056 0.56253461
 0.44439324 0.5150205 ]",0.03940319945860608,0.00404202591920623,-0.007538098670200513
"[0.12847318 0.43458629 0.8550016  0.86359811 0.63709434 0.78240915
 0.65715801 0.18711087 0.83391118 0.38838987 0.40132844 0.73813275
 0.32584225 0.62025454 0.1372406  0.48431324 0.71987408 0.34807552
 0.39588872 0.11310732 0.49934735 0.49236306 0.59879287 0.04887126
 0.78416194 0.43754463 0.03040712 0.51185042 0.48786192 0.81457971
 0.53315894 0.70645461]",0.039414576282856384,0.003684761260645878,0.0024662959734202267
"[0.25775538 0.17827162 0.92383358 0.55030321 0.8686603  0.94702262
 0.80093838 0.05087092 0.83571266 0.07040024 0.15664143 0.61003394
 0.40291664 0.4511461  0.43047833 0.11830988 0.12866594 0.44466566
 0.53647085 0.40507877 0.9913339  0.65593195 0.3708215  0.36332631
 0.79847292 0.66374537 0.19613818 0.80077082 0.62797065 0.52192696
 0.40933488 0.49753973]",0.039504875144171815,0.004208271115239713,-0.007761427263524162
"[0.25775538 0.17827162 0.90339612 0.48595048 0.8686603  0.94122139
 0.8970524  0.1208187  0.77183781 0.09349563 0.2332579  0.61003394
 0.53266912 0.4350998  0.43659876 0.11830988 0.19252888 0.53529359
 0.53647085 0.46001097 0.9059831  0.72165479 0.28490439 0.450119
 0.81823961 0.66374537 0.15329297 0.80077082 0.62797065 0.44309514
 0.3641931  0.41648064]",0.039526786663691735,-0.0020014409669592385,-0.00432732504663769
"[0.25775538 0.17827162 0.82819594 0.57383263 0.96145686 0.75408695
 0.93773165 0.06232139 0.82635865 0.21651425 0.40132844 0.61003394
 0.30174053 0.42593202 0.43047833 0.11830988 0.34709516 0.53529359
 0.62446085 0.30204068 0.8660058  0.63899302 0.26476889 0.38328827
 0.76535014 0.58263864 0.03040712 0.80077082 0.60673695 0.52192696
 0.40933488 0.37914033]",0.039971364683257564,-0.003354458058851293,-0.008012132056654691
"[0.24661687 0.17870954 0.92383358 0.54573137 0.85609085 0.93694733
 0.83055012 0.00967459 0.90135331 0.18035766 0.24247652 0.57610165
 0.48392844 0.40477137 0.47396234 0.11830988 0.13390198 0.50842499
 0.50729367 0.41977238 0.97933594 0.70579449 0.38054834 0.445692
 0.89405824 0.68613433 0.18215371 0.8151323  0.55833212 0.56318963
 0.40933488 0.5054346 ]",0.04025846351813801,-0.0036539787783254445,-0.006836279701616474
"[0.25775538 0.17827162 0.92383358 0.55030321 0.91189379 0.92616818
 0.74097689 0.02870323 0.84435698 0.15897658 0.17488752 0.61003394
 0.50862023 0.28816765 0.38786487 0.11830988 0.15899999 0.58409738
 0.53647085 0.46001097 0.95372916 0.69536481 0.3971511  0.450119
 0.83128605 0.66288235 0.17519489 0.71344075 0.57838607 0.5565957
 0.32664528 0.46238697]",0.0404556534478646,0.00449817120615564,-0.009170028020703328
"[0.24087783 0.17827162 0.90697525 0.59260151 0.81277456 0.94122139
 0.84998273 0.09570294 0.76645235 0.17816188 0.1504735  0.61007175
 0.48392844 0.27743747 0.45879464 0.02073626 0.23475015 0.53613556
 0.54327041 0.48975352 0.94968513 0.65593195 0.42216919 0.450119
 0.94883389 0.57808794 0.15329297 0.84249512 0.62797065 0.43239056
 0.40196818 0.40454428]",0.04066167615223486,-0.0042202868311025064,-0.009213267558750763
"[0.25816405 0.16011472 0.94558051 0.55030321 0.82952471 0.89998601
 0.83055012 0.02862271 0.85751849 0.19367484 0.23118377 0.61003394
 0.48392844 0.36679241 0.47396234 0.11830988 0.17886238 0.51128207
 0.56590322 0.44038573 0.95980181 0.62967388 0.35372945 0.40335285
 0.86036123 0.68613433 0.19320521 0.80077082 0.56541478 0.51467364
 0.41820855 0.54800472]",0.04084042136974934,0.004953744231039697,-0.007468718950684657
"[0.3001897  0.17870954 0.94127601 0.50121991 0.8357637  0.96757954
 0.81213676 0.03483026 0.85751849 0.15100188 0.28955029 0.57874639
 0.46507279 0.3968041  0.49385065 0.11830988 0.1891583  0.49236367
 0.53647085 0.42709248 0.96572539 0.6719841  0.3310108  0.46136575
 0.84355923 0.68613433 0.16601618 0.76543862 0.58736056 0.586196
 0.40933488 0.49955573]",0.04084247101634032,-0.004307083376624447,-0.00841735735483063
"[0.63785596 0.04164649 0.8571032  0.51868345 0.31995589 0.41586761
 0.93773165 0.45448129 0.69070594 0.53680741 0.40132844 0.80948856
 0.30174053 0.5185734  0.37999454 0.11830988 0.16106383 0.70038553
 0.54767715 0.36137249 0.43769116 0.18391753 0.43993264 0.38328827
 0.49083388 0.93965244 0.03040712 0.83052531 0.48786192 0.70856751
 0.0869232  0.46071649]",0.040935641444758024,0.006181558218066638,-0.005086074448124336
"[0.25775538 0.17827162 0.8571032  0.86359811 0.58761533 0.75408695
 0.93773165 0.06232139 0.77685182 0.21651425 0.40132844 0.73813275
 0.30174053 0.38544337 0.1372406  0.11830988 0.34709516 0.44892965
 0.39588872 0.11310732 0.82654327 0.29729847 0.59879287 0.38328827
 0.76535014 0.57825012 0.03040712 0.45862414 0.48786192 0.52192696
 0.1864451  0.57971621]",0.04096952056432986,-0.003245625997555672,-0.006306680547654021
"[0.25775538 0.17827162 0.92383358 0.50209692 0.95528134 0.94122139
 0.87497936 0.03422228 0.85751849 0.2151566  0.25442181 0.51423405
 0.48392844 0.36679241 0.4128446  0.11830988 0.157464   0.53529359
 0.61071068 0.50081875 0.93080351 0.65593195 0.34763898 0.39474071
 0.86036123 0.64854897 0.07781876 0.84298749 0.62797065 0.52192696
 0.34195654 0.46238697]",0.04101991240978254,0.005151549981825886,-0.008434448670701318
"[0.26025602 0.17870954 0.96067899 0.55030321 0.8868903  0.91579246
 0.83055012 0.03737258 0.81372054 0.20570792 0.26313933 0.6047469
 0.51685346 0.37329487 0.4683428  0.11830988 0.14482665 0.49028701
 0.53647085 0.48637737 0.95566414 0.65593195 0.38187557 0.450119
 0.89469984 0.73487666 0.20353241 0.80077082 0.55100193 0.55012861
 0.40933488 0.5054346 ]",0.04106120388297335,-0.004420456227457856,-0.007852062079191384
"[0.25775538 0.49764531 0.8571032  0.86359811 0.37436271 0.75408695
 0.93773165 0.35230145 0.65876003 0.20929151 0.70142868 0.42281596
 0.30174053 0.38544337 0.37234361 0.11830988 0.37004474 0.09837297
 0.12824312 0.11310732 0.82654327 0.29729847 0.59879287 0.12713705
 0.76535014 0.81834273 0.41198428 0.3730919  0.37009354 0.18320023
 0.1864451  0.57971621]",0.041106137117592936,0.0007973208183503708,-0.009338188476940356
"[0.25775538 0.17573186 0.92383358 0.53898656 0.8740499  0.90438621
 0.81486859 0.02862271 0.85333568 0.24029469 0.26313933 0.61003394
 0.50799878 0.36679241 0.48204884 0.13895547 0.14482665 0.52489408
 0.53647085 0.46213063 0.97999752 0.65593195 0.32677997 0.450119
 0.86036123 0.68613433 0.18487185 0.75327742 0.54051546 0.58108611
 0.40933488 0.54998645]",0.04114153353882076,0.005114674539923137,-0.007262201723989951
"[0.25159928 0.15983531 0.90007444 0.55030321 0.8740499  0.94122139
 0.82056175 0.01269354 0.85751849 0.20040041 0.26313933 0.61140227
 0.46287919 0.35205357 0.47396234 0.13805564 0.14482665 0.50239902
 0.51829748 0.44038573 0.96761518 0.67813966 0.35372945 0.47282142
 0.86036123 0.68613433 0.17589144 0.80077082 0.60784441 0.56253461
 0.38535873 0.49223282]",0.04117491349256491,0.004883039526665151,-0.008258231686701558
"[0.25098038 0.1225049  0.94874412 0.6135419  0.8686603  0.94122139
 0.74419776 0.04702815 0.85751849 0.15897658 0.2332579  0.56203548
 0.5628187  0.44918746 0.43047833 0.10094835 0.14414409 0.52181603
 0.47918916 0.53933026 0.9913339  0.71827439 0.39558161 0.50433788
 0.86036123 0.66078708 0.13488999 0.80477242 0.62797065 0.52192696
 0.40933488 0.56172998]",0.04123476905794563,-0.0035892738686133553,-0.003679333151019558
"[0.25775538 0.15737268 0.92671846 0.5532873  0.85066684 0.95107028
 0.83055012 0.02862271 0.84605614 0.18655934 0.26313933 0.59901959
 0.47271491 0.3513179  0.47396234 0.11830988 0.15539206 0.54027864
 0.54881933 0.4184166  0.97999752 0.63934056 0.35372945 0.45542362
 0.84067178 0.68613433 0.15363415 0.78428364 0.57341964 0.56253461
 0.43156837 0.48204565]",0.04148352231087534,0.005109195114084447,-0.00823113591047383
