Solution,RMSE,C1,C2
"[0.87613563 0.3912341  0.55569677 0.77656344 0.69540527 0.33215467
 0.12156422 0.35183212 0.19809077 0.73691922 0.55681865 0.36284296
 0.29395285 0.92777461 0.40802364 0.16037426 0.87027768]",0.03465826957525679,-0.0003512344629653004,-0.0007088155265001957
"[0.87883401 0.39380202 0.55519183 0.77475156 0.69477145 0.33000257
 0.1203096  0.35149348 0.19910248 0.73732934 0.55762294 0.36254191
 0.29140828 0.92985151 0.40787549 0.16132356 0.87025326]",0.03466490145212562,-0.0003111905975601466,-0.0007190980104783556
"[0.87794889 0.39110917 0.55539716 0.77657826 0.6929993  0.33053858
 0.12094518 0.35379077 0.19890433 0.73456806 0.55627291 0.36305987
 0.29284193 0.92820496 0.40748599 0.1618225  0.87018629]",0.03469840685278899,-0.0004781418068368244,-0.0006751907912660622
"[0.87694115 0.39251063 0.55534364 0.77559381 0.69425657 0.33127368
 0.1217577  0.35359866 0.19800246 0.73696746 0.55683184 0.36384285
 0.29261315 0.92950344 0.40691397 0.16187936 0.86969737]",0.0347036328434605,-0.0004342971117653957,-0.0007012318312484347
"[0.87773707 0.39347613 0.55461466 0.77614345 0.69348278 0.33082144
 0.12063371 0.35168383 0.19932667 0.73511164 0.5585934  0.36176733
 0.29376015 0.9303294  0.40900019 0.16109202 0.86831653]",0.03471069384874599,-0.00028402919385447575,-0.0007633496976754972
"[0.87849085 0.3926683  0.55447317 0.77631254 0.69438041 0.33112912
 0.12058674 0.35291545 0.19844801 0.73505819 0.55743776 0.36346047
 0.29198049 0.92960916 0.40853374 0.1614001  0.86958582]",0.034712784068572804,-0.00039210025042614796,-0.0007245358352904914
"[0.87395557 0.39765306 0.5491822  0.77883831 0.69176945 0.33371316
 0.11986916 0.35839795 0.20328763 0.73412823 0.55631208 0.36268946
 0.2953221  0.93131471 0.4074424  0.16610286 0.87494058]",0.03471684047747787,-0.0005021572375130193,-0.0006994888377919659
"[0.87613854 0.39322258 0.55528839 0.77547068 0.69360355 0.33077377
 0.12180764 0.35178112 0.19907635 0.73632816 0.55567034 0.36216687
 0.29156609 0.93041909 0.4075744  0.16216306 0.86783842]",0.03472462250012072,-0.0005456581276285094,-0.0006784578307301656
"[0.87797045 0.39239043 0.55622736 0.77617281 0.69402765 0.33224379
 0.11996913 0.35352862 0.19911876 0.73662909 0.55608606 0.36418685
 0.29270391 0.92756629 0.40689499 0.1620144  0.86786945]",0.03474995959947669,-0.0005910496985124247,-0.0006513262015443236
"[0.87886711 0.39267358 0.55605311 0.77563718 0.69264983 0.330859
 0.12007215 0.35111765 0.19722322 0.73704502 0.55599207 0.36212828
 0.29233435 0.92815874 0.4097378  0.16013191 0.86907573]",0.03476579401129765,-0.0006091562024919568,-0.0006591127376587985
"[0.87860803 0.39374207 0.55637732 0.7740339  0.69375836 0.33166647
 0.12103036 0.35392838 0.19814242 0.736985   0.55571875 0.36120639
 0.29288922 0.92935599 0.40854981 0.16017999 0.87068361]",0.03477452301295672,-0.0006709175231643764,-0.0006362627784261589
"[0.87756804 0.39284    0.55589808 0.77647991 0.69365981 0.33117262
 0.12033808 0.35236384 0.19751372 0.73450309 0.55808973 0.36364118
 0.2924293  0.92873881 0.40757194 0.1624774  0.86813134]",0.034779585855477274,-0.00045330330113707226,-0.0007270109408587244
"[0.87795065 0.39339634 0.55578186 0.77547462 0.69471558 0.33231932
 0.12070635 0.35374107 0.19791876 0.73554822 0.5566892  0.36198057
 0.2921159  0.93004978 0.40811242 0.16002168 0.86794119]",0.034781974470257764,-0.0005763467849442955,-0.0006900588215171498
"[0.87749199 0.39262509 0.55508315 0.77626026 0.69311694 0.33134916
 0.12150989 0.35138766 0.19886721 0.73473253 0.55769506 0.36227587
 0.29365345 0.92826373 0.40923954 0.16228333 0.86961423]",0.03478426688977479,-0.0004912680310243979,-0.0007132253071316826
"[0.87842046 0.39395014 0.55559633 0.77590098 0.69569523 0.32970314
 0.11961041 0.3528357  0.19820773 0.73614352 0.55722216 0.36378641
 0.29181954 0.92945797 0.40911863 0.16236717 0.86887382]",0.034784805179270205,-0.0005372039448040614,-0.0007005977608688374
"[0.87784399 0.39360829 0.55500416 0.77569427 0.69523501 0.33250806
 0.12109694 0.35315469 0.19969017 0.7353447  0.55630024 0.36374261
 0.2939184  0.9293957  0.40858983 0.16022166 0.86980322]",0.03480954542094004,-0.0006575029340910518,-0.0006688088254010668
"[0.88300397 0.38975457 0.55522938 0.77881797 0.69728232 0.33879069
 0.11857996 0.35923321 0.18898216 0.73728861 0.56392313 0.353937
 0.28555652 0.9188941  0.41796195 0.14962743 0.87307455]",0.034819383474768394,-0.00011576885163706863,-0.0008309796170279521
"[0.8780888  0.39110972 0.5531939  0.77790459 0.69381834 0.33221113
 0.12221436 0.35524811 0.19978753 0.73564542 0.55678204 0.36550812
 0.29346281 0.93176182 0.40686497 0.1632309  0.86851536]",0.034827035844226674,-0.0006054609035070109,-0.000725772135310096
"[0.87563197 0.39240131 0.55720513 0.77491018 0.69585002 0.33077017
 0.12306463 0.35424082 0.19880741 0.73314438 0.55606705 0.36126215
 0.29259445 0.92614243 0.4099511  0.15954921 0.86994588]",0.034839055673412736,-0.0007493459295574503,-0.000625696220781586
"[0.88007423 0.38990609 0.55812212 0.77435143 0.69467449 0.32830731
 0.12208513 0.35352264 0.19602994 0.73663714 0.55420047 0.36145375
 0.29540032 0.92719401 0.40625746 0.16248686 0.86972807]",0.0348403577587921,-0.0009014335194633405,-0.0005727355165406692
"[0.87472803 0.39529886 0.55281565 0.77807933 0.69574753 0.33420225
 0.12112914 0.35440747 0.20177133 0.73706661 0.55893976 0.3640223
 0.2903332  0.92988301 0.40596192 0.16037855 0.86967921]",0.03484492761107871,-0.00048593510073485086,-0.0007567176309719453
"[0.87630354 0.39551929 0.55556161 0.7743674  0.69289324 0.33193875
 0.12256688 0.35282984 0.19865155 0.73411552 0.56009056 0.36206343
 0.29118938 0.92977932 0.40530795 0.1603093  0.8710492 ]",0.03484738976733372,-0.0004282214509334428,-0.0007533117302265316
"[0.8787984  0.39128082 0.55673047 0.77640384 0.69528163 0.33059121
 0.12080932 0.35165988 0.19993556 0.73498874 0.55697668 0.36404178
 0.2932663  0.93063054 0.40842494 0.16210024 0.86909869]",0.03485029826393884,-0.0006441171262878236,-0.000703689945484396
"[0.87715464 0.39278713 0.55651695 0.77629205 0.69392689 0.32962022
 0.12114486 0.35096755 0.19934019 0.73740336 0.55805245 0.36322524
 0.29174885 0.92930089 0.40956016 0.16079681 0.86929762]",0.034867731856106095,-0.0005924765231368374,-0.0007189525572142939
"[0.87680195 0.39383068 0.55659733 0.77524665 0.69444546 0.33072115
 0.1214613  0.35269283 0.20001074 0.73596761 0.55672514 0.36156641
 0.29123404 0.92797409 0.40851373 0.16166564 0.86987874]",0.034875309617005294,-0.000746054460033195,-0.0006498802745759785
"[0.8773415  0.39450914 0.55680295 0.7757361  0.69623303 0.33117599
 0.11977102 0.35294993 0.20102491 0.73657997 0.55711899 0.36502809
 0.29472036 0.92898801 0.41045009 0.15895586 0.87101533]",0.03487732776873008,-0.0007153952638501576,-0.0006692482270817951
"[0.87766161 0.39132576 0.55558931 0.77650801 0.69486836 0.32892959
 0.12303181 0.35037802 0.19789753 0.7347616  0.55902794 0.3628081
 0.29017469 0.93076925 0.40900667 0.16082179 0.86780117]",0.034885816070046566,-0.0005078400678776816,-0.0007772732901469605
"[0.87833918 0.39508502 0.55374402 0.77429766 0.69127181 0.32915911
 0.12339463 0.35347319 0.19725358 0.73834131 0.55782757 0.36317983
 0.29363137 0.92712684 0.40593701 0.16375869 0.87128879]",0.03491928141495275,-0.000746213350004122,-0.000654993602083858
"[0.8743741  0.39511963 0.55674881 0.77628597 0.69215888 0.3308462
 0.12099222 0.34990261 0.19591447 0.73637735 0.55649817 0.36435572
 0.2932311  0.93030793 0.41005794 0.16287922 0.87053974]",0.03494468350115714,-0.0008267473765425637,-0.000686717528551619
"[0.88284048 0.39305931 0.55110779 0.77926192 0.6894428  0.33473226
 0.11776372 0.35349775 0.19597549 0.73994169 0.5537466  0.36230631
 0.29634984 0.93039105 0.41443829 0.1563515  0.87542201]",0.03495627877562292,-0.0010731313778789414,-0.0006195120695117427
"[0.8728638  0.39195282 0.55678954 0.77694897 0.69944019 0.33241422
 0.12437895 0.35380236 0.2009349  0.73850893 0.55710197 0.36047188
 0.29598163 0.92576707 0.41431356 0.15580523 0.86710783]",0.034967432262379916,-0.000833453552064628,-0.0006738780741000899
"[0.8785081  0.39343819 0.55634375 0.77552996 0.69285425 0.33255154
 0.1214403  0.35209954 0.19915891 0.73580197 0.55695526 0.36316335
 0.29356766 0.92870814 0.40730908 0.16052991 0.86791239]",0.034974443104592655,-0.0008781985605572432,-0.0006540115047244874
"[0.87850445 0.39404408 0.55836501 0.77473697 0.69392179 0.32880421
 0.12105096 0.35542692 0.20079083 0.73798236 0.5601655  0.35967256
 0.28943748 0.92884965 0.41080418 0.16415789 0.86876293]",0.035002494923607026,-0.0006890677907955105,-0.0007210545742673789
"[0.87560347 0.39358304 0.55424074 0.77784581 0.69530882 0.32803036
 0.12250156 0.35457343 0.2002666  0.737813   0.55789952 0.36494576
 0.29005678 0.92771243 0.40782583 0.15797754 0.86758429]",0.03501204415778998,-0.0008471464880950644,-0.0006848220259201773
"[0.87179937 0.39389985 0.55664884 0.78018408 0.69247815 0.32916021
 0.11941601 0.3549698  0.19803794 0.73032431 0.55515209 0.36276299
 0.28834081 0.92519567 0.41315577 0.16187737 0.87434478]",0.035034668609481685,-0.0011134316756990816,-0.0006015562384755722
"[0.87655383 0.39153026 0.556063   0.77701075 0.69229685 0.32952307
 0.12295066 0.35462309 0.199244   0.73689619 0.5540773  0.35969241
 0.29102225 0.92817093 0.40750547 0.16006112 0.86914866]",0.0350488695780399,-0.0012176162941582407,-0.0005699078574609613
"[0.87836119 0.39080126 0.55692203 0.77723172 0.693465   0.32954452
 0.1223921  0.35392163 0.19557653 0.73364752 0.55614138 0.35988092
 0.29070459 0.92868156 0.41025877 0.16221757 0.86896287]",0.03511239805174694,-0.0011332686727900977,-0.0006451113442408896
"[0.87687457 0.39469524 0.55634166 0.77777691 0.69405676 0.33176965
 0.12005912 0.35200082 0.19611396 0.7351997  0.55855249 0.36191281
 0.29265039 0.93146734 0.40582345 0.15819519 0.87235652]",0.03512591152000486,-0.0009599184646216508,-0.0007239522398529742
"[0.87450249 0.39467296 0.55753532 0.77715156 0.69568699 0.33382291
 0.12191026 0.35323493 0.19822836 0.73591115 0.55814965 0.36049062
 0.29276616 0.93078394 0.41087867 0.16077241 0.86715288]",0.03518459130636923,-0.0010740962797259127,-0.0007129755513985946
"[0.87760374 0.39479488 0.55757883 0.77818781 0.69272932 0.32858629
 0.11844402 0.35000823 0.20020025 0.73611701 0.55857859 0.36098304
 0.2944019  0.9263392  0.41127082 0.16157229 0.86843304]",0.03518640788318976,-0.001080056714785494,-0.0006650262506087273
"[0.87524973 0.39371055 0.55805828 0.7765195  0.69269671 0.3313403
 0.12274461 0.34970382 0.19683241 0.7386976  0.5554583  0.36380973
 0.29340888 0.92856922 0.4095656  0.1621689  0.86677264]",0.035252370610443305,-0.0013968234555776712,-0.0006065985667929492
"[0.87991915 0.39496405 0.55649046 0.77683601 0.69427411 0.33063421
 0.12030127 0.35504469 0.20043479 0.73537811 0.55817574 0.36122096
 0.29413964 0.92702297 0.4054313  0.16364598 0.86953433]",0.03531092370960098,-0.0013461673718499732,-0.0006127273210869734
"[0.87664632 0.38693844 0.5606675  0.78574024 0.70202313 0.32990019
 0.11665227 0.3603037  0.18390705 0.73456124 0.5646025  0.35824386
 0.29789096 0.92746242 0.42427495 0.15857233 0.87522382]",0.035327694616469084,-0.0007259393292908742,-0.0009580570523248129
"[0.87230165 0.39743833 0.56028353 0.77417993 0.6880683  0.33256713
 0.12324919 0.34990401 0.19436799 0.73213307 0.55468953 0.36688467
 0.29685726 0.92978939 0.40853348 0.16246629 0.869033  ]",0.03538006341271456,-0.001679817347004578,-0.0005493783439304775
"[0.88029924 0.39643184 0.54987347 0.78008227 0.69690168 0.32812197
 0.12035388 0.35238246 0.19319942 0.73372249 0.55653446 0.36133778
 0.29859358 0.9278936  0.40822059 0.15512619 0.86930305]",0.035384371537370916,-0.0015060697150909158,-0.0006356761428643887
"[0.88057143 0.38981283 0.56016788 0.77776005 0.69837225 0.32608717
 0.12115162 0.35778732 0.19275007 0.73391388 0.55646381 0.35899884
 0.29325909 0.93328287 0.40343097 0.16153902 0.87474853]",0.03542610097358412,-0.0015969572926478187,-0.0006343314442637249
"[0.88014545 0.39421742 0.55483733 0.77766623 0.69726418 0.33103643
 0.12264515 0.35387371 0.19767283 0.73505575 0.55896282 0.36475868
 0.29208511 0.92875817 0.41150697 0.16402801 0.86739852]",0.03546532995302766,-0.0014535945926362204,-0.000683976650550526
"[0.87776774 0.39424137 0.5565435  0.7783519  0.69594885 0.33343305
 0.12146626 0.34887653 0.20045126 0.72990599 0.55454523 0.36414511
 0.29170996 0.93408574 0.41393397 0.16028023 0.87021639]",0.03550609378990104,-0.001798880062617178,-0.0006208680150778523
"[0.88300111 0.39785955 0.56161009 0.77015608 0.69633624 0.33130697
 0.12189176 0.35512248 0.20408916 0.73951036 0.55758388 0.36065177
 0.29281497 0.92399994 0.40528616 0.16399982 0.86627104]",0.03557692834831238,-0.0018974176168221994,-0.00045300411026280227
"[0.8656544  0.31284798 0.48436117 0.69865674 0.5609437  0.37877687
 0.31683589 0.20096766 0.3088258  0.98049066 0.49678693 0.04842959
 0.2503791  0.93305474 0.5240086  0.37665593 0.99951978]",0.03562253481554345,0.004034432623897612,-5.977631240633441e-06
"[0.88589033 0.36868082 0.53477914 0.76724871 0.76042875 0.31290414
 0.18189932 0.29871868 0.17428595 0.78010247 0.61871593 0.25740745
 0.28334536 0.87041692 0.36548128 0.0884808  0.85356363]",0.035623437858459873,0.0042579246432978834,-0.0020850549089856917
"[0.87904306 0.39394547 0.55818388 0.77699334 0.69686122 0.33150653
 0.12323796 0.35529767 0.20168861 0.73305616 0.56001852 0.36069445
 0.29562534 0.93192793 0.40806425 0.16135331 0.86695418]",0.0356274302172721,-0.0016235797002803094,-0.0006913621357244153
"[0.88272528 0.38696699 0.55834277 0.77802532 0.69710409 0.33608225
 0.12536177 0.35831307 0.19535585 0.73240851 0.55302377 0.36087322
 0.29495864 0.92346388 0.40751222 0.16636836 0.86743366]",0.035727380410253445,-0.0023472915100990026,-0.0004379583957289865
"[0.87300129 0.39928342 0.56267818 0.77667764 0.70842729 0.33094133
 0.12088798 0.36550657 0.19741326 0.72954357 0.5648511  0.34583315
 0.29336853 0.91108443 0.4164817  0.14840716 0.8671484 ]",0.03577576599511042,-0.0016745699774258944,-0.000587819203441798
"[0.87434845 0.39571301 0.5578101  0.77955218 0.69986303 0.33503846
 0.12202141 0.35071429 0.19506735 0.73629956 0.55237018 0.36374367
 0.28746276 0.93316193 0.40715786 0.16144247 0.87057568]",0.03583597185141404,-0.00244687041964178,-0.0005255235316007044
"[0.87928028 0.39208905 0.56098866 0.78034439 0.69428218 0.33693635
 0.1199906  0.353597   0.19393038 0.73790666 0.55904124 0.36466631
 0.29363621 0.92940156 0.41195418 0.15841908 0.87229994]",0.035868216812313135,-0.0020405413478542175,-0.0006582236192545395
"[0.87959138 0.39607305 0.55764435 0.77728309 0.69236106 0.33468733
 0.12333007 0.3543091  0.20477977 0.73509971 0.5614169  0.35750024
 0.28967361 0.92639664 0.41016025 0.16307055 0.871024  ]",0.03599662784305839,-0.001970011708690947,-0.0006282293770062293
"[0.8781452  0.39300025 0.55330992 0.78040276 0.69856322 0.33413907
 0.12615362 0.35121906 0.19492782 0.73220928 0.55298979 0.35711856
 0.29582532 0.93214924 0.40257608 0.15949175 0.86511243]",0.03610452833090803,-0.002618259879176684,-0.0005269771981783293
"[0.87579491 0.38793236 0.54897461 0.78966261 0.68543572 0.32798996
 0.12913044 0.3532168  0.18568295 0.73904984 0.57272349 0.3450048
 0.28555347 0.90835589 0.4087371  0.15539975 0.87159798]",0.03626871390021479,-0.0014267801467539587,-0.0009135995021179941
"[0.87375172 0.40224698 0.54702161 0.78347571 0.6868953  0.327394
 0.12562894 0.36949488 0.18271636 0.73873932 0.56597437 0.35410242
 0.28573214 0.91282718 0.41381027 0.14110595 0.8654238 ]",0.03631625606554545,-0.0021313055498796522,-0.0006579495974762123
"[0.87650387 0.3936759  0.56061222 0.77909112 0.69546682 0.32701597
 0.1246934  0.34938307 0.19284019 0.74096047 0.55439528 0.36873236
 0.28820616 0.92343756 0.40305143 0.16646415 0.8654146 ]",0.03638890695993511,-0.0029913014883457233,-0.00041541246176780844
"[0.86791043 0.40683273 0.55570819 0.7878743  0.70240953 0.34081655
 0.11189388 0.36737548 0.1887718  0.72945787 0.55878194 0.33622639
 0.29586076 0.90027924 0.41725618 0.15862177 0.86678485]",0.036424712793625726,-0.0029197202497619618,-0.00035157216402891336
"[0.88174075 0.40284809 0.49649658 0.77612737 0.71966115 0.32197155
 0.17871137 0.3516795  0.12403366 0.75990124 0.61119678 0.28407096
 0.28354405 0.81064264 0.35794574 0.05934553 0.8852739 ]",0.03646712480704355,0.0011917927126293588,-0.001112517895703824
"[0.8746037  0.39823764 0.55936188 0.77820718 0.69285524 0.32850218
 0.12634988 0.35654963 0.19671704 0.73732926 0.56155998 0.36209257
 0.28692663 0.93099009 0.40562532 0.15752139 0.86304579]",0.03653483800519477,-0.0026507340562181327,-0.0006352391143297567
"[0.86680961 0.4110611  0.55883005 0.77885782 0.71652582 0.33085674
 0.12050695 0.35570479 0.19168046 0.7272024  0.56538862 0.35793678
 0.29459472 0.90853225 0.4202219  0.14443272 0.8771628 ]",0.03663622511530722,-0.00267371532168334,-0.0005432150867802528
"[0.99614648 0.27748863 0.76980702 0.73335482 0.57789121 0.43855306
 0.03999142 0.4516561  0.18270745 0.86140358 0.5015064  0.36921721
 0.13439842 0.80382325 0.5422722  0.19381316 0.99018827]",0.03671372174553069,-0.008423574421820419,0.0031874818402842786
"[0.90635389 0.38078459 0.50575494 0.7451923  0.69143921 0.30963977
 0.17787659 0.35744682 0.15867078 0.75270702 0.5847618  0.250964
 0.31417927 0.79587245 0.35615852 0.06936152 0.90352385]",0.03673769444692982,0.005265408995219073,-0.00028168922867498336
"[0.86949476 0.40453489 0.55664193 0.77588355 0.69882664 0.32164013
 0.13196193 0.36344457 0.19607871 0.72349212 0.56126451 0.34048454
 0.29133703 0.91609485 0.42630536 0.15822489 0.8765833 ]",0.03692761759286055,-0.003323076447820983,-0.00043567210976660706
"[0.89096096 0.39379251 0.54031077 0.78288098 0.7007235  0.34243587
 0.1385991  0.3513723  0.19235072 0.72495335 0.58133607 0.338885
 0.27888375 0.89611566 0.3948416  0.14623526 0.86437536]",0.037256663763262005,-0.0023031281974241966,-0.0008503961704505909
"[0.88166965 0.39609643 0.57000106 0.78503285 0.70988411 0.33475988
 0.11292068 0.37767314 0.20756035 0.73056782 0.56581801 0.35307683
 0.29864659 0.90421521 0.40745041 0.14265959 0.85989491]",0.0373379453125791,-0.0037166612315935113,-0.00032599736787043004
"[0.87810302 0.40861869 0.56328164 0.78446957 0.69607942 0.33010896
 0.10856398 0.37071021 0.18777037 0.73287767 0.55690022 0.35633049
 0.29313615 0.91466112 0.41937876 0.14589384 0.86465442]",0.03737523366598152,-0.004262179941926365,-0.00023162209180122711
"[0.84692269 0.31837161 0.56107091 0.76950182 0.70550308 0.33150288
 0.19728723 0.32030584 0.12178697 0.78961002 0.58333567 0.26963454
 0.3038245  0.8129819  0.40528945 0.07476869 0.87258406]",0.0374653170041497,0.006811112333751607,-0.0012449172659475503
"[0.86809397 0.39920054 0.56024985 0.78194698 0.71104234 0.33984621
 0.13099887 0.36870813 0.20419458 0.73330479 0.55727769 0.34904487
 0.2881312  0.92015092 0.42696292 0.13706494 0.86425814]",0.03752367020005558,-0.004278382094284876,-0.00036053420127353866
"[0.86201108 0.36646957 0.52070775 0.8181096  0.72159389 0.30980912
 0.15340848 0.33311404 0.1689152  0.73110904 0.55665878 0.3231528
 0.31621147 0.88477679 0.39985635 0.1138434  0.86273138]",0.037592750234657545,-0.003920074599955744,-0.0005998498123271565
"[0.87362256 0.39589387 0.56330691 0.78973941 0.69949557 0.33842104
 0.11995704 0.35086034 0.20007652 0.74470163 0.56183302 0.35641758
 0.27381383 0.92432003 0.42985846 0.15918809 0.87861593]",0.03766395092734647,-0.004011690689789557,-0.0005910601547269023
"[0.84864851 0.38613649 0.53677977 0.80172845 0.74349244 0.34448792
 0.15176082 0.36543688 0.14962151 0.71352854 0.55808937 0.30296598
 0.28471553 0.88782219 0.37917306 0.14321023 0.88210492]",0.03768385983147323,-0.004268988082136407,-0.00047182416499959995
"[0.87997439 0.40588468 0.5586377  0.78262133 0.7002006  0.33178372
 0.12186721 0.36857952 0.19938718 0.72648789 0.56739756 0.35594338
 0.3005518  0.91575134 0.4217905  0.15368094 0.86891356]",0.037888617498002534,-0.004118387476501551,-0.00048416381620041554
"[0.8774908  0.41034103 0.5570093  0.78622799 0.70803743 0.3284951
 0.11793922 0.37539462 0.1986229  0.73124647 0.5600447  0.34540229
 0.30135466 0.923517   0.41382606 0.14744487 0.87652253]",0.03833174794231273,-0.005104001919092226,-0.0002928378933660658
"[0.8827678  0.3774318  0.52510535 0.80126785 0.67081905 0.30142335
 0.15144766 0.27718485 0.14364634 0.78292045 0.55630132 0.28746283
 0.33120446 0.83947575 0.31601897 0.13702383 0.93881068]",0.03837221564432114,-0.005412826548857712,0.00035683279620540506
"[0.86664205 0.37478003 0.5421512  0.79787903 0.72062526 0.33272866
 0.15709373 0.35187693 0.16807846 0.73806598 0.56354786 0.32063322
 0.30302449 0.87953386 0.38834644 0.1280766  0.85722238]",0.03837793521329823,-0.004737215852289631,-0.0003864240704307513
"[0.92551324 0.34580703 0.49383512 0.72221586 0.71779696 0.30583638
 0.25038778 0.31727783 0.04806565 0.70215391 0.61530111 0.38282581
 0.23295835 0.87782279 0.29128254 0.06310512 0.91595359]",0.0384221348578473,0.008473914888810736,-0.0022230653618895806
"[0.91496177 0.3850406  0.52333185 0.78061648 0.71375881 0.34546597
 0.15835097 0.34170519 0.17334751 0.74472997 0.58929166 0.33267304
 0.29602064 0.87608052 0.41007367 0.13368264 0.87584859]",0.038439127601028925,-0.0032036523840154353,-0.0008939988937090929
"[0.91379894 0.36978572 0.5435083  0.80145963 0.71964607 0.33537339
 0.13071441 0.37154546 0.20997786 0.74585378 0.59744432 0.34596812
 0.28070559 0.91497625 0.38701578 0.12822795 0.87061191]",0.03846772586835471,-0.002288719458558172,-0.0013907904765892085
"[0.89541133 0.39863628 0.5582534  0.77864075 0.69070741 0.32923218
 0.13098033 0.35273715 0.19022717 0.74645539 0.55802759 0.3589848
 0.28720271 0.91613939 0.41501361 0.1374868  0.88173782]",0.03912784730658422,-0.006065170816460994,-8.594535952527113e-05
"[0.92820112 0.40682759 0.50928592 0.73239528 0.663176   0.32797087
 0.20215418 0.07555962 0.24353504 0.63075341 0.69515261 0.22773898
 0.26378196 0.74732143 0.24217316 0.16575573 0.79803339]",0.03956039119342577,0.010877005937391767,-0.0026245140176639342
"[0.89394521 0.36675975 0.52667095 0.77377591 0.7172633  0.31485796
 0.20526067 0.34352024 0.14907917 0.76890952 0.61186257 0.29977817
 0.29751316 0.83519712 0.37255614 0.09170287 0.87951622]",0.03958942766105236,-0.0026126895032807552,-0.0010450130826881454
"[0.87305938 0.35618045 0.47562215 0.82514018 0.68482326 0.34610805
 0.20898658 0.26056682 0.0907552  0.76109893 0.61997658 0.26394384
 0.31417351 0.8723794  0.39660215 0.06405724 0.94280626]",0.039828475144067045,-0.0005427837408355993,-0.0025979767895356262
"[0.89409191 0.34142235 0.5603259  0.7610819  0.72694826 0.30123244
 0.21679836 0.36862486 0.19101725 0.79246487 0.57804131 0.26799508
 0.3307776  0.84035854 0.39906387 0.11276556 0.84001356]",0.03991434386836802,-0.005880382174391885,6.063022376544616e-05
"[0.82728336 0.40218624 0.48008961 0.80208923 0.70427867 0.30543546
 0.21264744 0.3564819  0.17898309 0.74755781 0.54529004 0.3254266
 0.25230129 0.86164254 0.36485844 0.09473367 0.92503624]",0.039988258778744984,-0.00749969293490786,0.0004974193986513817
