Solution,RMSE
"[0.76462464 0.07582218 0.3751428  0.58508731 0.3149862  0.73320191
 0.54439593 0.89052179 0.18335589 0.00579675 0.92442748 0.21581415
 0.1823208  0.42183672 0.67245061 0.47788236 0.74234067 0.09772863
 0.87407074 0.11212091 0.94243939 0.90159976 0.91438603 0.23255769
 0.44477488 0.10200489]",0.02971466730972463
"[0.76496793 0.07531272 0.3751428  0.58500541 0.31542849 0.73245567
 0.54376276 0.89065787 0.18265294 0.00579675 0.92394835 0.21581415
 0.18229917 0.42132405 0.67168775 0.47821866 0.74286813 0.09772863
 0.87479364 0.11212091 0.94303    0.90159976 0.91365832 0.23231433
 0.44467614 0.10188911]",0.029715940667672337
"[0.764374   0.07515557 0.37485407 0.58512457 0.31432108 0.73325908
 0.54439776 0.8899477  0.18328374 0.00581406 0.92460013 0.21566325
 0.18292313 0.4225479  0.67241402 0.47804927 0.74179133 0.09776851
 0.8737683  0.11165333 0.9428391  0.9009852  0.91393839 0.23201636
 0.44404636 0.10196187]",0.029715961006930126
"[0.76418366 0.07515392 0.37462974 0.58495235 0.31443005 0.73305042
 0.54432766 0.88983264 0.183411   0.00579675 0.92455933 0.21573757
 0.18298781 0.42257984 0.67226748 0.47808623 0.74187995 0.09788752
 0.87362731 0.11162222 0.94299449 0.90107193 0.91407189 0.23207721
 0.44398658 0.10200489]",0.029717254565597775
"[0.76449051 0.07496185 0.37463461 0.58506571 0.31441942 0.73334679
 0.54444459 0.88986933 0.18345355 0.00579675 0.92467276 0.21565872
 0.18279976 0.42237657 0.67257208 0.47790242 0.74196218 0.09772863
 0.87365112 0.11150677 0.94281782 0.90095298 0.91404125 0.23188185
 0.44411724 0.10190672]",0.029719219882667496
"[0.76402654 0.07582218 0.37479901 0.58581693 0.31435481 0.73277897
 0.54413414 0.8908131  0.18268484 0.00579675 0.92433143 0.21581415
 0.1823208  0.42113966 0.67321907 0.4774349  0.74234067 0.09793505
 0.87407074 0.11149826 0.94254415 0.90203932 0.91450459 0.23297836
 0.44477488 0.10228337]",0.029721029667724618
"[0.76462464 0.07582218 0.37488441 0.58490315 0.3149862  0.73390518
 0.54531254 0.89107129 0.18268773 0.00579675 0.92439929 0.21731483
 0.1823208  0.422216   0.67128455 0.47788236 0.74234067 0.09642503
 0.87299576 0.1121611  0.94244113 0.90145088 0.91540119 0.23237205
 0.44449978 0.10129194]",0.029721140622035597
"[0.76436917 0.07515392 0.37465993 0.58508731 0.31438953 0.73314786
 0.54458104 0.88989838 0.18326749 0.00579675 0.92455933 0.21584598
 0.1830079  0.42241162 0.67245061 0.47802436 0.74189998 0.09756257
 0.87385008 0.1114425  0.94293483 0.90106316 0.91405229 0.23189328
 0.44406033 0.10183204]",0.02972181341533477
"[0.76428163 0.07534089 0.37476525 0.58508731 0.31426456 0.7330469
 0.54440429 0.88986933 0.18336325 0.00579675 0.92455933 0.21568565
 0.1831791  0.42263424 0.67233159 0.47790694 0.74174212 0.09757532
 0.87365646 0.11156443 0.94296668 0.90123619 0.91406614 0.23216682
 0.44399659 0.10188377]",0.029722040377396598
"[0.76462464 0.07692106 0.37442265 0.58612504 0.31449889 0.73305275
 0.54473981 0.89052179 0.18335589 0.00579675 0.92442748 0.21682432
 0.18082836 0.421789   0.67245061 0.47801043 0.74093606 0.09681868
 0.87407074 0.11212091 0.94124907 0.90267515 0.91438603 0.23299819
 0.4445592  0.1018489 ]",0.02972248086639064
