Solution,RMSE,C1,C2
"[0.32927636 0.62499159 0.78713417 0.33652802 0.59571736 0.89019588
 0.41071904 0.95719748 0.21957294 0.16399555 0.9139148  0.60514631
 0.24304448 0.55141858 0.67078294 0.14358233 0.559851   0.48866389
 0.51395667 0.53275651 0.9374579  0.72192168]",0.04183451391014267,0.011576713987858239,-0.005151633184471621
"[0.26849099 0.6345364  0.72816948 0.37002769 0.53271184 0.996832
 0.41026023 0.9121059  0.27720734 0.1289165  0.86519997 0.67188679
 0.36342222 0.53019072 0.48710672 0.05174304 0.5962708  0.31791535
 0.46333336 0.50050201 0.96683797 0.75639483]",0.042206353546060414,0.010100090116281369,-0.003285496582993489
"[0.26860183 0.65698363 0.70844674 0.3800302  0.57846327 0.96714311
 0.40324352 0.9218519  0.2955347  0.14313521 0.87351437 0.66546598
 0.36949324 0.53541859 0.50288835 0.02357771 0.61221383 0.31234341
 0.4964694  0.51128414 0.96880172 0.74596785]",0.042287844612345735,0.009835814492949648,-0.0033775988195312336
"[0.27373614 0.64105963 0.73408438 0.3537842  0.54733946 0.9381593
 0.42047281 0.9198753  0.31524211 0.13538031 0.8547479  0.66258821
 0.38112953 0.55274712 0.53593161 0.02285419 0.58868699 0.31824119
 0.49850845 0.4806286  0.9797946  0.75899725]",0.0424125210909336,1.48,-0.002696373667987865
"[0.23637299 0.66001978 0.76259932 0.35390479 0.55503174 0.94311032
 0.45019897 0.92891915 0.32301841 0.12922541 0.84690159 0.64986166
 0.36140673 0.48913497 0.52657727 0.04883841 0.59697581 0.3063874
 0.4421252  0.46295891 0.94962036 0.72142223]",0.042564948319950856,0.009748889683093388,-0.0042036173925605845
"[0.39602473 0.66913404 0.71303458 0.30778914 0.51837981 0.73084813
 0.31815634 0.93340477 0.506648   0.05969553 0.84974182 0.4868018
 0.2589541  0.57806552 0.67653336 0.18431202 0.35172261 0.37912052
 0.59176833 0.37439275 0.74518898 0.82073402]",0.042604818586039116,0.010295698577423788,-0.0042985697876350565
"[0.27068117 0.65203143 0.74004845 0.35629308 0.54379771 0.94927233
 0.41330907 0.94073768 0.30132369 0.15849367 0.87139852 0.66468106
 0.39523112 0.54666283 0.53998683 0.02493048 0.58639561 0.3212666
 0.47904064 0.49530578 0.98675826 0.75250509]",0.04278008964286936,0.008917460086649395,-0.0027248144906859145
"[0.26722855 0.66772221 0.75746504 0.31717667 0.60436145 0.90882938
 0.4310717  0.88234321 0.2888811  0.14799662 0.83479518 0.70602055
 0.30088731 0.54254611 0.46390637 0.10985736 0.56667788 0.39202322
 0.47087461 0.49426281 0.96575016 0.76836281]",0.04306954070994087,0.008840095252892383,-0.0045188596395281805
"[0.2725347  0.63014803 0.74373561 0.36485159 0.53965635 0.95669011
 0.41481927 0.92796765 0.31610269 0.14298708 0.86737985 0.67746956
 0.39049335 0.55359334 0.53867748 0.04429653 0.58124001 0.31345823
 0.48412998 0.49377472 0.97696943 0.7591128 ]",0.04372561745690246,0.0070006793413932705,-0.00252833710477586
"[0.40649837 0.40717885 0.55534642 0.31483078 0.23177213 0.76384159
 0.83803791 0.89932806 0.05411382 0.16340686 0.90903474 0.84373097
 0.37132033 0.94420546 0.64084131 0.03224752 0.65445661 0.55895681
 0.73253981 0.61102073 0.9374579  0.69307023]",0.04376648994360289,0.023737755010406484,1.48
"[0.29016823 0.67919124 0.73299909 0.35812109 0.55822371 0.985293
 0.38789563 0.90009082 0.27130928 0.14216815 0.84357119 0.67144706
 0.36785719 0.55748086 0.49509774 0.04004146 0.58338709 0.34413888
 0.47881901 0.49254322 0.99006385 0.74768367]",0.04379507262604706,0.006888716186786974,-0.0033708830336944377
"[0.40246658 0.60111391 0.77437895 0.27259242 0.50225784 0.91179863
 0.41270011 0.9541621  0.26558979 0.1343689  0.91097913 0.56911863
 0.386055   0.56012158 0.59771964 0.06191486 0.44980561 0.52150794
 0.4020112  0.51347038 0.8940249  0.80678927]",0.04421904325772533,0.006334247027546206,-0.002514374185074008
"[0.19776544 0.46461536 0.95014879 0.60147623 0.78666656 0.55205972
 0.28752948 0.79473496 0.07802242 0.53881923 0.86372443 0.64813889
 0.37863549 0.62599693 0.84724767 0.06069858 0.71114201 0.79019437
 0.38299865 0.72439501 0.88271256 0.61218408]",0.04425849875611549,0.006006503128484435,0.00410926695368009
"[0.59307808 0.7532197  0.92078026 0.32326816 0.17908041 0.65691879
 0.10318623 0.66164543 0.11836576 0.18878461 0.73766199 0.51832498
 0.74644659 0.72384906 0.86710069 0.04200558 0.39864087 0.75658788
 0.8130547  0.48351641 0.52050086 0.63264913]",0.044400980454003494,0.021798112117393836,0.014184607917866136
"[0.74688051 0.78321347 0.98585971 0.01344066 0.1630975  0.78465895
 0.41812996 0.97982485 0.37697839 0.20185515 0.62149492 0.56895263
 0.23926207 0.98167202 0.50907337 0.41844632 0.79976525 0.35576537
 0.56029348 0.51815477 0.2784306  0.69553462]",0.04488472852023735,0.006970601100365351,0.0024733215278310468
"[0.30484478 0.550706   0.86891299 0.30570455 0.51409418 0.89130947
 0.44985126 0.97380988 0.3274467  0.21632863 0.80044521 0.57798415
 0.39956114 0.65002492 0.61816904 0.04254304 0.52770753 0.45974137
 0.55138469 0.48079212 0.984297   0.67213365]",0.04500236280125879,0.04527715043563446,-0.0004201116184023024
"[0.27244259 0.68555921 0.67919135 0.3497908  0.51092459 0.93198772
 0.43988154 0.93006381 0.31726393 0.11587267 0.89137671 0.71612319
 0.33929905 0.49644511 0.51249651 0.01328761 0.62339847 0.30684419
 0.523552   0.52676973 0.985464   0.76857919]",0.045422320930950125,0.004199411814490364,-0.004178649311513974
"[3.91734320e-01 6.62383043e-01 7.06277097e-01 3.26367267e-01
 4.92321178e-01 9.76124964e-01 3.71971375e-01 9.94099618e-01
 3.09984355e-01 2.39262309e-01 8.63724434e-01 6.48138894e-01
 4.02536027e-01 5.73252571e-01 5.97719641e-01 2.47598778e-04
 4.34229979e-01 3.98768920e-01 4.06544794e-01 5.64405899e-01
 8.46260051e-01 7.79507917e-01]",0.04544963935191376,0.004099856222085328,-0.002582476142511579
"[0.28107033 0.6374445  0.71176849 0.38992766 0.41734137 0.98972565
 0.41349036 0.8778602  0.35350591 0.0720818  0.79601656 0.68293992
 0.31346031 0.63240738 0.53662081 0.04307918 0.56942862 0.4542594
 0.5725113  0.46404458 0.84009256 0.75193417]",0.04558256848391087,0.003479115879405588,-0.000932751478485816
"[0.27287954 0.63820174 0.74176106 0.36372296 0.54145632 0.94755986
 0.41793602 0.91949768 0.29145117 0.15636964 0.8650551  0.68596257
 0.38068196 0.55695605 0.52820709 0.03622688 0.59316723 0.31698904
 0.48232904 0.48497427 0.98842317 0.75535077]",0.04563103408389547,0.006131379711197038,-0.0025959427883032217
"[0.24125486 0.71342249 0.70887031 0.32657802 0.52943093 0.92623185
 0.39845519 0.9243105  0.36280369 0.19448046 0.84276134 0.6572587
 0.38024894 0.55957089 0.45980097 0.08144478 0.57382339 0.37723101
 0.46153958 0.52909778 0.97735952 0.81019255]",0.04589009037519619,0.0058125444175013835,-0.002635261322073975
"[0.29411189 0.63165921 0.73638834 0.35443696 0.53165281 0.95688499
 0.41202441 0.93496505 0.31158749 0.13770296 0.8532081  0.67356915
 0.37469519 0.54555869 0.51777374 0.04091757 0.57713142 0.31710824
 0.49412958 0.48509847 0.98548492 0.76906636]",0.045933712390511666,0.005615562110386163,-0.0030974303325539236
"[0.27135344 0.63745754 0.74988573 0.36058189 0.54989373 0.94918774
 0.4194521  0.92584028 0.30862963 0.15583364 0.86397076 0.66262715
 0.38300306 0.54747227 0.52269035 0.03742229 0.57240877 0.32722259
 0.50174777 0.48497427 0.97111908 0.75752658]",0.046216496930278676,1.48,-0.0029820797363296937
"[0.07145577 0.60644144 0.6707814  0.70276351 0.30547687 0.76121282
 0.43923033 0.80491753 0.24081566 0.09396792 0.92620726 0.91814834
 0.6754483  0.73332711 0.78660824 0.72975824 0.22834278 0.41810718
 0.76549663 0.13966773 0.20052726 0.48582583]",0.046340214101864036,0.029638017309360356,0.023692131863207646
"[0.23515437 0.69442587 0.75127544 0.36456495 0.59839904 0.97685858
 0.38193952 0.94166538 0.36203813 0.12595856 0.86830673 0.69512267
 0.33513958 0.5172733  0.49324265 0.03696352 0.64396627 0.35663488
 0.46957105 0.50295921 0.96585014 0.76857919]",0.04635277197696807,0.002536279763318657,-0.004579183415911204
"[0.28934694 0.62967987 0.75158812 0.3688158  0.5290364  0.9405934
 0.41690876 0.92433185 0.31062559 0.15322352 0.87129601 0.66739028
 0.37829659 0.56073759 0.53794454 0.03127777 0.58300722 0.32410754
 0.47963627 0.49233919 0.97190961 0.75078017]",0.04636758668347971,0.002092691269428241,-0.0025674621172299926
"[0.27590117 0.66583677 0.70434207 0.37041169 0.54666716 0.95125245
 0.40324352 0.91775434 0.29038437 0.15044798 0.88289125 0.64953868
 0.36097662 0.55364105 0.50288835 0.02064932 0.59206236 0.30704719
 0.49952105 0.5131222  0.97175566 0.76713948]",0.046541661449981765,0.0043300960414209035,-0.0030838055596728066
"[0.28164573 0.64506903 0.73809641 0.36296604 0.54527445 0.94672622
 0.42837946 0.93167797 0.29875202 0.14006252 0.85777598 0.67980457
 0.39021842 0.56457442 0.52640401 0.03260393 0.58403367 0.31308146
 0.49400666 0.48497427 0.98445097 0.75351211]",0.04659998074931074,1.48,-0.002460915553029845
"[0.28431357 0.65536394 0.76538251 0.31911666 0.55503174 0.94081642
 0.46138629 0.89997756 0.3061766  0.19730519 0.87066641 0.68707397
 0.37511563 0.56348193 0.48740708 0.06069858 0.61413481 0.33737818
 0.51367504 0.49667938 0.92804593 0.74928113]",0.04672876164657916,1.48,-0.003035652874587288
"[0.28438739 0.64188904 0.73645623 0.36485159 0.53381089 0.94969304
 0.4194521  0.93266355 0.29204691 0.14268329 0.85741054 0.68467424
 0.3752727  0.56351172 0.53241751 0.02069265 0.58837768 0.31406207
 0.47996483 0.49220614 0.98042321 0.76251866]",0.047031890698980824,0.0009238709162932013,-0.002601134993835727
"[0.29318533 0.64236294 0.73780647 0.35952614 0.52928854 0.95763895
 0.40720291 0.92466246 0.30916131 0.13982695 0.85995455 0.67726942
 0.3892413  0.55421765 0.52464616 0.02649608 0.58373864 0.32783452
 0.49692646 0.48922396 0.98343889 0.77315238]",0.04708100832973754,1.48,-0.002678102872743459
"[0.26159213 0.67962449 0.71944132 0.35955896 0.5700622  0.9366683
 0.41817751 0.88261464 0.29540975 0.15215493 0.88792466 0.66633102
 0.31831734 0.55133894 0.51740238 0.05404768 0.60944427 0.34249296
 0.47047017 0.49416391 0.98483743 0.76780008]",0.04719638832110871,0.0008575571811363786,-0.0038495188144431584
"[0.28646983 0.62126783 0.7450465  0.37953429 0.52867394 0.9339366
 0.44376888 0.9162759  0.28288688 0.14972432 0.84550592 0.62275306
 0.32071575 0.51109268 0.52824382 0.07636479 0.59602456 0.29664545
 0.49790082 0.49082465 0.99305618 0.72939483]",0.04735060879581743,0.0008723696142973851,-0.004334190546431419
"[0.28268532 0.66772221 0.75674714 0.34692255 0.52521675 0.95087273
 0.41224312 0.89333657 0.34300874 0.158885   0.82273586 0.64449682
 0.34677893 0.53884345 0.45345014 0.05861144 0.63823336 0.34671814
 0.5035011  0.47248976 0.99954591 0.75158796]",0.0473996521104373,0.002845080169139435,-0.003797523933444496
"[0.29321747 0.66837649 0.71196806 0.36438512 0.5694251  0.98201271
 0.40109557 0.8877462  0.30576345 0.13776988 0.86205371 0.67436121
 0.35394872 0.53865349 0.50613428 0.04253033 0.59340835 0.32096202
 0.46343133 0.50105334 0.96671068 0.76208176]",0.04742835901071718,0.002753822169926333,-0.003780815555619089
"[0.27578886 0.65188109 0.73737983 0.36990881 0.53611803 0.95434166
 0.42217603 0.93288957 0.3020012  0.15086591 0.85922567 0.67477816
 0.37961747 0.55719643 0.5369725  0.0410003  0.57982734 0.31667589
 0.50362659 0.48188234 0.98140622 0.75310453]",0.04751693565737592,0.0001092507364214082,-0.0028410443165918092
"[0.28569805 0.63458251 0.74894995 0.36424992 0.54443726 0.9438541
 0.41887496 0.92560241 0.31271343 0.13822757 0.86660753 0.6715299
 0.39496861 0.56359884 0.52121143 0.02961696 0.59500811 0.32929625
 0.48125967 0.48497427 0.97215548 0.76328568]",0.04752785056043423,-9.101291931813e-06,1.48
"[0.29649967 0.6368771  0.72210627 0.39464504 0.57596893 0.98584343
 0.3798061  0.91374804 0.30275842 0.16372446 0.83845665 0.68401391
 0.35172789 0.55854732 0.52101983 0.0630676  0.59206236 0.33253926
 0.46089907 0.51180781 0.99457902 0.76376425]",0.0475285780533857,0.00014121947321610318,-0.0034364592833690186
"[0.28005271 0.65446264 0.71403201 0.37704653 0.53709206 0.96151565
 0.38500039 0.91839134 0.29725516 0.1543455  0.84962029 0.67245188
 0.35600849 0.53419753 0.48138802 0.03302715 0.56884618 0.31421757
 0.45667878 0.50050201 0.98062072 0.77739114]",0.04755816452617413,0.0026059063248040013,-0.003484430197853876
"[0.29251306 0.63228134 0.7521269  0.35756886 0.53549723 0.95831803
 0.41863239 0.94113464 0.30068346 0.13716701 0.86264448 0.6750385
 0.3913845  0.5549691  0.5277351  0.03898779 0.59459399 0.32031286
 0.48682174 0.48075942 0.97405356 0.76812939]",0.04770548258044,-0.0002529388032104368,-0.002635937858597965
"[0.26168138 0.66303125 0.73707998 0.36237804 0.55438674 0.98346239
 0.41417882 0.9127368  0.30945707 0.12509269 0.85462169 0.65131878
 0.36097662 0.55584045 0.48793211 0.04526727 0.59206236 0.32322131
 0.49363557 0.52144547 0.99702728 0.76383047]",0.04771439692766047,0.002155933238611348,-0.003376299732536902
"[0.2824321  0.64105963 0.7450344  0.36485159 0.54128518 0.94927233
 0.4194521  0.92998138 0.30377164 0.14695446 0.86397076 0.67379922
 0.38300306 0.55719643 0.5277351  0.03249055 0.58403367 0.31710824
 0.49122571 0.48497427 0.9797946  0.76251866]",0.04777212168627142,-0.00032852917004010454,-0.002748566986096785
"[0.50784546 0.6374445  0.73762148 0.51578868 0.51004837 0.85247851
 0.08607762 0.63224584 0.30998436 0.11835221 0.98995464 0.32277996
 0.5491398  0.89698187 0.45693573 0.12985324 0.42272463 0.59875693
 0.75537068 0.53131773 0.93683538 0.72330027]",0.04803749686903073,0.0019355452070052535,0.009814683099397866
"[0.2824321  0.65446264 0.72093048 0.37704653 0.55503174 0.97324383
 0.40324352 0.90976248 0.29591344 0.14594799 0.86260035 0.67379922
 0.36097662 0.53419753 0.50288835 0.04526727 0.59206236 0.32888005
 0.47585114 0.50050201 0.98185686 0.76713948]",0.04815048637613416,-0.0008560116113213931,-0.0035861930803523685
"[0.27831037 0.64105963 0.7559076  0.3685257  0.54853133 0.94927233
 0.4194521  0.92859023 0.30561717 0.14138751 0.86233164 0.67212629
 0.38396304 0.55719643 0.53216658 0.04117375 0.59497073 0.31198431
 0.49325372 0.4925285  0.99146689 0.75530684]",0.04826301199960617,1.48,-0.0028316610072608994
"[0.27639478 0.64879443 0.75600506 0.3570586  0.53752731 0.94094505
 0.42390466 0.92018732 0.30740215 0.1453103  0.86901612 0.67766803
 0.37131237 0.55109643 0.53944877 0.03193559 0.59456636 0.31710824
 0.48137755 0.48974946 0.97997846 0.76251866]",0.048408894083484554,-0.001295633092115344,-0.003055343029257987
"[0.28337332 0.64687495 0.74180873 0.36721616 0.54128518 0.95493956
 0.40982789 0.92651688 0.30792807 0.14695446 0.85214106 0.68523288
 0.38300306 0.54515504 0.53299918 0.02815479 0.59593837 0.32557551
 0.49540062 0.49397602 0.98563802 0.76065913]",0.04854957941607999,1.48,-0.0030174948624636447
"[0.28020522 0.63928096 0.75388794 0.36534219 0.54079183 0.93838618
 0.41124362 0.92998138 0.30806911 0.14036236 0.86951026 0.67018799
 0.37385311 0.55657456 0.53026749 0.03596023 0.58539319 0.32618417
 0.5032491  0.48196598 0.9729277  0.7700349 ]",0.04858475118263371,-0.0016296844755144813,-0.0028952788139451208
"[0.27365173 0.68447009 0.70609943 0.37934443 0.56882263 0.94611138
 0.41224312 0.91510426 0.30876187 0.16443313 0.85034445 0.68247546
 0.34541428 0.52676213 0.49386017 0.0675952  0.59096253 0.35948957
 0.48460422 0.50610435 0.94973461 0.75161923]",0.04867479197461177,-0.001568980197074802,-0.003970188709843916
"[0.27249944 0.66032953 0.70009606 0.3839786  0.56201726 0.95855958
 0.39488363 0.88601478 0.31726393 0.13779693 0.86548566 0.6688916
 0.3235444  0.53419753 0.50183796 0.06069858 0.60100061 0.36128898
 0.48639615 0.51668217 0.99001237 0.78574737]",0.048869387862841326,-0.0019079747829315562,-0.003959175177236568
"[0.28431357 0.66772221 0.72093048 0.36456495 0.55503174 0.94865023
 0.41224312 0.90209204 0.31726393 0.15215493 0.86372443 0.66791657
 0.33929905 0.53419753 0.50183796 0.06069858 0.59602456 0.34249296
 0.48639615 0.49416391 0.96575016 0.76857919]",0.048933687484317534,-0.0019497456033218535,-0.003939626676046658
"[0.26293026 0.69232997 0.7026632  0.36485755 0.56575209 0.96610782
 0.41029585 0.90921119 0.31726393 0.12840809 0.88405708 0.65320836
 0.34132854 0.51960546 0.50837849 0.0528847  0.58035838 0.32948154
 0.49180888 0.48226705 0.96092338 0.77792037]",0.049023635873122695,-0.0019501215596877258,-0.004259176649751419
"[0.28307368 0.63963492 0.72087811 0.38661119 0.56805361 0.97240485
 0.40509037 0.91986257 0.29591344 0.1383684  0.86260035 0.68539876
 0.37243966 0.55644564 0.52203883 0.04526727 0.56833824 0.34793366
 0.45423005 0.5040697  0.97470951 0.77069921]",0.04908622711643809,-0.002465334683067231,-0.0028903583196633956
"[0.29373353 0.64717925 0.7390944  0.36007631 0.54300748 0.95981081
 0.42667958 0.93139506 0.29384092 0.14695446 0.86209712 0.67943905
 0.38355233 0.56084874 0.5271779  0.02216008 0.57557666 0.31356078
 0.48146624 0.49099394 0.98222708 0.76251866]",0.049134462396863504,-0.002494025954849804,-0.0028330036963383556
"[0.29366934 0.63922955 0.73368136 0.37618808 0.55259493 0.94697426
 0.40881    0.93748141 0.29592079 0.14914761 0.85696103 0.66488663
 0.38440894 0.54921578 0.52589467 0.03336213 0.58478504 0.30752463
 0.49122571 0.48734966 0.9797946  0.76647759]",0.049249891799094184,-0.0027064908314133294,-0.002936219452583131
"[0.20477355 0.83777512 0.58793152 0.58620449 0.4622998  0.9934597
 0.31318277 0.9688417  0.48348991 0.43048298 0.86372443 0.42848832
 0.67589877 0.97609018 0.43098554 0.02971079 0.74392118 0.76501813
 0.62863566 0.30812616 0.85527339 0.58196735]",0.04926149419712948,0.00581191946988574,0.018318166043876243
"[0.33287547 0.63370149 0.71955068 0.32927498 0.52303177 0.94865023
 0.45239238 0.86546686 0.36064374 0.17672064 0.86372443 0.63118909
 0.29142359 0.49361394 0.54362985 0.01281345 0.61625659 0.34249296
 0.48352786 0.50969242 0.9985289  0.77196482]",0.049303583939114035,-0.0002908296235639464,1.48
"[0.27530193 0.6508848  0.74899994 0.36695772 0.54128518 0.94927233
 0.40920891 0.92012247 0.30228587 0.13673531 0.85369531 0.67080651
 0.38300306 0.56273399 0.51640722 0.03476547 0.58403367 0.31288383
 0.4935539  0.48847933 0.9797946  0.77167017]",0.049306795519949986,-0.002811871557501403,-0.0026726244791044594
"[0.29103123 0.64884756 0.73578199 0.35871178 0.54128518 0.94480901
 0.42154549 0.92998138 0.2950527  0.15370645 0.85646765 0.68240697
 0.38655572 0.54688751 0.51555069 0.02792301 0.59355536 0.31218583
 0.48948867 0.48497427 0.98538589 0.77277217]",0.04936777348015102,1.48,1.48
