real_time,real_voltage,simu_time,simu_voltage
0,3.311722,0,3.2406701185974383
10,3.246109,10,3.23203518690308
20,3.22967,20,3.223400255208722
30,3.223407,30,3.2147653235143636
40,3.220923,40,3.2061303918200057
50,3.219805,50,3.1974954601256473
60,3.219181,60,3.189183809972904
70,3.218835,70,3.190247324526991
80,3.218621,80,3.191310839081078
90,3.218511,90,3.1923743536351648
100,3.218415,100,3.193437868189252
110,3.218351,110,3.1945013827433386
120,3.218324,120,3.1955316197682895
130,3.218311,130,3.1960959713853363
140,3.218256,140,3.1966603230023827
150,3.218214,150,3.1972246746194295
160,3.218209,160,3.197789026236476
170,3.218173,170,3.1983533778535223
180,3.218129,180,3.1989022226047212
190,3.218092,190,3.199311505563288
200,3.218029,200,3.199720788521855
210,3.217974,210,3.200130071480422
220,3.217918,220,3.200539354438989
230,3.217865,230,3.200948637397556
240,3.2178,240,3.2013484136299106
250,3.21773,250,3.2016863961418838
260,3.217634,260,3.202024378653857
270,3.217556,270,3.2023623611658296
280,3.21746,280,3.2027003436778028
290,3.217392,290,3.203038326189776
300,3.21728,300,3.2033688052458653
310,3.217182,310,3.2036617670225356
320,3.217079,320,3.203954728799206
330,3.216958,330,3.204247690575876
340,3.216866,340,3.2045406523525464
350,3.216735,350,3.2048336141292166
360,3.216624,360,3.205119638400456
370,3.216497,370,3.205377912649971
380,3.216368,380,3.2056361868994863
390,3.216211,390,3.2058944611490015
400,3.216099,400,3.2061527353985166
410,3.215952,410,3.206411009648032
420,3.215823,420,3.20666253902881
430,3.215657,430,3.2068919066980244
440,3.215513,440,3.207121274367239
450,3.215352,450,3.2073506420364533
460,3.215205,460,3.2075800097056675
470,3.21504,470,3.207809377374882
480,3.214891,480,3.2080319884955477
490,3.214713,490,3.208236019107704
500,3.214552,500,3.208440049719861
510,3.21438,510,3.2086440803320175
520,3.214236,520,3.208848110944174
530,3.214019,530,3.209052141556331
540,3.213862,540,3.209249479488164
550,3.213682,550,3.2094312011659096
560,3.213508,560,3.209612922843655
570,3.213317,570,3.2097946445214003
580,3.213137,580,3.209976366199146
590,3.212952,590,3.2101580878768914
600,3.212734,600,3.210333191206004
610,3.212568,610,3.2104950578378495
620,3.212356,620,3.210656924469695
630,3.212151,630,3.210818791101541
640,3.211938,640,3.2109806577333866
650,3.211768,650,3.2111425243652327
660,3.211514,660,3.2112978506243643
670,3.21135,670,3.21144187987608
680,3.211141,680,3.2115859091277965
690,3.210911,690,3.211729938379513
700,3.210695,700,3.2118739676312287
710,3.210479,710,3.212017996882945
720,3.210275,720,3.2121554938934094
730,3.210035,730,3.2122831925419963
740,3.209823,740,3.2124108911905833
750,3.209602,750,3.2125385898391703
760,3.209348,760,3.2126662884877573
770,3.209136,770,3.2127939871363442
780,3.208905,780,3.2129148530367337
790,3.208688,790,3.2130267838048656
800,3.208451,800,3.213138714572997
810,3.208221,810,3.2132506453411285
820,3.207988,820,3.21336257610926
830,3.207755,830,3.2134745068773913
840,3.207489,840,3.2135786272770144
850,3.207256,850,3.2136738215411995
860,3.207031,860,3.2137690158053847
870,3.206783,870,3.21386421006957
880,3.206571,880,3.213959404333755
890,3.206304,890,3.21405459859794
900,3.206066,900,3.2141388836357394
910,3.205812,910,3.214212259447153
920,3.20554,920,3.2142856352585665
930,3.2053,930,3.2143590110699796
940,3.20508,940,3.214432386881393
950,3.204835,950,3.2145057626928066
960,3.204568,960,3.2145603832598484
970,3.204314,970,3.2145985929880645
980,3.204066,980,3.2146368027162806
990,3.203821,990,3.214675012444497
1000,3.20358,1000,3.2147132221727133
1010,3.203336,1010,3.2147514319009294
1020,3.203071,1020,3.2147521413180766
1030,3.20281,1030,3.214724174026759
1040,3.20258,1040,3.214696206735442
1050,3.20232,1050,3.2146682394441246
1060,3.202059,1060,3.2146402721528076
1070,3.201813,1070,3.21461230486149
1080,3.201586,1080,3.2145045754134727
1090,3.201308,1090,3.214343671194322
1100,3.201085,1100,3.214182766975171
1110,3.200811,1110,3.21402186275602
1120,3.200561,1120,3.21386095853687
1130,3.200306,1130,3.213700054317719
1140,3.200067,1140,3.2133788127544416
1150,3.199805,1150,3.2129647443077225
1160,3.199534,1160,3.212550675861004
1170,3.199263,1170,3.2121366074142848
1180,3.199055,1180,3.2117225389675657
1190,3.198785,1190,3.211308470520847
1200,3.198531,1200,3.2106173290362583
1210,3.198274,1210,3.209787651032735
1220,3.198024,1220,3.2089579730292113
1230,3.19776,1230,3.2081282950256877
1240,3.19754,1240,3.2072986170221642
1250,3.197279,1250,3.2064689390186407
1260,3.197009,1260,3.2053154433234434
1270,3.196764,1270,3.2040231686175287
1280,3.196498,1280,3.202730893911614
1290,3.196263,1290,3.201438619205699
1300,3.195985,1300,3.2001463444997844
1310,3.195739,1310,3.1988540697938697
1320,3.195497,1320,3.1974593169779095
1330,3.195232,1330,3.1960272993946592
1340,3.194975,1340,3.1945952818114094
1350,3.194712,1350,3.1931632642281595
1360,3.194438,1360,3.1917312466449097
1370,3.194175,1370,3.19029922906166
1380,3.193938,1380,3.1891210742255365
1390,3.193672,1390,3.1880201819646254
1400,3.193413,1400,3.1869192897037144
1410,3.193138,1410,3.1858183974428034
1420,3.192892,1420,3.1847175051818923
1430,3.192618,1430,3.183616612920981
1440,3.192353,1440,3.1828893327827785
1450,3.192109,1450,3.182255455675253
1460,3.191844,1460,3.1816215785677278
1470,3.191561,1470,3.1809877014602024
1480,3.191315,1480,3.180353824352677
1490,3.191035,1490,3.1797199472451516
1500,3.190789,1500,3.179358757894389
1510,3.190524,1510,3.179052106094979
1520,3.190221,1520,3.1787454542955693
1530,3.189953,1530,3.178438802496159
1540,3.189703,1540,3.1781321506967495
1550,3.189431,1550,3.1778254988973393
1560,3.189139,1560,3.177664941767737
1570,3.188863,1570,3.177526860741182
1580,3.188587,1580,3.177388779714627
