real_time,real_voltage,simu_time,simu_voltage
0,3.311722,0,3.256694279785205
10,3.246109,10,3.2470421481701646
20,3.22967,20,3.237390016555124
30,3.223407,30,3.2277378849400833
40,3.220923,40,3.2180857533250427
50,3.219805,50,3.208433621710002
60,3.219181,60,3.1991480330027766
70,3.218835,70,3.200492188622186
80,3.218621,80,3.201836344241595
90,3.218511,90,3.2031804998610043
100,3.218415,100,3.2045246554804137
110,3.218351,110,3.2058688110998226
120,3.218324,120,3.2071783599927706
130,3.218311,130,3.2080034147152614
140,3.218256,140,3.2088284694377522
150,3.218214,150,3.209653524160243
160,3.218209,160,3.210478578882734
170,3.218173,170,3.2113036336052247
180,3.218129,180,3.212105726804916
190,3.218092,190,3.212701166299409
200,3.218029,200,3.213296605793902
210,3.217974,210,3.213892045288395
220,3.217918,220,3.2144874847828877
230,3.217865,230,3.215082924277381
240,3.2178,240,3.215660304262205
250,3.21773,250,3.2161202974341827
260,3.217634,260,3.21658029060616
270,3.217556,270,3.2170402837781378
280,3.21746,280,3.217500276950115
290,3.217392,290,3.217960270122093
300,3.21728,300,3.218405400775803
310,3.217182,310,3.218776218838175
320,3.217079,320,3.2191470369005475
330,3.216958,330,3.2195178549629198
340,3.216866,340,3.2198886730252925
350,3.216735,350,3.2202594910876647
360,3.216624,360,3.220617733336855
370,3.216497,370,3.2209256723333164
380,3.216368,380,3.2212336113297777
390,3.216211,390,3.221541550326239
400,3.216099,400,3.2218494893227003
410,3.215952,410,3.2221574283191616
420,3.215823,420,3.2224544521555534
430,3.215657,430,3.2227156118945746
440,3.215513,440,3.2229767716335957
450,3.215352,450,3.2232379313726165
460,3.215205,460,3.2234990911116377
470,3.21504,470,3.223760250850659
480,3.214891,480,3.2240116994868595
490,3.214713,490,3.224236442590303
500,3.214552,500,3.224461185693746
510,3.21438,510,3.2246859287971894
520,3.214236,520,3.224910671900633
530,3.214019,530,3.2251354150040763
540,3.213862,540,3.225351370411008
550,3.213682,550,3.2255468211927454
560,3.213508,560,3.225742271974483
570,3.213317,570,3.22593772275622
580,3.213137,580,3.2261331735379573
590,3.212952,590,3.2263286243196947
600,3.212734,600,3.2265159750153733
610,3.212568,610,3.2266871255389344
620,3.212356,620,3.226858276062496
630,3.212151,630,3.2270294265860575
640,3.211938,640,3.2272005771096186
650,3.211768,650,3.22737172763318
660,3.211514,660,3.2275352890539137
670,3.21135,670,3.2276857420243092
680,3.211141,680,3.2278361949947048
690,3.210911,690,3.2279866479651003
700,3.210695,700,3.2281371009354958
710,3.210479,710,3.2282875539058913
720,3.210275,720,3.2284306926848125
730,3.210035,730,3.2285628601765217
740,3.209823,740,3.2286950276682314
750,3.209602,750,3.2288271951599405
760,3.209348,760,3.22895936265165
770,3.209136,770,3.2290915301433594
780,3.208905,780,3.2292162510374043
790,3.208688,790,3.229331234072965
800,3.208451,800,3.2294462171085256
810,3.208221,810,3.2295612001440865
820,3.207988,820,3.229676183179647
830,3.207755,830,3.229791166215208
840,3.207489,840,3.2298975189277597
850,3.207256,850,3.2299940084140166
860,3.207031,860,3.230090497900273
870,3.206783,870,3.2301869873865297
880,3.206571,880,3.230283476872786
890,3.206304,890,3.2303799663590427
900,3.206066,900,3.230464083488483
910,3.205812,910,3.2305358282611065
920,3.20554,920,3.23060757303373
930,3.2053,930,3.2306793178063535
940,3.20508,940,3.2307510625789773
950,3.204835,950,3.2308228073516005
960,3.204568,960,3.230872714357999
970,3.204314,970,3.230903513318951
980,3.204066,980,3.2309343122799024
990,3.203821,990,3.230965111240854
1000,3.20358,1000,3.230995910201806
1010,3.203336,1010,3.2310267091627574
1020,3.203071,1020,3.231017362726323
1030,3.20281,1030,3.230977316868358
1040,3.20258,1040,3.2309372710103927
1050,3.20232,1050,3.2308972251524275
1060,3.202059,1060,3.2308571792944627
1070,3.201813,1070,3.2308171334364975
1080,3.201586,1080,3.23071017422738
1090,3.201308,1090,3.2305586061174942
1100,3.201085,1100,3.2304070380076086
1110,3.200811,1110,3.230255469897723
1120,3.200561,1120,3.2301039017878375
1130,3.200306,1130,3.229952333677952
1140,3.200067,1140,3.229698074986434
1150,3.199805,1150,3.229384363852919
1160,3.199534,1160,3.2290706527194035
1170,3.199263,1170,3.2287569415858886
1180,3.199055,1180,3.228443230452373
1190,3.198785,1190,3.228129519318858
1200,3.198531,1200,3.227653930008077
1210,3.198274,1210,3.2270974016086633
1220,3.198024,1220,3.2265408732092493
