real_time,real_voltage,simu_time,simu_voltage
0,3.347646,0,3.377322756912843
10,3.339786,10,3.3634844886248647
20,3.335053,20,3.3496462203368864
30,3.331345,30,3.335807952048908
40,3.328233,40,3.32196968376093
50,3.325617,50,3.3081314154729515
60,3.323391,60,3.2942931471849732
70,3.321421,70,3.2948689542559566
80,3.319717,80,3.2954447613269404
90,3.318207,90,3.296020568397924
100,3.316832,100,3.296596375468907
110,3.315623,110,3.297172182539891
120,3.314553,120,3.2977479896108743
130,3.313605,130,3.297890575996162
140,3.312757,140,3.2980331623814494
150,3.311993,150,3.298175748766737
160,3.311344,160,3.298318335152025
170,3.310722,170,3.298460921537312
180,3.310196,180,3.2986035079226
190,3.309721,190,3.298612683191763
200,3.309314,200,3.298621858460926
210,3.308959,210,3.2986310337300893
220,3.30865,220,3.2986402089992524
230,3.308367,230,3.2986493842684155
240,3.308147,240,3.2986585595375786
250,3.307943,250,3.2986155931361356
260,3.307748,260,3.2985726267346926
270,3.307625,270,3.2985296603332497
280,3.30751,280,3.2984866939318067
290,3.307404,290,3.2984437275303637
300,3.307336,300,3.2984007611289208
310,3.307239,310,3.298337768620348
320,3.30719,320,3.298274776111775
330,3.30715,330,3.298211783603202
340,3.307101,340,3.298148791094629
350,3.307086,350,3.2980857985860563
360,3.307069,360,3.2980228060774834
370,3.307069,370,3.2979546107294175
380,3.307082,380,3.297886415381351
390,3.307063,390,3.2978182200332853
400,3.307069,400,3.2977500246852194
410,3.307088,410,3.297681829337153
420,3.307076,420,3.297613633989087
430,3.307086,430,3.297547553744043
440,3.307105,440,3.297481473498999
450,3.307141,450,3.2974153932539547
460,3.307169,460,3.2973493130089104
470,3.307186,470,3.2972832327638666
480,3.307199,480,3.2972171525188223
490,3.307233,490,3.2971568714557438
500,3.307262,500,3.2970965903926652
510,3.307279,510,3.2970363093295862
520,3.307319,520,3.2969760282665077
530,3.307341,530,3.296915747203429
540,3.307374,540,3.2968554661403506
550,3.307404,550,3.2968023903756976
560,3.307421,560,3.2967493146110445
570,3.307466,570,3.2966962388463914
580,3.307491,580,3.296643163081738
590,3.30754,590,3.296590087317085
600,3.307527,600,3.2965370115524317
610,3.307565,610,3.296491812842075
620,3.307599,620,3.296446614131718
630,3.307633,630,3.2964014154213612
640,3.30765,640,3.2963562167110045
650,3.307667,650,3.2963110180006474
660,3.307703,660,3.2962658192902907
670,3.307724,670,3.2962284425311266
680,3.307778,680,3.2961910657719624
690,3.307805,690,3.2961536890127983
