real_time,real_voltage,simu_time,simu_voltage
0,3.347646,0,3.3895365974276146
10,3.339786,10,3.346393035911494
20,3.335053,20,3.3032494743953738
30,3.331345,30,3.2601059128792533
40,3.328233,40,3.2623073421351374
50,3.325617,50,3.264508771391022
60,3.323391,60,3.266710200646906
70,3.321421,70,3.2677064854719835
80,3.319717,80,3.268702770297061
90,3.318207,90,3.2696990551221385
100,3.316832,100,3.270695339947216
110,3.315623,110,3.2716916247722936
120,3.314553,120,3.272687909597371
130,3.313605,130,3.273233584893484
140,3.312757,140,3.2737792601895976
150,3.311993,150,3.2743249354857107
160,3.311344,160,3.2748706107818237
170,3.310722,170,3.2754162860779372
180,3.310196,180,3.2759619613740503
190,3.309721,190,3.27633377986135
200,3.309314,200,3.276705598348649
210,3.308959,210,3.277077416835948
220,3.30865,220,3.277449235323248
230,3.308367,230,3.2778210538105474
240,3.308147,240,3.2781928722978466
250,3.307943,250,3.2784724626214343
260,3.307748,260,3.278752052945022
270,3.307625,270,3.2790316432686097
280,3.30751,280,3.279311233592197
290,3.307404,290,3.2795908239157847
300,3.307336,300,3.2798704142393724
310,3.307239,310,3.2800931575330905
320,3.30719,320,3.280315900826809
330,3.30715,330,3.280538644120527
340,3.307101,340,3.280761387414245
350,3.307086,350,3.2809841307079637
360,3.307069,360,3.2812068740016818
370,3.307069,370,3.2813911681253725
380,3.307082,380,3.2815754622490636
390,3.307063,390,3.2817597563727543
400,3.307069,400,3.281944050496445
410,3.307088,410,3.282128344620136
420,3.307076,420,3.282312638743827
430,3.307086,430,3.2824692513859746
440,3.307105,440,3.282625864028122
450,3.307141,450,3.2827824766702696
460,3.307169,460,3.2829390893124173
470,3.307186,470,3.2830957019545646
480,3.307199,480,3.2832523145967123
490,3.307233,490,3.2833880386465313
500,3.307262,500,3.2835237626963507
510,3.307279,510,3.2836594867461697
520,3.307319,520,3.2837952107959887
530,3.307341,530,3.283930934845808
540,3.307374,540,3.284066658895627
550,3.307404,550,3.284186041618607
560,3.307421,560,3.284305424341586
570,3.307466,570,3.284424807064566
580,3.307491,580,3.2845441897875456
590,3.30754,590,3.284663572510525
600,3.307527,600,3.2847829552335046
610,3.307565,610,3.284889198830903
620,3.307599,620,3.2849954424283014
630,3.307633,630,3.2851016860256994
640,3.30765,640,3.285207929623098
650,3.307667,650,3.2853141732204962
660,3.307703,660,3.2854204168178947
670,3.307724,670,3.2855158542066887
680,3.307778,680,3.2856112915954827
690,3.307805,690,3.2857067289842767
700,3.307827,700,3.285802166373071
710,3.307867,710,3.2858976037618652
720,3.30789,720,3.2859930411506593
730,3.30789,730,3.2860794361442753
740,3.30792,740,3.2861658311378914
750,3.30796,750,3.2862522261315075
760,3.307966,760,3.2863386211251235
770,3.307994,770,3.2864250161187396
780,3.308011,780,3.2865114111123557
790,3.30806,790,3.2865901328753226
800,3.308051,800,3.286668854638289
810,3.308077,810,3.286747576401256
820,3.308115,820,3.286826298164223
830,3.308121,830,3.2869050199271896
840,3.308159,840,3.2869837416901566
850,3.308185,850,3.2870558623149053
860,3.308191,860,3.287127982939654
870,3.308232,870,3.2872001035644027
880,3.308249,880,3.287272224189152
890,3.308274,890,3.2873443448139006
900,3.308291,900,3.2874164654386493
910,3.30831,910,3.287482862700637
920,3.308308,920,3.287549259962625
930,3.308348,930,3.287615657224613
940,3.308361,940,3.287682054486601
950,3.308367,950,3.2877484517485884
960,3.308384,960,3.2878148490105765
970,3.308418,970,3.287876236342401
980,3.308435,980,3.287937623674225
990,3.308446,990,3.2879990110060495
1000,3.308465,1000,3.288060398337874
1010,3.308471,1010,3.288121785669698
1020,3.308501,1020,3.2881831730015225
1030,3.30849,1030,3.2882401429361754
1040,3.308533,1040,3.288297112870828
1050,3.30855,1050,3.2883540828054807
1060,3.308548,1060,3.2884110527401336
1070,3.308586,1070,3.288468022674786
1080,3.308588,1080,3.288524992609439
1090,3.308596,1090,3.2885780417534476
1100,3.30862,1100,3.2886310908974568
1110,3.308641,1110,3.2886841400414655
1120,3.308647,1120,3.288737189185474
1130,3.308639,1130,3.2887902383294834
1140,3.308669,1140,3.288843287473492
1150,3.308683,1150,3.288892836986439
1160,3.308696,1160,3.2889423864993854
1170,3.308701,1170,3.288991936012332
1180,3.308728,1180,3.2890414855252788
1190,3.308724,1190,3.2890910350382256
1200,3.308737,1200,3.289140584551172
1210,3.308766,1210,3.2891869938563887
1220,3.308764,1220,3.2892334031616053
1230,3.308788,1230,3.2892798124668223
1240,3.30879,1240,3.289326221772039
1250,3.308785,1250,3.2893726310772555
1260,3.308811,1260,3.289419040382472
1270,3.308815,1270,3.2894626189940794
1280,3.308819,1280,3.289506197605687
1290,3.308836,1290,3.289549776217295
1300,3.308834,1300,3.2895933548289022
1310,3.308855,1310,3.2896369334405096
1320,3.308838,1320,3.2896805120521173
1330,3.308874,1330,3.289721527555508
1340,3.308879,1340,3.2897625430588984
1350,3.308887,1350,3.289803558562289
1360,3.308883,1360,3.2898445740656794
1370,3.308883,1370,3.28988558956907
1380,3.308885,1380,3.2899266050724605
1390,3.308913,1390,3.2899652917812223
1400,3.308908,1400,3.2900039784899846
1410,3.308915,1410,3.2900426651987464
1420,3.308942,1420,3.2900813519075083
1430,3.308913,1430,3.2901200386162706
1440,3.308929,1440,3.2901587253250324
1450,3.308938,1450,3.2901953039624936
1460,3.308942,1460,3.290231882599955
1470,3.308955,1470,3.2902684612374165
1480,3.308951,1480,3.2903050398748777
1490,3.308968,1490,3.290341618512339
1500,3.308955,1500,3.2903781971498
