real_time,real_voltage,simu_time,simu_voltage
0,3.328943,0,3.4920827806315637
10,3.308121,10,3.464230684608906
20,3.298708,20,3.4363785885862486
30,3.292533,30,3.408526492563591
40,3.288349,40,3.3806743965409334
50,3.285487,50,3.352822300518276
60,3.283618,60,3.3250912498929988
70,3.282428,70,3.3193904615909466
80,3.281739,80,3.313689673288894
90,3.281348,90,3.307988884986842
100,3.281164,100,3.30228809668479
110,3.281094,110,3.2965873083827373
120,3.281121,120,3.290919957077934
130,3.281142,130,3.2882786540241433
140,3.281249,140,3.2856373509703527
150,3.281321,150,3.2829960479165616
160,3.28141,160,3.280354744862771
170,3.281518,170,3.2777134418089804
180,3.281605,180,3.275091928953852
190,3.281688,190,3.273657828018466
200,3.281777,200,3.2722237270830794
210,3.281855,210,3.2707896261476934
220,3.281921,220,3.269355525212307
230,3.282019,230,3.267921424276921
240,3.282082,240,3.266500546817402
250,3.282144,250,3.2656714199029393
260,3.282214,260,3.2648422929884764
270,3.282282,270,3.2640131660740135
280,3.282333,280,3.2631840391595506
290,3.282373,290,3.2623549122450877
300,3.28242,300,3.261535093711739
310,3.282483,310,3.261046653546075
320,3.28249,320,3.2605582133804107
330,3.282543,330,3.2600697732147466
340,3.282557,340,3.2595813330490824
350,3.282636,350,3.259092892883418
360,3.282647,360,3.258611171665879
370,3.282687,370,3.258327659418024
380,3.282736,380,3.2580441471701698
390,3.282751,390,3.257760634922315
400,3.282776,400,3.2574771226744605
410,3.282795,410,3.2571936104266057
420,3.282838,420,3.256915013568269
430,3.28284,430,3.2567600036463866
440,3.282857,440,3.2566049937245043
450,3.282889,450,3.256449983802622
460,3.28291,460,3.2562949738807396
470,3.282925,470,3.256139963958857
480,3.282925,480,3.255988571113998
490,3.282935,490,3.2559163018290285
500,3.282929,500,3.2558440325440583
510,3.282965,510,3.2557717632590886
520,3.282971,520,3.255699493974119
530,3.282967,530,3.255627224689149
540,3.282969,540,3.2555576174286314
550,3.282993,550,3.2555394759741887
560,3.282988,560,3.2555213345197456
570,3.282997,570,3.255503193065303
580,3.28298,580,3.2554850516108598
590,3.28299,590,3.255466910156417
600,3.28299,600,3.255450712053327
610,3.282982,610,3.255468133928644
620,3.282993,620,3.255485555803961
630,3.283014,630,3.255502977679278
640,3.282989,640,3.255520399554595
650,3.282986,650,3.2555378214299115
660,3.28299,660,3.2555566451299645
670,3.282978,670,3.255597388271337
680,3.282978,680,3.25563813141271
690,3.282986,690,3.2556788745540826
700,3.282954,700,3.2557196176954557
710,3.282963,710,3.2557603608368284
720,3.282944,720,3.2558020938191095
730,3.282937,730,3.255857932034335
740,3.282923,740,3.2559137702495597
750,3.282916,750,3.255969608464785
760,3.282903,760,3.2560254466800105
770,3.282887,770,3.2560812848952354
780,3.282874,780,3.2561377864681864
790,3.282855,790,3.2562029627190894
800,3.282838,800,3.256268138969993
810,3.282838,810,3.2563333152208958
820,3.282812,820,3.2563984914717987
830,3.282795,830,3.2564636677227017
840,3.282797,840,3.2565292617683355
850,3.28277,850,3.2565998991932186
860,3.282755,860,3.2566705366181017
870,3.282744,870,3.256741174042985
880,3.282693,880,3.256811811467868
890,3.282681,890,3.256882448892751
900,3.282679,900,3.256953255802121
910,3.282653,910,3.2570259609377485
920,3.282632,920,3.2570986660733756
930,3.282632,930,3.2571713712090027
940,3.282592,940,3.2572440763446298
950,3.282581,950,3.2573167814802573
960,3.282549,960,3.2573895885802524
970,3.282521,970,3.2574634599333385
980,3.282501,980,3.257537331286425
990,3.282466,990,3.257611202639511
1000,3.282469,1000,3.2576850739925973
1010,3.282452,1010,3.257758945345684
1020,3.282424,1020,3.257832713827685
1030,3.282401,1030,3.2579054778037966
1040,3.28236,1040,3.2579782417799077
1050,3.282324,1050,3.2580510057560192
1060,3.28231,1060,3.258123769732131
1070,3.282269,1070,3.258196533708242
1080,3.282261,1080,3.258269025804771
1090,3.282244,1090,3.2583390256717952
1100,3.282178,1100,3.2584090255388194
1110,3.282161,1110,3.2584790254058436
1120,3.282125,1120,3.2585490252728677
1130,3.282097,1130,3.2586190251398923
1140,3.282061,1140,3.2586888139148225
1150,3.282051,1150,3.2587567806316775
1160,3.282006,1160,3.258824747348533
1170,3.281974,1170,3.2588927140653885
1180,3.281953,1180,3.258960680782244
1190,3.281921,1190,3.2590286474990995
1200,3.281906,1200,3.2590961692125275
1210,3.281859,1210,3.2591600641480265
1220,3.281821,1220,3.259223959083525
1230,3.281798,1230,3.2592878540190235
1240,3.281741,1240,3.259351748954522
1250,3.281713,1250,3.2594156438900206
1260,3.281696,1260,3.2594790285273447
1270,3.281647,1270,3.259538476578753
1280,3.281624,1280,3.2595979246301607
1290,3.281575,1290,3.2596573726815685
1300,3.281533,1300,3.2597168207329763
1310,3.281488,1310,3.259776268784384
1320,3.281455,1320,3.2598350921368544
1330,3.281452,1330,3.2598893438289176
1340,3.281393,1340,3.259943595520981
1350,3.281331,1350,3.259997847213044
1360,3.281298,1360,3.260052098905107
1370,3.281274,1370,3.2601063505971704
1380,3.281242,1380,3.260159852151241
1390,3.281202,1390,3.2602081353540564
1400,3.281136,1400,3.2602564185568723
1410,3.281104,1410,3.2603047017596882
1420,3.281077,1420,3.260352984962504
1430,3.281024,1430,3.26040126816532
1440,3.280981,1440,3.2604486433133824
1450,3.280937,1450,3.2604900025987056
1460,3.280886,1460,3.2605313618840284
1470,3.280858,1470,3.260572721169351
1480,3.280803,1480,3.2606140804546744
1490,3.280776,1490,3.260655439739997
1500,3.280705,1500,3.260695707631624
1510,3.280648,1510,3.2607290779150913
1520,3.280614,1520,3.260762448198559
1530,3.28058,1530,3.2607958184820265
1540,3.280551,1540,3.260829188765494
1550,3.280498,1550,3.2608625590489617
1560,3.280438,1560,3.2608946111824064
