real_time,real_voltage,simu_time,simu_voltage
0,3.328943,0,3.31377886117209
10,3.308121,10,3.3007207010831277
20,3.298708,20,3.2876625409941647
30,3.292533,30,3.2746043809052017
40,3.288349,40,3.261546220816239
50,3.285487,50,3.2484880607272766
60,3.283618,60,3.2355081240103147
70,3.282428,70,3.2367648409975214
80,3.281739,80,3.2380215579847285
90,3.281348,90,3.2392782749719355
100,3.281164,100,3.2405349919591426
110,3.281094,110,3.2417917089463493
120,3.281121,120,3.2430422418129288
130,3.281142,130,3.2437331117626913
140,3.281249,140,3.2444239817124543
150,3.281321,150,3.2451148516622172
160,3.28141,160,3.24580572161198
170,3.281518,170,3.2464965915617428
180,3.281605,180,3.2471840184294285
190,3.281688,190,3.2476648603724714
200,3.281777,200,3.2481457023155142
210,3.281855,210,3.2486265442585576
220,3.281921,220,3.2491073862016004
230,3.282019,230,3.2495882281446433
240,3.282082,240,3.2500666948076815
250,3.282144,250,3.250438867690515
260,3.282214,260,3.250811040573348
270,3.282282,270,3.2511832134561813
280,3.282333,280,3.2515553863390143
290,3.282373,290,3.2519275592218473
300,3.28242,300,3.2522979018773057
310,3.282483,310,3.2526030884382093
320,3.28249,320,3.2529082749991134
330,3.282543,330,3.253213461560017
340,3.282557,340,3.253518648120921
350,3.282636,350,3.2538238346818247
360,3.282647,360,3.2541275076003275
370,3.282687,370,3.254386528067999
380,3.282736,380,3.25464554853567
390,3.282751,390,3.254904569003341
400,3.282776,400,3.2551635894710125
410,3.282795,410,3.255422609938684
420,3.282838,420,3.2556803224870317
430,3.28284,430,3.2559051502066754
440,3.282857,440,3.256129977926319
450,3.282889,450,3.256354805645963
460,3.28291,460,3.2565796333656065
470,3.282925,470,3.2568044610852502
480,3.282925,480,3.2570281265387164
490,3.282935,490,3.257226367419554
500,3.282929,500,3.257424608300392
510,3.282965,510,3.25762284918123
520,3.282971,520,3.257821090062068
530,3.282967,530,3.2580193309429055
540,3.282969,540,3.2582165111171566
550,3.282993,550,3.2583931842973994
560,3.282988,560,3.258569857477642
570,3.282997,570,3.258746530657884
580,3.28298,580,3.2589232038381266
590,3.28299,590,3.2590998770183695
600,3.28299,600,3.2592756108089813
610,3.282982,610,3.259435093158988
620,3.282993,620,3.259594575508994
630,3.283014,630,3.2597540578590003
640,3.282989,640,3.259913540209007
650,3.282986,650,3.260073022559013
660,3.28299,660,3.2602315983603694
670,3.282978,670,3.260375999037381
680,3.282978,680,3.260520399714393
690,3.282986,690,3.260664800391404
700,3.282954,700,3.2608092010684158
710,3.282963,710,3.260953601745427
720,3.282944,720,3.261097182614925
730,3.282937,730,3.261229081227348
740,3.282923,740,3.2613609798397714
750,3.282916,750,3.261492878452195
760,3.282903,760,3.2616247770646183
770,3.282887,770,3.2617566756770415
780,3.282874,780,3.261887799009085
790,3.282855,790,3.2620087840592302
800,3.282838,800,3.2621297691093756
810,3.282838,810,3.2622507541595214
820,3.282812,820,3.2623717392096667
830,3.282795,830,3.262492724259812
840,3.282797,840,3.2626129839002562
850,3.28277,850,3.262724486809303
860,3.282755,860,3.2628359897183503
870,3.282744,870,3.262947492627397
880,3.282693,880,3.263058995536444
890,3.282681,890,3.263170498445491
900,3.282679,900,3.2632813185936373
910,3.282653,910,3.263384491819696
920,3.282632,920,3.263487665045754
930,3.282632,930,3.2635908382718126
940,3.282592,940,3.263694011497871
950,3.282581,950,3.2637971847239298
960,3.282549,960,3.2638997144645323
970,3.282521,970,3.2639955278256907
980,3.282501,980,3.264091341186849
990,3.282466,990,3.2641871545480075
1000,3.282469,1000,3.2642829679091654
1010,3.282452,1010,3.2643787812703238
1020,3.282424,1020,3.264473983326899
1030,3.282401,1030,3.264563216174019
1040,3.28236,1040,3.2646524490211384
1050,3.282324,1050,3.2647416818682577
1060,3.28231,1060,3.264830914715377
1070,3.282269,1070,3.2649201475624965
1080,3.282261,1080,3.2650088000037876
