Time_Sim [s],Voltage_Sim [V],Time_Exp [s],Voltage_Exp [V]
0.0,3.3106514681234245,0.0,3.328943
15.136202185792513,3.216023026381274,59.6195652173913,3.2836891032608695
59.94535519125683,3.232596976815418,119.2391304347826,3.281118945652174
119.89071038251366,3.2404137056844764,178.8586956521739,3.2815950706521737
179.8360655737705,3.2451198839642217,238.4782608695652,3.2820724130434784
239.78142076502732,3.24851188954984,298.0978260869565,3.282411059782609
299.72677595628414,3.25115562136106,357.7173913043478,3.2826444891304347
359.672131147541,3.2533164090181543,417.3369565217392,3.2828265489130435
419.6174863387978,3.255140583105713,476.9565217391304,3.282925
479.56284153005464,3.2567164254997314,536.5760869565216,3.282968315217391
539.5081967213115,3.2581009662703666,596.195652173913,3.28299
599.4535519125683,3.2593330030723147,655.8152173913044,3.2829883260869566
659.3989071038251,3.260440232825025,715.4347826086956,3.2829526739130435
719.344262295082,3.26144309562019,775.0543478260869,3.282880429347826
779.2896174863388,3.262357229383192,834.6739130434784,3.282795934782609
839.2349726775956,3.2631948779845765,894.2934782608696,3.282680141304348
899.1803278688525,3.2639658399327365,953.9130434782608,3.2825684782608695
959.1256830601093,3.264678224179211,1013.5326086956521,3.282442108695652
1019.0710382513661,3.2653384539957813,1073.1521739130435,3.2822664782608695
1079.016393442623,3.2659522904480927,1132.771739130435,3.2820870217391303
1138.9617486338798,3.2665243837172016,1192.391304347826,3.2819174130434785
1198.9071038251366,3.267058775459386,1252.0108695652173,3.281709581521739
1258.8524590163934,3.2675589558423095,1311.6304347826087,3.2814826195652174
1318.7978142076502,3.2680279599952353,1371.25,3.2812699999999997
1378.7431693989072,3.2684684438757814,1430.8695652173913,3.2810202608695653
1438.688524590164,3.268882745094895,1490.4891304347825,3.2807725271739128
1498.6338797814208,3.2692729313724715,1550.1086956521738,3.280497347826087
1558.5792349726776,3.269640841456085,1609.728260869565,3.280183711956522
1618.5245901639344,3.2699881141592466,1669.3478260869567,3.2798960652173914
1678.4699453551912,3.2703162171667177,1728.967391304348,3.2795815054347823
1738.4153005464482,3.270626469949981,1788.5869565217392,3.2792635
1798.360655737705,3.2709200499655235,1848.2065217391303,3.2788882989130435
1858.3060109289618,3.271198071913523,1907.8260869565215,3.2785079130434784
1918.2513661202186,3.2714614710275103,1967.445652173913,3.278138543478261
1978.1967213114754,3.2717111485775865,2027.0652173913043,3.277704945652174
2038.1420765027322,3.2719479102954754,2086.6847826086955,3.2772771847826085
2098.087431693989,3.272172489880665,2146.304347826087,3.276845391304348
2158.032786885246,3.272385555428642,2205.9239130434785,3.2763507173913045
2217.9781420765025,3.27258771411078,2265.54347826087,3.275852760869565
2277.9234972677596,3.272779515472334,2325.163043478261,3.2753326956521738
2337.8688524590166,3.2729614533715106,2384.782608695652,3.2747735652173913
2397.814207650273,3.273133965817202,2444.4021739130435,3.2741927010869567
2457.75956284153,3.2732974329842683,2504.0217391304345,3.2735647608695655
2517.7049180327867,3.2734521715058866,2563.641304347826,3.2729267554347827
2577.6502732240438,3.2735983890965876,2623.2608695652175,3.2722254782608697
2637.5956284153003,3.2737363155069388,2682.880434782609,3.271479315217391
2697.5409836065573,3.2738659643739485,2742.5,3.27071175
2757.4863387978144,3.273987247020712,2802.119565217391,3.2699242989130433
2817.431693989071,3.2740998930142915,2861.7391304347825,3.269062
2877.377049180328,3.274203391119494,2921.3586956521744,3.2682079402173914
2937.3224043715845,3.274296908892464,2980.978260869565,3.267278206521739
2997.2677595628415,3.2743791864236007,3040.597826086957,3.266329733695652
3057.213114754098,3.2744484025584217,3100.2173913043475,3.2653482173913044
3117.158469945355,3.2745020134139455,3159.836956521739,3.2643495597826084
3177.103825136612,3.2745365764982566,3219.45652173913,3.263320858695652
3237.0491803278687,3.274547540973556,3279.0760869565215,3.262289152173913
3296.9945355191257,3.2745291829207464,3338.6956521739135,3.2612549130434783
3356.9398907103823,3.2744745333604497,3398.315217391304,3.260272788043478
3416.8852459016393,3.274375475377615,3457.934782608696,3.2592599673913045
