Time_Sim [s],Voltage_Sim [V],Time_Exp [s],Voltage_Exp [V]
5693.75,3.2881327763777044,5693.75,3.27884275
5753.684210526316,3.288037523552825,5753.684210526316,3.2780144210526316
5813.618421052632,3.2879236024328566,5813.618421052631,3.2771687894736843
5873.5526315789475,3.287789001704991,5873.5526315789475,3.2763095263157895
5933.486842105263,3.287631605428584,5933.486842105262,3.275429717105263
5993.421052631579,3.287449170128172,5993.421052631578,3.2745279736842106
6053.355263157894,3.287239278602132,6053.355263157895,3.273631355263158
6113.28947368421,3.2869992696670787,6113.28947368421,3.2727500131578946
6173.223684210526,3.286726144291127,6173.223684210525,3.271865447368421
6233.157894736842,3.2864164486339393,6233.157894736842,3.270978894736842
6293.0921052631575,3.2860661341547734,6293.0921052631575,3.270121967105263
6353.026315789473,3.285670021075971,6353.026315789473,3.2692965131578946
6412.960526315789,3.285223132940917,6412.960526315788,3.268484552631579
6472.894736842105,3.284718236981269,6472.894736842105,3.267746052631579
6532.828947368421,3.284147193303583,6532.828947368421,3.2670065065789475
6592.763157894737,3.2835004623001343,6592.763157894736,3.266287802631579
6652.6973684210525,3.282767108693536,6652.697368421052,3.2656167894736843
6712.631578947368,3.281935024179594,6712.631578947368,3.2649966842105265
6772.565789473684,3.2809914949362033,6772.565789473683,3.2643866513157893
6832.5,3.27992423680442,6832.5,3.263811
6892.434210526316,3.2787229528565787,6892.434210526315,3.2632545
6952.368421052632,3.277381363754757,6952.368421052631,3.2627588684210527
7012.3026315789475,3.275899146287425,7012.3026315789475,3.2622571184210525
7072.236842105263,3.2742836078063786,7072.236842105262,3.261817171052632
7132.171052631578,3.2725508707048427,7132.171052631577,3.2613542368421053
7192.105263157894,3.2707251859252775,7192.105263157895,3.260946684210526
7252.03947368421,3.2688372516177537,7252.03947368421,3.2605440065789475
7311.973684210526,3.266922315422722,7311.973684210526,3.260182710526316
7371.907894736842,3.265017045502626,7371.907894736841,3.25981275
7431.8421052631575,3.2631567163063533,7431.8421052631575,3.259478736842105
7491.776315789473,3.2613728524187593,7491.776315789473,3.259167940789474
7551.710526315789,3.2596912043529054,7551.710526315788,3.2588278157894734
7611.644736842105,3.2581308686815795,7611.644736842105,3.258540611842105
7671.578947368421,3.256703962327418,7671.578947368421,3.2582613157894738
7731.513157894737,3.255416038916718,7731.513157894736,3.2579813157894737
7791.4473684210525,3.2542669842210263,7791.4473684210525,3.2577092105263157
7851.381578947368,3.253252179873379,7851.381578947368,3.25747475
7911.315789473684,3.252363702989845,7911.315789473683,3.2572002894736842
7971.25,3.2515915572862046,7971.25,3.256993
8031.184210526316,3.250924531184485,8031.184210526315,3.2567347368421053
8091.118421052632,3.2503510914553493,8091.11842105263,3.256522177631579
8151.0526315789475,3.2498598966336574,8151.052631578947,3.2562827894736843
8210.986842105263,3.249440202857709,8210.986842105263,3.256070190789474
8270.921052631578,3.2490821188221917,8270.921052631578,3.255847592105263
8330.855263157895,3.24877672621974,8330.855263157893,3.255633434210526
8390.78947368421,3.248516095509582,8390.78947368421,3.255419
8450.723684210527,3.248293279935103,8450.723684210527,3.2552165263157895
8510.657894736842,3.2481021632105236,8510.657894736842,3.2549952236842103
8570.592105263158,3.247937829193364,8570.592105263157,3.2548001644736844
8630.526315789473,3.2477955835035086,8630.526315789473,3.2545987894736843
8690.46052631579,3.2476717412735905,8690.460526315788,3.254395756578947
8750.394736842105,3.247563108601442,8750.394736842105,3.254185342105263
8810.32894736842,3.247466987917094,8810.32894736842,3.2539884539473682
8870.263157894737,3.247381105341077,8870.263157894735,3.253773263157895
8930.197368421052,3.247303552435599,8930.197368421053,3.253593914473684
8990.131578947368,3.2472326988073217,8990.131578947368,3.2533782236842104
9050.065789473683,3.24716720287034,9050.065789473683,3.253157861842105
9110.0,3.247105914158622,9110.0,3.252955
9169.934210526315,3.247047873745394,9169.934210526315,3.2527511513157896
9229.868421052632,3.246992238931173,9229.86842105263,3.252550631578947
9289.802631578947,3.246938322856503,9289.802631578945,3.252333967105263
9349.736842105263,3.2468855186523093,9349.736842105262,3.2521174210526316
9409.671052631578,3.2468333022723073,9409.67105263158,3.251903677631579
9469.605263157895,3.246781214796573,9469.605263157895,3.2517171447368423
9529.53947368421,3.246728848424281,9529.53947368421,3.2514837960526317
9589.473684210527,3.2466758359758914,9589.473684210525,3.251280894736842
9649.407894736842,3.2466218403408442,9649.407894736842,3.2510439013157892
9709.342105263158,3.2465665468641807,9709.342105263157,3.2508367105263156
9769.276315789473,3.2465096561791973,9769.276315789471,3.2505882565789475
9829.21052631579,3.2464508776944525,9829.21052631579,3.2503635526315793
9889.144736842105,3.2463899246602903,9889.144736842105,3.250137019736842
9949.07894736842,3.246326508608718,9949.07894736842,3.2499076842105263
10009.013157894737,3.2462603359464817,10009.013157894737,3.2496847499999997
10068.947368421052,3.2461911030143114,10068.947368421052,3.249433842105263
10128.881578947368,3.2461184930880727,10128.881578947367,3.249192927631579
10188.815789473683,3.2460421724359465,10188.815789473683,3.248943486842105
10248.75,3.2459617874227944,10248.749999999998,3.248658125
10308.684210526315,3.2458769573245747,10308.684210526317,3.248421052631579
10368.618421052632,3.2457872851281366,10368.618421052632,3.2481405263157894
10428.552631578947,3.2456923348941222,10428.552631578947,3.2478866315789476
10488.486842105263,3.245591641354519,10488.486842105262,3.247613052631579
10548.421052631578,3.245484703762275,10548.421052631578,3.247323947368421
10608.355263157895,3.245370982711254,10608.355263157893,3.247032375
10668.28947368421,3.245249897225221,10668.28947368421,3.246739013157895
10728.223684210527,3.2451208215527916,10728.223684210525,3.2464148815789473
10788.157894736842,3.2449830820967773,10788.157894736842,3.2461065000000002
10848.092105263158,3.2448359538822134,10848.092105263157,3.2457795
10908.026315789473,3.2446786575682127,10908.026315789471,3.245464447368421
10967.960526315788,3.244510355469878,10967.96052631579,3.245143032894737
11027.894736842105,3.2443301482668234,11027.894736842105,3.24478
11087.82894736842,3.244137070660786,11087.82894736842,3.2444449868421055
11147.763157894737,3.243930087686132,11147.763157894735,3.2440702105263157
11207.697368421052,3.243708089790383,11207.69736842105,3.243690730263158
11267.631578947368,3.2434698881642516,11267.631578947367,3.2432975789473684
11327.565789473683,3.2432142098078014,11327.565789473685,3.2428993881578947
11387.5,3.242939691507722,11387.5,3.2424855
11447.434210526315,3.2426448969820294,11447.434210526315,3.2420818815789474
11507.368421052632,3.2423282129045443,11507.36842105263,3.241630789473684
11567.302631578947,3.2419879977963326,11567.302631578945,3.241185960526316
11627.236842105263,3.2416224663646083,11627.236842105262,3.2407203421052633
11687.171052631578,3.2412297114187276,11687.171052631576,3.2402515
11747.105263157895,3.2408076241134705,11747.105263157895,3.2397663684210527
11807.03947368421,3.240354141902693,11807.03947368421,3.2392526842105265
11866.973684210527,3.2398668936364086,11866.973684210525,3.2387217236842107
11926.907894736842,3.239343504109448,11926.907894736842,3.238188138157895
11986.842105263158,3.238781363477222,11986.842105263157,3.237655210526316
12046.776315789473,3.2381777573548414,12046.776315789471,3.2370577171052632
12106.710526315788,3.237529819489171,12106.71052631579,3.236469842105263
12166.644736842105,3.2368346663880816,12166.644736842105,3.235875519736842
12226.57894736842,3.2360892369794962,12226.57894736842,3.2352323157894736
12286.513157894737,3.2352904161620835,12286.513157894737,3.2345729802631578
12346.447368421052,3.2344351146897266,12346.447368421052,3.2339076578947368
12406.381578947368,3.233520251907289,12406.381578947367,3.2332188881578947
12466.315789473683,3.2325427872891352,12466.315789473681,3.232509263157895
12526.25,3.231499830911531,12526.249999999998,3.231758
12586.184210526315,3.230388693608471,12586.184210526315,3.2309832236842104
12646.118421052632,3.229206963417785,12646.11842105263,3.2301911184210526
12706.052631578947,3.227952582302533,12706.052631578947,3.229383263157895
12765.986842105263,3.2266239099075826,12765.986842105262,3.2285594013157897
12825.921052631578,3.2252198356427018,12825.921052631576,3.2276957763157896
12885.855263157895,3.223739851639138,12885.855263157895,3.226823855263158
12945.78947368421,3.222184079983681,12945.78947368421,3.2259507894736843
13005.723684210527,3.2205534077596143,13005.723684210527,3.225043736842105
13065.657894736842,3.218849508020818,13065.657894736842,3.2241553947368424
13125.592105263158,3.217074884241395,13125.592105263157,3.2232587105263155
13185.526315789473,3.2152328994790764,13185.526315789471,3.2223494210526313
13245.460526315788,3.21332778466753,13245.46052631579,3.2214463618421054
13305.394736842105,3.21136462613332,13305.394736842105,3.220573789473684
13365.32894736842,3.2093493296381452,13365.32894736842,3.219710730263158
13425.263157894737,3.207288552984496,13425.263157894735,3.2188441578947367
13485.197368421052,3.2051896320878424,13485.19736842105,3.218003361842105
13545.131578947368,3.203060514172299,13545.131578947367,3.217160855263158
13605.065789473683,3.2009095619802173,13605.065789473681,3.216330039473684
13665.0,3.19874545255747,13665.0,3.215485
13724.934210526315,3.1965770196036467,13724.934210526315,3.2146279342105264
13784.868421052632,3.1944130927233365,13784.86842105263,3.21377625
13844.802631578947,3.192262336127636,13844.802631578945,3.212900802631579
13904.736842105263,3.1901330903860723,13904.736842105262,3.2119936315789475
13964.671052631578,3.1880332228419874,13964.671052631578,3.211039927631579
14024.605263157895,3.1859699916673208,14024.605263157895,3.210088710526316
14084.53947368421,3.1839499266495555,14084.53947368421,3.2090798289473685
14144.473684210527,3.181978729634091,14144.473684210525,3.208018157894737
14204.407894736842,3.180061197088401,14204.407894736842,3.206931302631579
14264.342105263157,3.1782011532786054,14264.342105263157,3.2057696842105265
14324.276315789473,3.176401416660628,14324.276315789471,3.204560618421053
14384.210526315788,3.1746637793154426,14384.21052631579,3.2032870526315786
14444.144736842105,3.172988995617316,14444.144736842105,3.2020002763157893
14504.07894736842,3.1713767839205937,14504.07894736842,3.200664144736842
14564.013157894737,3.169825833070805,14564.013157894735,3.199243092105263
14623.947368421052,3.1683338061965136,14623.947368421052,3.197804394736842
14683.881578947368,3.166897360434185,14683.881578947367,3.1963517960526318
14743.815789473683,3.165512124514067,14743.815789473681,3.194875092105263
14803.75,3.1641726908040155,14803.749999999998,3.193415125
14863.684210526315,3.1628725804122206,14863.684210526315,3.191964157894737
14923.618421052632,3.161604187295654,14923.61842105263,3.1905304342105265
14983.552631578947,3.1603586968996176,14983.552631578947,3.1891119342105263
15043.486842105263,3.1591259292878906,15043.486842105262,3.1877063618421055
15103.421052631578,3.1578944742064268,15103.421052631576,3.1862594210526316
15163.355263157895,3.1566508228704153,15163.355263157895,3.1848147763157892
15223.28947368421,3.1553800600497217,15223.28947368421,3.1832965131578947
15283.223684210527,3.154064932159807,15283.223684210527,3.1817200263157894
15343.157894736842,3.152685815086455,15343.157894736842,3.1800235789473685
15403.092105263157,3.1512203288459175,15403.092105263157,3.1782009078947366
15463.026315789473,3.1496429961226684,15463.026315789471,3.1762535
15522.960526315788,3.147924828073176,15522.960526315786,3.1741285657894736
15582.894736842105,3.1460329457714975,15582.894736842105,3.171873763157895
15642.82894736842,3.143930238440944,15642.82894736842,3.1696179934210527
15702.763157894737,3.1415751229665148,15702.763157894735,3.1674505394736845
15762.697368421052,3.1389214569782324,15762.69736842105,3.165618342105263
15822.631578947368,3.135918837687348,15822.631578947367,3.164199157894737
15882.565789473683,3.132513091991507,15882.565789473681,3.1630947434210523
15942.5,3.128647568008505,15942.5,3.16219725
16002.434210526315,3.124264963443516,16002.434210526315,3.161392980263158
16062.368421052632,3.119309793345339,16062.36842105263,3.1606494210526317
16122.302631578947,3.1137318657794655,16122.302631578947,3.1599182894736844
16182.236842105263,3.1074903120432644,16182.236842105262,3.1591853684210527
16242.171052631578,3.1005581781563283,16242.171052631578,3.158413427631579
16302.105263157895,3.0929269922445686,16302.105263157893,3.157598789473684
16362.03947368421,3.084610770829687,16362.03947368421,3.1567482631578945
16421.973684210527,3.0756486570659556,16421.973684210523,3.1558068684210525
16481.90789473684,3.0661053236257194,16481.90789473684,3.154811513157895
16541.842105263157,3.056068702084034,16541.842105263157,3.1537018684210527
16601.776315789473,3.045644599116584,16601.776315789473,3.1524948092105265
16661.71052631579,3.0349486609499943,16661.710526315786,3.1511113552631578
16721.644736842103,3.0240965419628356,16721.644736842103,3.149462164473684
16781.57894736842,3.013193481966283,16781.57894736842,3.147505157894737
16841.513157894737,3.0023248577105237,16841.513157894737,3.1450898486842105
16901.447368421053,2.9915488836977486,16901.447368421053,3.1419841447368424
16961.381578947367,2.9808913458764397,16961.381578947367,3.1377752236842107
17021.315789473683,2.9703444380729733,17021.315789473683,3.1319930789473687
17081.25,2.9598670568348537,17081.25,3.1242991250000003
17141.184210526317,2.9493874459568166,17141.184210526313,3.1148091973684213
17201.11842105263,2.938806239446331,17201.11842105263,3.1038701381578946
17261.052631578947,2.9280006348658736,17261.052631578947,3.0917229473684213
17320.986842105263,2.916827103346135,17320.98684210526,3.078503111842106
17380.92105263158,2.905124055113887,17380.921052631576,3.0642492236842114
17440.855263157893,2.8927132312760864,17440.855263157893,3.0488787302631586
17500.78947368421,2.879400138667817,17500.78947368421,3.032311184210527
17560.723684210527,2.8649734844619896,17560.723684210527,3.014335210526316
17620.65789473684,2.84920370511021,17620.65789473684,2.9948220131578953
17680.592105263157,2.8318407911628514,17680.592105263157,2.973506309210527
17740.526315789473,2.8126108218379304,17740.52631578947,2.9499945789473694
17800.46052631579,2.7912129122567624,17800.460526315786,2.9239039144736854
17860.394736842103,2.767314422537686,17860.394736842107,2.8946382368421055
17920.32894736842,2.7405460465348357,17920.32894736842,2.8612684802631585
17980.263157894737,2.71049610393635,17980.263157894737,2.822400815789474
18040.197368421053,2.676704081667639,18040.19736842105,2.775667059210528
18100.131578947367,2.6386533329533943,18100.131578947367,2.71711490789474
18160.065789473683,2.595762707795961,18160.06578947368,2.6356927039473748
18220.0,2.547377553100967,18220.0,2.499997
