real_time,real_voltage,simu_time,simu_voltage
0.0,3.311722,0.0,3.238486256558685
59.666666666666664,3.2192018,59.666666666666664,3.160926063098774
119.33333333333333,3.2183258,119.33333333333333,3.176730314637175
179.0,3.2181333999999997,179.0,3.1863090050808354
238.66666666666666,3.2178086666666665,238.66666666666666,3.1930561271401037
298.3333333333333,3.2172986666666668,298.3333333333333,3.198167559023194
358.0,3.2166462,358.0,3.202220668537537
417.6666666666667,3.2158531,417.66666666666663,3.2055348807318724
477.3333333333333,3.2149307333333335,477.3333333333333,3.208304075289079
537.0,3.2139091,537.0,3.2106541804265527
596.6666666666666,3.212806666666667,596.6666666666666,3.2126717180764297
656.3333333333333,3.2116071333333336,656.3333333333333,3.214418524826903
716.0,3.2103566,716.0,3.215940490120034
775.6666666666666,3.2090051,775.6666666666666,3.21727222591905
835.3333333333334,3.207613133333333,835.3333333333333,3.218440414094621
895.0,3.206185,895.0,3.2194653684818437
954.6666666666666,3.2047104,954.6666666666666,3.220361204814516
1014.3333333333333,3.203221166666667,1014.3333333333333,3.2211333731357183
1074.0,3.2017222,1074.0,3.2217700976081716
1133.6666666666665,3.200218366666667,1133.6666666666665,3.222219869826971
1193.3333333333333,3.1987003333333335,1193.3333333333333,3.222345741370498
1253.0,3.197198,1253.0,3.2218807255468866
1312.6666666666665,3.1956744666666665,1312.6666666666665,3.220484486907315
1372.3333333333333,3.1941197,1372.3333333333333,3.2178686649602906
1432.0,3.192565,1432.0,3.2137356076215866
1491.6666666666667,3.190994,1491.6666666666665,3.2076898563811866
1551.3333333333333,3.1893920666666666,1551.3333333333333,3.1999435427266594
1611.0,3.1877115,1611.0,3.1926751631167987
1670.6666666666665,3.1859914666666667,1670.6666666666665,3.1880076759351805
1730.3333333333333,3.1842462,1730.3333333333333,3.1856730812012106
1790.0,3.18241,1790.0,3.1846004110030623
1849.6666666666663,3.1804729666666667,1849.6666666666665,3.1840714820665386
1909.3333333333335,3.1784842,1909.3333333333333,3.1837372097936822
1969.0000000000002,3.1763988999999997,1969.0,3.183441584931211
2028.6666666666665,3.174225733333333,2028.6666666666665,3.183110816898952
2088.3333333333335,3.1719451666666667,2088.333333333333,3.1826992975440924
2148.0,3.1695134,2148.0,3.1821654617524295
2207.6666666666665,3.1669719666666665,2207.6666666666665,3.1814573146395713
2267.333333333333,3.1642580666666666,2267.333333333333,3.1805025410489502
2327.0,3.1614125,2327.0,3.1792003533577904
2386.6666666666665,3.158421666666667,2386.6666666666665,3.177415738754515
2446.3333333333335,3.1552143333333333,2446.333333333333,3.1749762585374492
2506.0,3.1518197999999997,2506.0,3.1716704294736258
2565.6666666666665,3.1481333666666664,2565.6666666666665,3.1672475826926796
2625.333333333333,3.1441846666666664,2625.333333333333,3.1614292556455568
2685.0,3.1399005,2685.0,3.1539702197595725
2744.6666666666665,3.1352556,2744.6666666666665,3.1448168960903784
2804.333333333333,3.1301887666666666,2804.333333333333,3.1343242472237733
2864.0,3.1246052,2864.0,3.1233103753139004
2923.6666666666665,3.1183261666666664,2923.6666666666665,3.1127639657653954
2983.3333333333335,3.11116,2983.333333333333,3.103395488892947
3043.0,3.1032389,3043.0,3.095363166855555
3102.6666666666665,3.0948996666666666,3102.6666666666665,3.0882105915010514
3162.333333333333,3.0859794,3162.333333333333,3.080798040948678
3222.0,3.0752734000000004,3222.0,3.0709809738533926
3281.6666666666665,3.0604138333333335,3281.6666666666665,3.054973968746556
3341.333333333333,3.0366467333333333,3341.333333333333,3.0270289603378764
3401.0,2.9925241000000002,3401.0,2.9831199177006438
3460.6666666666665,2.9073376000000004,3460.6666666666665,2.9291366820719924
3520.333333333333,2.757240366666668,3520.333333333333,2.8751508018685263
3580.0,2.499997,3580.0,2.818692576756834
