real_time,real_voltage,simu_time,simu_voltage
0,3.36032,0,3.5344222208489393
10,3.341365,10,3.495368706301808
20,3.331057,20,3.456315191754677
30,3.323706,30,3.417261677207546
40,3.318192,40,3.378208162660415
50,3.313921,50,3.3391546481132837
60,3.310527,60,3.300342988745011
70,3.307788,70,3.2980514613843375
80,3.305593,80,3.295759934023664
90,3.303823,90,3.293468406662991
100,3.302389,100,3.2911768793023177
110,3.301229,110,3.2888853519416448
120,3.300329,120,3.286618820081203
130,3.299663,130,3.286226950738156
140,3.299122,140,3.2858350813951085
150,3.298736,150,3.285443212052061
160,3.298439,160,3.2850513427090138
170,3.298227,170,3.284659473365966
180,3.298087,180,3.2842749620919403
190,3.297961,190,3.2842559015793102
200,3.297924,200,3.2842368410666807
210,3.297877,210,3.2842177805540507
220,3.297856,220,3.284198720041421
230,3.297856,230,3.284179659528791
240,3.297862,240,3.2841631218370777
250,3.297879,250,3.28423992851928
260,3.297877,260,3.284316735201482
270,3.29793,270,3.284393541883684
280,3.297943,280,3.284470348565886
290,3.297974,290,3.284547155248088
300,3.29801,300,3.2846247145493055
310,3.298051,310,3.28472440084958
320,3.298049,320,3.284824087149854
330,3.298102,330,3.284923773450128
340,3.298123,340,3.2850234597504024
350,3.298167,350,3.2851231460506765
360,3.298176,360,3.285222855191714
370,3.29821,370,3.2853231201246604
380,3.298242,380,3.285423385057607
390,3.298271,390,3.2855236499905534
400,3.298299,400,3.2856239149235
410,3.298309,410,3.2857241798564463
420,3.298365,420,3.2858241355808944
430,3.298384,430,3.285917686272169
440,3.29839,440,3.2860112369634433
450,3.298416,450,3.2861047876547174
460,3.298445,460,3.286198338345992
470,3.298466,470,3.286291889037266
480,3.298471,480,3.286385001807518
490,3.298503,490,3.2864702319993624
500,3.298509,500,3.2865554621912074
510,3.29853,510,3.2866406923830525
520,3.298547,520,3.286725922574897
530,3.298566,530,3.286811152766742
540,3.298581,540,3.28689588455506
550,3.298602,550,3.286972697265122
560,3.298609,560,3.287049509975184
570,3.298613,570,3.287126322685246
580,3.298632,580,3.2872031353953077
590,3.29864,590,3.28727994810537
600,3.298685,600,3.287356261827556
610,3.298632,610,3.287425489921905
620,3.298664,620,3.287494718016254
630,3.298679,630,3.287563946110603
