real_time,real_voltage,simu_time,simu_voltage
0,3.328943,0,3.3856368073702185
10,3.308121,10,3.3664171881865093
20,3.298708,20,3.3471975690028
30,3.292533,30,3.3279779498190902
40,3.288349,40,3.308758330635381
50,3.285487,50,3.2895387114516716
60,3.283618,60,3.270429623545913
70,3.282428,70,3.271437228227233
80,3.281739,80,3.272444832908553
90,3.281348,90,3.2734524375898726
100,3.281164,100,3.2744600422711923
110,3.281094,110,3.275467646952512
120,3.281121,120,3.276470001055778
130,3.281142,130,3.27699717784518
140,3.281249,140,3.2775243546345822
150,3.281321,150,3.2780515314239844
160,3.28141,160,3.2785787082133866
170,3.281518,170,3.2791058850027888
180,3.281605,180,3.279629853921407
190,3.281688,190,3.2799613505929837
200,3.281777,200,3.2802928472645605
210,3.281855,210,3.280624343936137
220,3.281921,220,3.2809558406077137
230,3.282019,230,3.2812873372792906
240,3.282082,240,3.281616532801373
250,3.282144,250,3.281842751883579
260,3.282214,260,3.2820689709657853
270,3.282282,270,3.282295190047992
280,3.282333,280,3.282521409130198
290,3.282373,290,3.2827476282124044
300,3.28242,300,3.282972085984355
310,3.282483,310,3.2831338411112125
320,3.28249,320,3.28329559623807
330,3.282543,330,3.283457351364927
340,3.282557,340,3.283619106491784
350,3.282636,350,3.283780861618641
360,3.282647,360,3.283941220782522
370,3.282687,370,3.2840603990385984
380,3.282736,380,3.284179577294675
390,3.282751,390,3.2842987555507515
400,3.282776,400,3.2844179338068282
410,3.282795,410,3.2845371120629046
420,3.282838,420,3.2846551594863174
430,3.28284,430,3.2847447745456093
440,3.282857,440,3.2848343896049013
450,3.282889,450,3.2849240046641928
460,3.28291,460,3.2850136197234847
470,3.282925,470,3.2851032347827767
480,3.282925,480,3.285191909828569
490,3.282935,490,3.2852600220790658
500,3.282929,500,3.2853281343295624
510,3.282965,510,3.285396246580059
520,3.282971,520,3.2854643588305557
530,3.282967,530,3.2855324710810523
540,3.282969,540,3.285599779029022
550,3.282993,550,3.2856515371281474
560,3.282988,560,3.2857032952272722
570,3.282997,570,3.2857550533263975
580,3.28298,580,3.2858068114255228
590,3.28299,590,3.2858585695246476
600,3.28299,600,3.2859096566455746
610,3.282982,610,3.2859491358436688
620,3.282993,620,3.285988615041763
630,3.283014,630,3.2860280942398576
640,3.282989,640,3.286067573437952
650,3.282986,650,3.2861070526360465
660,3.28299,660,3.286145940234131
670,3.282978,670,3.2861755773593337
680,3.282978,680,3.286205214484537
690,3.282986,690,3.28623485160974
700,3.282954,700,3.286264488734943
710,3.282963,710,3.286294125860146
720,3.282944,720,3.28632324546526
730,3.282937,730,3.2863449904091078
740,3.282923,740,3.286366735352955
750,3.282916,750,3.2863884802968024
760,3.282903,760,3.2864102252406497
770,3.282887,770,3.2864319701844975
780,3.282874,780,3.286453255162798
790,3.282855,790,3.2864685252070247
800,3.282838,800,3.2864837952512516
810,3.282838,810,3.286499065295478
820,3.282812,820,3.286514335339705
830,3.282795,830,3.2865296053839317
840,3.282797,840,3.2865444560691075
850,3.28277,850,3.2865542444914544
860,3.282755,860,3.286564032913801
870,3.282744,870,3.2865738213361477
880,3.282693,880,3.2865836097584946
890,3.282681,890,3.2865933981808415
900,3.282679,900,3.286602805478064
910,3.282653,910,3.2866079441738916
920,3.282632,920,3.286613082869719
930,3.282632,930,3.286618221565547
940,3.282592,940,3.2866233602613746
950,3.282581,950,3.286628498957202
960,3.282549,960,3.2866332730916024
970,3.282521,970,3.2866342421161043
980,3.282501,980,3.286635211140606
990,3.282466,990,3.2866361801651074
1000,3.282469,1000,3.2866371491896094
1010,3.282452,1010,3.286638118214111
1020,3.282424,1020,3.2866387325621154
1030,3.282401,1030,3.2866358835984415
1040,3.28236,1040,3.2866330346347676
1050,3.282324,1050,3.2866301856710938
1060,3.28231,1060,3.28662733670742
1070,3.282269,1070,3.286624487743746
1080,3.282261,1080,3.2866212804239536
1090,3.282244,1090,3.2866147881730745
1100,3.282178,1100,3.286608295922195
1110,3.282161,1110,3.2866018036713154
1120,3.282125,1120,3.2865953114204363
1130,3.282097,1130,3.2865888191695567
1140,3.282061,1140,3.2865819536555607
1150,3.282051,1150,3.2865718662915087
1160,3.282006,1160,3.2865617789274566
1170,3.281974,1170,3.2865516915634045
1180,3.281953,1180,3.286541604199352
1190,3.281921,1190,3.2865315168353
1200,3.281906,1200,3.2865210371592193
1210,3.281859,1210,3.2865073601401056
1220,3.281821,1220,3.2864936831209923
1230,3.281798,1230,3.2864800061018786
1240,3.281741,1240,3.2864663290827654
1250,3.281713,1250,3.2864526520636517
1260,3.281696,1260,3.2864385695113687
1270,3.281647,1270,3.2864213585603474
1280,3.281624,1280,3.286404147609326
1290,3.281575,1290,3.286386936658305
1300,3.281533,1300,3.2863697257072837
1310,3.281488,1310,3.2863525147562624
1320,3.281455,1320,3.286334885422559
1330,3.281452,1330,3.286314194288319
1340,3.281393,1340,3.2862935031540794
1350,3.281331,1350,3.2862728120198397
1360,3.281298,1360,3.2862521208856
1370,3.281274,1370,3.28623142975136
1380,3.281242,1380,3.2862103571529357
1390,3.281202,1390,3.2861866308906196
1400,3.281136,1400,3.2861629046283034
1410,3.281104,1410,3.2861391783659877
1420,3.281077,1420,3.2861154521036715
1430,3.281024,1430,3.2860917258413553
1440,3.280981,1440,3.286067686544805
1450,3.280937,1450,3.2860415733964534
1460,3.280886,1460,3.286015460248102
1470,3.280858,1470,3.2859893470997505
1480,3.280803,1480,3.2859632339513993
1490,3.280776,1490,3.2859371208030477
1500,3.280705,1500,3.2859107284138998
1510,3.280648,1510,3.2858825712229165
1520,3.280614,1520,3.285854414031933
1530,3.28058,1530,3.2858262568409495
1540,3.280551,1540,3.2857980996499663
1550,3.280498,1550,3.285769942458983
1560,3.280438,1560,3.2857415519154696
1570,3.280387,1570,3.285711752281676
1580,3.280354,1580,3.2856819526478827
1590,3.280303,1590,3.2856521530140896
1600,3.280245,1600,3.285622353380296
1610,3.280182,1610,3.285592553746503
1620,3.280141,1620,3.2855625497635796
1630,3.280069,1630,3.2855313650967934
1640,3.280035,1640,3.2855001804300072
1650,3.279978,1650,3.285468995763221
1660,3.27994,1660,3.2854378110964353
1670,3.279893,1670,3.285406626429649
1680,3.27984,1680,3.285375219035061
1690,3.279764,1690,3.285342578682996
1700,3.279732,1700,3.285309938330932
1710,3.279687,1710,3.2852772979788676
1720,3.279638,1720,3.2852446576268033
1730,3.279575,1730,3.285212017274739
1740,3.279515,1740,3.285179114865794
1750,3.279467,1750,3.2851448208444474
1760,3.279399,1760,3.2851105268231007
1770,3.279335,1770,3.285076232801754
1780,3.279303,1780,3.2850419387804077
1790,3.279257,1790,3.285007644759061
1800,3.279185,1800,3.284973054900662
1810,3.279132,1810,3.284936956273298
1820,3.27907,1820,3.284900857645934
1830,3.279006,1830,3.28486475901857
1840,3.27894,1840,3.284828660391206
1850,3.278877,1850,3.2847925617638416
1860,3.278811,1860,3.2847561507984624
1870,3.278743,1870,3.2847182083692665
1880,3.278695,1880,3.2846802659400707
1890,3.278631,1890,3.284642323510875
1900,3.278576,1900,3.284604381081679
1910,3.278489,1910,3.284566438652483
1920,3.278438,1920,3.2845281635915704
1930,3.278374,1930,3.284488318924745
1940,3.278321,1940,3.2844484742579194
1950,3.278244,1950,3.284408629591094
1960,3.278213,1960,3.2843687849242684
1970,3.278113,1970,3.284328940257443
1980,3.278049,1980,3.2842888542994326
1990,3.277977,1990,3.284247671563311
2000,3.277912,2000,3.284206488827189
2010,3.277827,2010,3.2841653060910674
2020,3.277765,2020,3.284124123354945
2030,3.27768,2030,3.2840829406188234
2040,3.277623,2040,3.2840415831315
2050,3.277553,2050,3.2839994598227364
2060,3.27747,2060,3.2839573365139723
2070,3.277413,2070,3.283915213205208
2080,3.277332,2080,3.283873089896444
2090,3.27725,2090,3.2838309665876797
2100,3.27718,2100,3.2837886887422414
2110,3.277116,2110,3.2837457574274374
2120,3.277048,2120,3.283702826112633
2130,3.276961,2130,3.283659894797829
2140,3.276887,2140,3.283616963483025
2150,3.276821,2150,3.2835740321682203
2160,3.27673,2160,3.283530937468892
2170,3.276658,2170,3.2834871756160893
2180,3.276575,2180,3.2834434137632864
2190,3.276488,2190,3.283399651910484
2200,3.276391,2200,3.283355890057681
2210,3.276323,2210,3.2833121282048783
2220,3.276223,2220,3.283268188681884
2230,3.276176,2230,3.2832235480819163
2240,3.276072,2240,3.2831789074819486
2250,3.275998,2250,3.283134266881981
2260,3.275896,2260,3.2830896262820133
2270,3.275818,2270,3.2830449856820456
2280,3.275724,2280,3.2830001133615685
2290,3.275657,2290,3.2829543568444115
2300,3.275557,2300,3.2829086003272545
2310,3.275478,2310,3.2828628438100975
2320,3.275374,2320,3.2828170872929405
2330,3.275294,2330,3.282771330775784
2340,3.275177,2340,3.282725292257892
2350,3.275092,2350,3.2826782125065157
2360,3.275022,2360,3.28263113275514
2370,3.274914,2370,3.2825840530037644
2380,3.274808,2380,3.282536973252389
2390,3.274736,2390,3.2824898935010127
2400,3.274619,2400,3.282442527343611
2410,3.274519,2410,3.2823941372846672
2420,3.274432,2420,3.2823457472257234
2430,3.274326,2430,3.2822973571667795
2440,3.274231,2440,3.2822489671078356
2450,3.274144,2450,3.282200577048892
2460,3.274029,2460,3.282151938290513
2470,3.27393,2470,3.2821024381828736
2480,3.2738,2480,3.2820529380752346
2490,3.273686,2490,3.282003437967595
2500,3.273609,2500,3.2819539378599556
2510,3.273499,2510,3.281904437752316
2520,3.273393,2520,3.281854761208193
2530,3.273304,2530,3.2818044923415903
2540,3.273166,2540,3.2817542234749877
2550,3.273047,2550,3.281703954608385
2560,3.272973,2560,3.2816536857417824
2570,3.272846,2570,3.2816034168751798
2580,3.272725,2580,3.281552988653048
2590,3.27261,2590,3.2815020415989604
2600,3.272498,2600,3.2814510945448734
2610,3.272375,2610,3.2814001474907863
2620,3.272262,2620,3.281349200436699
2630,3.27215,2630,3.281298253382612
2640,3.27202,2640,3.2812471964333128
2650,3.271878,2650,3.281195792315049
2660,3.271774,2660,3.2811443881967852
2670,3.271636,2670,3.281092984078521
2680,3.271511,2680,3.2810415799602572
2690,3.271401,2690,3.2809901758419935
2700,3.271263,2700,3.2809386404015957
2710,3.271148,2710,3.2808867022399872
2720,3.271011,2720,3.2808347640783793
2730,3.270868,2730,3.280782825916771
2740,3.270745,2740,3.2807308877551624
2750,3.270612,2750,3.280678949593554
2760,3.270497,2760,3.2806267822083663
2770,3.270342,2770,3.2805739321355616
2780,3.270221,2780,3.2805210820627564
2790,3.270085,2790,3.2804682319899516
2800,3.269958,2800,3.280415381917147
2810,3.269799,2810,3.2803625318443417
2820,3.269634,2820,3.280309418101669
2830,3.269511,2830,3.2802555413993804
2840,3.269381,2840,3.280201664697091
2850,3.269218,2850,3.2801477879948022
2860,3.26909,2860,3.280093911292513
2870,3.268929,2870,3.2800400345902236
2880,3.268813,2880,3.279985874762325
2890,3.268645,2890,3.2799309186436507
2900,3.268503,2900,3.2798759625249763
2910,3.268357,2910,3.2798210064063014
2920,3.268229,2920,3.279766050287627
2930,3.268074,2930,3.279711094168952
2940,3.267909,2940,3.27965587728431
2950,3.267771,2950,3.2795999472845727
2960,3.267612,2960,3.279544017284836
2970,3.267459,2970,3.2794880872850984
2980,3.267292,2980,3.2794321572853615
2990,3.267151,2990,3.2793762272856246
3000,3.266988,3000,3.2793201023249496
3010,3.266848,3010,3.2792634587681797
3020,3.26667,3020,3.27920681521141
3030,3.266515,3030,3.2791501716546407
3040,3.266339,3040,3.2790935280978712
3050,3.266184,3050,3.2790368845411013
3060,3.26601,3060,3.2789801027415084
3070,3.265845,3070,3.27892296313696
3080,3.265677,3080,3.278865823532412
3090,3.265505,3090,3.278808683927864
3100,3.265352,3100,3.2787515443233155
3110,3.265178,3110,3.278694404718767
3120,3.265019,3120,3.278637147531783
3130,3.264841,3130,3.278579594127508
3140,3.264669,3140,3.2785220407232334
3150,3.264504,3150,3.2784644873189586
3160,3.264347,3160,3.2784069339146837
3170,3.264164,3170,3.278349380510409
3180,3.264027,3180,3.2782916855011757
3190,3.263823,3190,3.2782336431590253
3200,3.263659,3200,3.278175600816875
3210,3.263475,3210,3.2781175584747246
3220,3.263312,3220,3.2780595161325747
3230,3.263134,3230,3.2780014737904244
3240,3.26297,3240,3.277943196573224
3250,3.262779,3250,3.2778843582656263
3260,3.26262,3260,3.2778255199580286
3270,3.262438,3270,3.277766681650431
3280,3.262274,3280,3.277707843342833
3290,3.26209,3290,3.277649005035235
3300,3.261926,3300,3.2775899136615982
3310,3.26175,3310,3.27753023333427
3320,3.261593,3320,3.277470553006942
3330,3.261421,3330,3.2774108726796136
3340,3.26123,3340,3.2773511923522856
3350,3.261061,3350,3.2772915120249575
3360,3.260906,3360,3.277231503574265
3370,3.260715,3370,3.2771707509866577
3380,3.260554,3380,3.27710999839905
3390,3.260405,3390,3.277049245811442
3400,3.260246,3400,3.2769884932238345
3410,3.260059,3410,3.2769277406362267
3420,3.259896,3420,3.276866700382309
3430,3.25972,3430,3.2768050242344424
3440,3.259555,3440,3.2767433480865753
3450,3.259402,3450,3.2766816719387086
3460,3.259223,3460,3.276619995790842
3470,3.259041,3470,3.2765583196429753
3480,3.258871,3480,3.2764964208401604
3490,3.258712,3490,3.2764340421775446
3500,3.258564,3500,3.276371663514929
3510,3.258409,3510,3.2763092848523128
3520,3.258252,3520,3.276246906189697
3530,3.25807,3530,3.2761845275270813
3540,3.257895,3540,3.2761219849358003
3550,3.257736,3550,3.276059097816477
3560,3.257594,3560,3.275996210697154
3570,3.257454,3570,3.275933323577831
3580,3.257299,3580,3.275870436458508
3590,3.257161,3590,3.2758075493391847
3600,3.257013,3600,3.275744504143405
3610,3.256852,3610,3.2756811348908883
3620,3.256714,3620,3.2756177656383714
3630,3.256576,3630,3.275554396385855
3640,3.256398,3640,3.275491027133338
3650,3.256264,3650,3.2754276578808215
3660,3.256101,3660,3.2753640798174715
3670,3.255954,3670,3.2753000841324553
3680,3.255823,3680,3.275236088447439
3690,3.255696,3690,3.275172092762423
3700,3.255532,3700,3.275108097077407
3710,3.255399,3710,3.2750441013923908
3720,3.25525,3720,3.2749798083968327
3730,3.255097,3730,3.2749149351661853
3740,3.254949,3740,3.2748500619355374
3750,3.25483,3750,3.27478518870489
3760,3.2547,3760,3.2747203154742426
3770,3.254548,3770,3.2746554422435947
3780,3.254427,3780,3.2745901858571087
3790,3.2543,3790,3.274524199649978
3800,3.254166,3800,3.274458213442847
3810,3.254043,3810,3.2743922272357167
3820,3.253907,3820,3.274326241028586
3830,3.25378,3830,3.274260254821455
3840,3.253665,3840,3.27419382892974
3850,3.253519,3850,3.2741265854995003
3860,3.253415,3860,3.274059342069261
3870,3.253294,3870,3.2739920986390216
3880,3.25316,3880,3.273924855208782
3890,3.25305,3890,3.273857611778543
3900,3.252923,3900,3.273789969720756
3910,3.25281,3910,3.2737216040006514
3920,3.252685,3920,3.273653238280547
3930,3.252575,3930,3.273584872560443
3940,3.252448,3940,3.273516506840339
3950,3.25232,3950,3.2734481411202347
3960,3.252218,3960,3.273379364887437
3970,3.252087,3970,3.2733098609275912
3980,3.251992,3980,3.2732403569677455
3990,3.251854,3990,3.2731708530079
4000,3.251754,4000,3.273101349048054
4010,3.251648,4010,3.2730318450882083
4020,3.251518,4020,3.2729619471454763
4030,3.25144,4030,3.272891367083121
4040,3.251313,4040,3.272820787020765
4050,3.251194,4050,3.2727502069584093
4060,3.251111,4060,3.272679626896054
4070,3.251005,4070,3.272609046833698
4080,3.250918,4080,3.272538023185764
4090,3.250818,4090,3.2724662493563375
4100,3.250674,4100,3.2723944755269105
4110,3.250596,4110,3.2723227016974836
4120,3.250492,4120,3.272250927868057
4130,3.250405,4130,3.2721791540386302
4140,3.250318,4140,3.2721068049514117
4150,3.250195,4150,3.2720335054382756
4160,3.25011,4160,3.27196020592514
4170,3.250021,4170,3.271886906412004
4180,3.249917,4180,3.271813606898868
4190,3.249798,4190,3.2717403073857323
4200,3.249722,4200,3.2716662409118213
4210,3.249624,4210,3.271590936344088
4220,3.249531,4220,3.2715156317763543
4230,3.249471,4230,3.2714403272086203
4240,3.249361,4240,3.271365022640887
4250,3.249268,4250,3.2712897180731533
4260,3.249168,4260,3.2712134770162113
4270,3.249077,4270,3.2711357586805185
4280,3.249,4280,3.2710580403448253
4290,3.248913,4290,3.270980322009132
4300,3.248807,4300,3.2709026036734388
4310,3.248741,4310,3.270824885337746
