real_time,real_voltage,simu_time,simu_voltage
0.0,3.311722,0.0,3.4093494438532614
10.0,3.246109,10.0,3.3640364526961704
20.0,3.22967,20.0,3.3187234615390793
30.0,3.223407,30.0,3.273410470381988
40.0,3.220923,40.0,3.228097479224897
50.0,3.219805,50.0,3.1827844880678064
60.0,3.219181,60.0,3.1389624899132986
70.0,3.218835,70.0,3.138379288833709
80.0,3.218621,80.0,3.1377960877541193
90.0,3.218511,90.0,3.1372128866745297
100.0,3.218415,100.0,3.13662968559494
110.0,3.218351,110.0,3.1360464845153504
120.0,3.218324,120.0,3.1354391005606277
130.0,3.218311,130.0,3.1344931563540457
140.0,3.218256,140.0,3.1335472121474632
150.0,3.218214,150.0,3.132601267940881
160.0,3.218209,160.0,3.1316553237342983
170.0,3.218173,170.0,3.130709379527716
180.0,3.218129,180.0,3.1297459814791826
190.0,3.218092,190.0,3.1286254988530926
200.0,3.218029,200.0,3.127505016227002
210.0,3.217974,210.0,3.1263845336009117
220.0,3.217918,220.0,3.1252640509748217
230.0,3.217865,230.0,3.1241435683487313
240.0,3.2178,240.0,3.1230148338184978
250.0,3.21773,250.0,3.1218324619113305
260.0,3.217634,260.0,3.120650090004163
270.0,3.217556,270.0,3.119467718096996
280.0,3.21746,280.0,3.1182853461898286
290.0,3.217392,290.0,3.1171029742826617
300.0,3.21728,300.0,3.1159221065921154
310.0,3.217182,310.0,3.1147487599846744
320.0,3.217079,320.0,3.1135754133772338
330.0,3.216958,330.0,3.1124020667697927
340.0,3.216866,340.0,3.1112287201623516
350.0,3.216735,350.0,3.110055373554911
360.0,3.216624,360.0,3.108892064376405
370.0,3.216497,370.0,3.1077689049136388
380.0,3.216368,380.0,3.106645745450873
390.0,3.216211,390.0,3.1055225859881066
400.0,3.216099,400.0,3.1043994265253403
410.0,3.215952,410.0,3.1032762670625744
420.0,3.215823,420.0,3.1021676867671553
430.0,3.215657,430.0,3.101107009450163
440.0,3.215513,440.0,3.100046332133171
450.0,3.215352,450.0,3.098985654816179
460.0,3.215205,460.0,3.097924977499187
470.0,3.21504,470.0,3.0968643001821947
480.0,3.214891,480.0,3.0958151649313006
490.0,3.214713,490.0,3.094797770362175
500.0,3.214552,500.0,3.0937803757930493
510.0,3.21438,510.0,3.092762981223924
520.0,3.214236,520.0,3.0917455866547985
530.0,3.214019,530.0,3.090728192085673
540.0,3.213862,540.0,3.0897004978163323
550.0,3.213682,550.0,3.0886487709131556
560.0,3.213508,560.0,3.087597044009979
570.0,3.213317,570.0,3.0865453171068022
580.0,3.213137,580.0,3.0854935902036256
590.0,3.212952,590.0,3.084441863300449
600.0,3.212734,600.0,3.083317277058541
610.0,3.212568,610.0,3.0820469721391714
620.0,3.212356,620.0,3.080776667219802
630.0,3.212151,630.0,3.079506362300432
640.0,3.211938,640.0,3.0782360573810625
650.0,3.211768,650.0,3.076965752461693
660.0,3.211514,660.0,3.0755689033953604
670.0,3.21135,670.0,3.0739534780751834
680.0,3.211141,680.0,3.0723380527550064
690.0,3.210911,690.0,3.0707226274348294
700.0,3.210695,700.0,3.0691072021146524
710.0,3.210479,710.0,3.0674917767944754
720.0,3.210275,720.0,3.0658048399309785
730.0,3.210035,730.0,3.064010635752502
740.0,3.209823,740.0,3.0622164315740252
750.0,3.209602,750.0,3.0604222273955486
760.0,3.209348,760.0,3.058628023217072
770.0,3.209136,770.0,3.0568338190385953
780.0,3.208905,780.0,3.0549989348132063
790.0,3.208688,790.0,3.0531108536033935
800.0,3.208451,800.0,3.0512227723935808
810.0,3.208221,810.0,3.0493346911837684
820.0,3.207988,820.0,3.0474466099739557
830.0,3.207755,830.0,3.045558528764143
840.0,3.207489,840.0,3.0435093682732965
850.0,3.207256,850.0,3.0412761171755553
860.0,3.207031,860.0,3.0390428660778137
870.0,3.206783,870.0,3.036809614980072
880.0,3.206571,880.0,3.0345763638823304
890.0,3.206304,890.0,3.032343112784589
900.0,3.206066,900.0,3.029618378223751
910.0,3.205812,910.0,3.0264021601998174
920.0,3.20554,920.0,3.0231859421758838
930.0,3.2053,930.0,3.01996972415195
940.0,3.20508,940.0,3.0167535061280164
950.0,3.204835,950.0,3.0135372881040823
960.0,3.204568,960.0,3.009758138946625
970.0,3.204314,970.0,3.005486425047334
980.0,3.204066,980.0,3.0012147111480436
990.0,3.203821,990.0,2.9969429972487527
1000.0,3.20358,1000.0,2.992671283349462
1010.0,3.203336,1010.0,2.9883995694501713
1020.0,3.203071,1020.0,2.9837023836770014
1030.0,3.20281,1030.0,2.9786798370591008
1040.0,3.20258,1040.0,2.9736572904411998
1050.0,3.20232,1050.0,2.9686347438232987
1060.0,3.202059,1060.0,2.963612197205398
1070.0,3.201813,1070.0,2.958589650587497
1080.0,3.201586,1080.0,2.9524185430550203
1090.0,3.201308,1090.0,2.9454817282461594
1100.0,3.201085,1100.0,2.9385449134372985
1110.0,3.200811,1110.0,2.9316080986284376
1120.0,3.200561,1120.0,2.9246712838195768
1130.0,3.200306,1130.0,2.917734469010716
1140.0,3.200067,1140.0,2.903197978284874
1150.0,3.199805,1150.0,2.8842616751860426
