Ah,SOC,V,A,Wh,time,tp,tn,tb,ta
43.58001,82.56%,3.21136,-140.0768,-140.0782,1120,12.56,12.14,11.45,9.66
43.96912,82.41%,3.211271,-140.0798,-141.3277,1130,12.37,12.09,11.45,9.67
44.35822,82.25%,3.211191,-140.0752,-142.5772,1140,12.44,12.29,11.43,9.48
44.74733,82.09%,3.211125,-140.0782,-143.8267,1150,12.47,12.26,11.49,9.67
45.13644,81.94%,3.211032,-140.0814,-145.0762,1160,12.57,12.17,11.5,9.52
45.52555,81.78%,3.210959,-140.0784,-146.3256,1170,12.52,12.14,11.6,9.58
45.91465,81.63%,3.21086,-140.0784,-147.575,1180,12.55,12.16,11.53,9.62
46.30376,81.47%,3.210806,-140.0748,-148.8243,1190,12.5,12.14,11.51,9.57
46.69286,81.32%,3.210685,-140.0764,-150.0736,1200,12.52,12.23,11.58,9.59
47.08197,81.16%,3.210612,-140.0828,-151.3229,1210,12.53,12.25,11.55,9.52
47.47107,81.00%,3.210548,-140.0803,-152.5722,1220,12.53,12.3,11.56,9.49
47.86018,80.85%,3.210469,-140.0771,-153.8214,1230,12.54,12.31,11.55,9.55
48.24929,80.69%,3.21037,-140.0757,-155.0706,1240,12.51,12.2,11.55,9.53
48.6384,80.54%,3.210284,-140.0803,-156.3198,1250,12.52,12.31,11.65,9.559999
49.02751,80.38%,3.210182,-140.081,-157.5689,1260,12.56,12.31,11.62,9.61
49.41661,80.23%,3.210096,-140.0794,-158.818,1270,12.55,12.28,11.64,9.51
49.80573,80.07%,3.21001,-140.0787,-160.0671,1280,12.59,12.27,11.7,9.57
50.19484,79.91%,3.209915,-140.0791,-161.3161,1290,12.71,12.32,11.74,9.53
50.58395,79.76%,3.209845,-140.08,-162.5651,1300,12.68,12.33,11.73,9.55
50.97305,79.60%,3.209743,-140.0764,-163.814,1310,12.64,12.34,11.76,9.61
51.36216,79.45%,3.209657,-140.0787,-165.0629,1320,12.69,12.38,11.69,9.53
51.75127,79.29%,3.209558,-140.0775,-166.3118,1330,12.63,12.33,11.75,9.54
52.14037,79.14%,3.209456,-140.0773,-167.5607,1340,12.61,12.31,11.79,9.59
52.52948,78.98%,3.209358,-140.0775,-168.8095,1350,12.6,12.36,11.7,9.52
52.91859,78.82%,3.209253,-140.0787,-170.0582,1360,12.71,12.38,11.73,9.51
53.3077,78.67%,3.209167,-140.0752,-171.307,1370,12.75,12.38,11.82,9.599999
53.6968,78.51%,3.209074,-140.0807,-172.5556,1380,12.61,12.35,11.89,9.54
54.08591,78.36%,3.20896,-140.0754,-173.8043,1390,12.73,12.43,11.78,9.65
54.47502,78.20%,3.208858,-140.0755,-175.0529,1400,12.72,12.45,11.72,9.58
54.86413,78.05%,3.208746,-140.0778,-176.3015,1410,12.78,12.45,11.8,9.5
55.25324,77.89%,3.208648,-140.0807,-177.55,1420,12.75,12.36,11.87,9.54
55.64235,77.73%,3.208546,-140.0789,-178.7985,1430,12.74,12.42,11.8,9.639999
56.03145,77.58%,3.208457,-140.0798,-180.047,1440,12.79,12.4,11.77,9.61
56.42056,77.42%,3.208317,-140.0807,-181.2954,1450,12.77,12.4,11.92,9.57
56.80967,77.27%,3.208256,-140.0768,-182.5437,1460,12.84,12.44,11.93,9.58
57.19878,77.11%,3.208126,-140.08,-183.7921,1470,12.73,12.48,11.94,9.57
57.58788,76.96%,3.208065,-140.08,-185.0404,1480,12.77,12.38,11.86,9.57
57.97699,76.80%,3.207947,-140.0782,-186.2886,1490,12.84,12.46,11.9,9.51
58.36609,76.64%,3.20781,-140.078,-187.5368,1500,12.91,12.52,12,9.55
58.7552,76.49%,3.207741,-140.0791,-188.785,1510,12.81,12.51,11.94,9.53
59.14431,76.33%,3.207616,-140.0828,-190.0331,1520,12.81,12.48,11.84,9.52
59.53342,76.18%,3.207495,-140.0803,-191.2812,1530,12.8,12.43,11.9,9.469999
59.92252,76.02%,3.207419,-140.0794,-192.5293,1540,12.81,12.42,11.93,9.45
60.31163,75.87%,3.207298,-140.0759,-193.7773,1550,12.8,12.52,11.9,9.49
60.70074,75.71%,3.207186,-140.0784,-195.0252,1560,12.85,12.56,11.96,9.57
61.08984,75.56%,3.207088,-140.0768,-196.2731,1570,12.81,12.59,12.01,9.61
61.47894,75.40%,3.206964,-140.0718,-197.521,1580,12.91,12.55,12.05,9.62
61.86805,75.24%,3.206823,-140.0787,-198.7688,1590,12.94,12.59,12.05,9.59
62.25715,75.09%,3.206747,-140.0759,-200.0166,1600,12.94,12.6,12.07,9.61
62.64626,74.93%,3.206648,-140.0807,-201.2643,1610,12.96,12.59,12.06,9.55
63.03536,74.78%,3.206505,-140.0771,-202.512,1620,12.97,12.58,12.05,9.559999
63.42447,74.62%,3.206416,-140.0791,-203.7597,1630,12.89,12.65,12.08,9.61
63.81358,74.47%,3.206305,-140.0738,-205.0073,1640,12.95,12.63,12.05,9.5
64.20268,74.31%,3.206164,-140.0791,-206.2549,1650,12.81,12.57,12.05,9.49
64.59179,74.15%,3.206066,-140.0773,-207.5024,1660,12.91,12.52,12.1,9.54
64.9809,74.00%,3.205942,-140.0761,-208.7499,1670,13.02,12.55,12.09,9.45
65.37001,73.84%,3.205824,-140.0821,-209.9973,1680,12.92,12.54,12.11,9.54
65.75912,73.69%,3.205709,-140.0782,-211.2447,1690,12.87,12.56,12.09,9.54
66.14822,73.53%,3.205595,-140.0761,-212.4921,1700,13.01,12.59,12.15,9.559999
66.53733,73.38%,3.205489,-140.0764,-213.7394,1710,12.93,12.61,12.19,9.55
66.92644,73.22%,3.205365,-140.0816,-214.9866,1720,12.94,12.68,12.17,9.61
67.31554,73.06%,3.205238,-140.078,-216.2338,1730,12.94,12.59,12.14,9.63
67.70465,72.91%,3.205133,-140.0771,-217.481,1740,13,12.61,12.19,9.69
68.09376,72.75%,3.205015,-140.0791,-218.7281,1750,12.96,12.65,12.27,9.65
68.48286,72.60%,3.204907,-140.0764,-219.9752,1760,13.03,12.66,12.17,9.679999
68.87197,72.44%,3.204783,-140.0764,-221.2222,1770,13.12,12.69,12.21,9.559999
69.26107,72.29%,3.204665,-140.0791,-222.4692,1780,13.02,12.67,12.23,9.679999
69.65018,72.13%,3.20457,-140.0775,-223.7161,1790,12.99,12.74,12.24,9.559999
70.03928,71.97%,3.204429,-140.0762,-224.963,1800,12.97,12.7,12.24,9.599999
70.42839,71.82%,3.204302,-140.0782,-226.2098,1810,13.07,12.7,12.31,9.559999
70.81749,71.66%,3.204216,-140.0816,-227.4566,1820,12.95,12.68,12.18,9.63
71.2066,71.51%,3.204098,-140.0736,-228.7034,1830,13.06,12.77,12.28,9.59
71.5957,71.35%,3.203984,-140.0729,-229.9501,1840,13.11,12.76,12.3,9.65
71.98481,71.20%,3.203844,-140.0761,-231.1967,1850,13.1,12.67,12.29,9.61
72.37391,71.04%,3.203742,-140.0809,-232.4433,1860,13.12,12.81,12.28,9.52
72.76302,70.88%,3.203605,-140.08,-233.6899,1870,13.05,12.73,12.31,9.55
73.15213,70.73%,3.20349,-140.0768,-234.9364,1880,13.07,12.79,12.3,9.54
73.54123,70.57%,3.203376,-140.0803,-236.1829,1890,13.07,12.76,12.32,9.55
73.93034,70.42%,3.203252,-140.0771,-237.4293,1900,13.06,12.77,12.31,9.54
74.31944,70.26%,3.203124,-140.0775,-238.6757,1910,13.13,12.64,12.29,9.52
74.70855,70.11%,3.202997,-140.0775,-239.922,1920,13.08,12.76,12.33,9.52
75.09766,69.95%,3.202895,-140.0812,-241.1683,1930,13.06,12.74,12.35,9.5
75.48676,69.79%,3.202765,-140.0775,-242.4146,1940,13.12,12.87,12.41,9.599999
75.87586,69.64%,3.202618,-140.0805,-243.6608,1950,13.15,12.77,12.38,9.63
76.26497,69.48%,3.2025,-140.0809,-244.9069,1960,13.06,12.79,12.42,9.59
76.65408,69.33%,3.202379,-140.0759,-246.153,1970,13.21,12.94,12.44,9.62
77.04318,69.17%,3.202271,-140.0807,-247.399,1980,13.07,12.88,12.34,9.679999
77.43229,69.02%,3.20215,-140.0821,-248.645,1990,13.21,12.9,12.39,9.62
77.8214,68.86%,3.202048,-140.0796,-249.891,2000,13.12,12.94,12.43,9.559999
78.2105,68.70%,3.201933,-140.0819,-251.1369,2010,13.12,12.85,12.38,9.59
78.5996,68.55%,3.201762,-140.0775,-252.3827,2020,13.06,12.89,12.41,9.53
78.98871,68.39%,3.201663,-140.0784,-253.6285,2030,13.12,12.77,12.36,9.52
79.37782,68.24%,3.201539,-140.0745,-254.8743,2040,13.14,12.79,12.4,9.54
79.76691,68.08%,3.201427,-140.0747,-256.12,2050,13.14,12.86,12.51,9.469999
80.15602,67.93%,3.2013,-140.0764,-257.3657,2060,13.27,12.91,12.45,9.5
80.54513,67.77%,3.201169,-140.0794,-258.6113,2070,13.22,12.84,12.49,9.46
80.93423,67.61%,3.20102,-140.0805,-259.8568,2080,13.23,12.91,12.44,9.599999
81.32333,67.46%,3.200886,-140.0823,-261.1023,2090,13.22,12.99,12.47,9.61
81.71244,67.30%,3.200778,-140.0812,-262.3478,2100,13.13,12.82,12.53,9.63
82.10154,67.15%,3.200657,-140.0736,-263.5932,2110,13.24,12.86,12.5,9.65
82.49065,66.99%,3.200536,-140.0805,-264.8386,2120,13.32,12.99,12.5,9.61
82.87975,66.84%,3.200409,-140.0798,-266.0839,2130,13.27,12.97,12.57,9.67
83.26886,66.68%,3.200256,-140.0816,-267.3292,2140,13.21,12.83,12.55,9.69
83.65797,66.52%,3.200173,-140.0768,-268.5744,2150,13.29,12.82,12.51,9.61
84.04707,66.37%,3.200042,-140.0741,-269.8196,2160,13.32,12.77,12.48,9.61
84.43618,66.21%,3.199918,-140.0771,-271.0647,2170,13.22,12.84,12.51,9.59
84.82529,66.06%,3.199766,-140.0773,-272.3098,2180,13.3,12.92,12.51,9.54
85.21439,65.90%,3.199632,-140.0798,-273.5548,2190,13.21,12.86,12.56,9.57
85.6035,65.75%,3.199536,-140.0791,-274.7998,2200,13.3,12.96,12.52,9.52
85.99261,65.59%,3.199396,-140.0819,-276.0447,2210,13.28,12.99,12.55,9.58
86.38171,65.43%,3.199288,-140.0748,-277.2896,2220,13.24,12.92,12.55,9.53
86.77081,65.28%,3.199135,-140.0814,-278.5344,2230,13.18,12.86,12.59,9.49
87.15992,65.12%,3.199001,-140.0796,-279.7792,2240,13.22,12.89,12.63,9.54
87.54903,64.97%,3.198868,-140.0789,-281.0239,2250,13.31,12.98,12.58,9.58
87.93813,64.81%,3.19875,-140.0777,-282.2686,2260,13.19,12.95,12.63,9.52
88.32724,64.66%,3.198616,-140.0803,-283.5132,2270,13.27,12.94,12.67,9.55
88.71635,64.50%,3.198511,-140.0823,-284.7578,2280,13.34,12.96,12.64,9.58
89.10545,64.34%,3.198365,-140.0796,-286.0024,2290,13.34,12.9,12.59,9.5
89.49456,64.19%,3.198256,-140.0814,-287.2469,2300,13.3,12.96,12.61,9.55
89.88367,64.03%,3.198117,-140.0787,-288.4913,2310,13.25,12.87,12.7,9.52
90.27277,63.88%,3.197976,-140.0748,-289.7357,2320,13.32,12.94,12.62,9.559999
90.66189,63.72%,3.197875,-140.0778,-290.98,2330,13.32,12.86,12.63,9.48
91.05099,63.57%,3.197744,-140.0791,-292.2243,2340,13.29,12.97,12.62,9.559999
91.4401,63.41%,3.197582,-140.0778,-293.4685,2350,13.25,12.91,12.64,9.48
91.82921,63.25%,3.197464,-140.0773,-294.7127,2360,13.34,12.92,12.65,9.46
92.21832,63.10%,3.197359,-140.0768,-295.9568,2370,13.26,12.92,12.66,9.59
92.60742,62.94%,3.197203,-140.0775,-297.2009,2380,13.34,12.93,12.61,9.559999
92.99653,62.79%,3.19706,-140.0784,-298.4449,2390,13.44,12.98,12.68,9.7
93.38563,62.63%,3.196954,-140.0784,-299.6889,2400,13.41,12.93,12.68,9.63
93.77473,62.48%,3.196821,-140.075,-300.9328,2410,13.39,13.08,12.73,9.679999
94.16383,62.32%,3.196677,-140.0771,-302.1767,2420,13.44,13.04,12.72,9.679999
94.55294,62.16%,3.19654,-140.0775,-303.4205,2430,13.44,13.12,12.81,9.62
94.94205,62.01%,3.196429,-140.0787,-304.6643,2440,13.4,13.11,12.75,9.639999
95.33115,61.85%,3.196295,-140.0761,-305.908,2450,13.4,12.99,12.76,9.599999
95.72026,61.70%,3.196165,-140.0755,-307.1517,2460,13.34,13.02,12.72,9.599999
96.10937,61.54%,3.196034,-140.0761,-308.3953,2470,13.35,13.02,12.77,9.67
96.49847,61.39%,3.195888,-140.0771,-309.6389,2480,13.46,13.11,12.78,9.62
96.88757,61.23%,3.195767,-140.0718,-310.8824,2490,13.39,13.15,12.79,9.57
97.27668,61.08%,3.195665,-140.0768,-312.1258,2500,13.38,13.09,12.76,9.559999
97.66579,60.92%,3.195496,-140.0793,-313.3692,2510,13.41,13.03,12.71,9.53
98.05489,60.76%,3.195369,-140.0803,-314.6126,2520,13.49,13.05,12.69,9.49
98.444,60.61%,3.195232,-140.0787,-315.8559,2530,13.54,13.14,12.76,9.52
98.83311,60.45%,3.195101,-140.0764,-317.0992,2540,13.53,13,12.74,9.53
99.22221,60.30%,3.194955,-140.0777,-318.3424,2550,13.42,13.05,12.72,9.559999
99.61131,60.14%,3.194837,-140.0743,-319.5855,2560,13.45,13.05,12.78,9.5
100.0004,59.99%,3.194694,-140.0775,-320.8286,2570,13.43,12.98,12.79,9.53
100.3895,59.83%,3.194554,-140.0787,-322.0717,2580,13.44,13.03,12.81,9.51
100.7786,59.67%,3.194433,-140.0796,-323.3147,2590,13.46,13.11,12.8,9.54
101.1677,59.52%,3.194287,-140.0785,-324.5576,2600,13.38,13.01,12.82,9.55
101.5568,59.36%,3.194156,-140.078,-325.8005,2610,13.48,13.06,12.81,9.48
101.9459,59.21%,3.194003,-140.0759,-327.0433,2620,13.48,13.03,12.88,9.55
102.3351,59.05%,3.193857,-140.0796,-328.2861,2630,13.58,13.13,12.88,9.59
102.7242,58.90%,3.193701,-140.078,-329.5288,2640,13.44,13.05,12.83,9.62
103.1133,58.74%,3.193586,-140.0771,-330.7715,2650,13.53,13.08,12.79,9.58
103.5024,58.58%,3.193443,-140.0745,-332.0141,2660,13.44,13.1,12.85,9.559999
103.8915,58.43%,3.193284,-140.0791,-333.2567,2670,13.42,13.09,12.83,9.5
104.2806,58.27%,3.193179,-140.0755,-334.4992,2680,13.44,13.04,12.81,9.52
104.6697,58.12%,3.193061,-140.0752,-335.7416,2690,13.48,13.24,12.88,9.54
105.0588,57.96%,3.192889,-140.0771,-336.984,2700,13.53,13.14,12.89,9.51
105.4479,57.81%,3.192736,-140.0771,-338.2264,2710,13.48,13.02,12.83,9.55
105.837,57.65%,3.192628,-140.0768,-339.4687,2720,13.52,13.09,12.84,9.59
106.2261,57.49%,3.192475,-140.0787,-340.7109,2730,13.45,13.13,12.88,9.55
106.6152,57.34%,3.192322,-140.0784,-341.9531,2740,13.54,13.23,12.89,9.57
107.0043,57.18%,3.192186,-140.0771,-343.1952,2750,13.62,13.26,12.93,9.639999
107.3934,57.03%,3.192055,-140.0791,-344.4373,2760,13.52,13.18,12.91,9.58
107.7825,56.87%,3.191937,-140.0757,-345.6793,2770,13.51,13.24,12.8,9.54
108.1716,56.72%,3.191787,-140.0761,-346.9212,2780,13.48,13.1,12.86,9.63
108.5607,56.56%,3.19167,-140.0777,-348.1631,2790,13.55,13.18,12.87,9.58
108.9498,56.40%,3.191485,-140.0796,-349.405,2800,13.61,13.13,12.84,9.5
109.3389,56.25%,3.191358,-140.0789,-350.6468,2810,13.43,13.07,12.94,9.559999
109.728,56.09%,3.191221,-140.0796,-351.8885,2820,13.5,13.06,12.89,9.49
110.1171,55.94%,3.191087,-140.078,-353.1302,2830,13.6,13.12,12.89,9.58
110.5062,55.78%,3.190941,-140.0805,-354.3719,2840,13.55,13.17,12.9,9.62
110.8953,55.63%,3.190781,-140.0787,-355.6134,2850,13.57,13.15,12.9,9.61
111.2844,55.47%,3.190641,-140.0736,-356.8549,2860,13.47,13.15,12.99,9.57
111.6735,55.31%,3.190511,-140.0798,-358.0964,2870,13.5,13.14,12.97,9.63
112.0627,55.16%,3.190364,-140.0752,-359.3378,2880,13.55,13.14,12.88,9.69
112.4518,55.00%,3.190196,-140.0794,-360.5792,2890,13.56,13.21,12.94,9.63
112.8409,54.85%,3.190059,-140.0759,-361.8205,2900,13.59,13.14,12.92,9.67
113.23,54.69%,3.189916,-140.0791,-363.0617,2910,13.62,13.18,12.96,9.62
113.6191,54.54%,3.189769,-140.0775,-364.3029,2920,13.61,13.16,12.92,9.59
114.0082,54.38%,3.189639,-140.0787,-365.544,2930,13.59,13.19,12.96,9.639999
114.3973,54.22%,3.189476,-140.0812,-366.7851,2940,13.55,13.14,12.93,9.599999
114.7864,54.07%,3.189307,-140.0791,-368.0261,2950,13.71,13.23,13.02,9.57
115.1755,53.91%,3.189171,-140.0803,-369.267,2960,13.62,13.21,12.97,9.55
115.5646,53.76%,3.189027,-140.0759,-370.5079,2970,13.57,13.15,12.88,9.57
115.9537,53.60%,3.188871,-140.0814,-371.7488,2980,13.55,13.11,13.03,9.559999
116.3428,53.45%,3.188734,-140.0773,-372.9896,2990,13.46,13.18,12.96,9.639999
116.7319,53.29%,3.188591,-140.0745,-374.2303,3000,13.65,13.21,12.98,9.599999
117.121,53.13%,3.188432,-140.0777,-375.4709,3010,13.53,13.22,13.01,9.639999
117.5101,52.98%,3.188311,-140.0777,-376.7115,3020,13.53,13.15,13.01,9.62
117.8992,52.82%,3.18812,-140.0805,-377.9521,3030,13.58,13.1,12.95,9.55
118.2883,52.67%,3.187999,-140.0768,-379.1926,3040,13.5,13.18,12.97,9.61
