Ah,SOC,V,A,Wh,time
11.81145,95.80%,3.28291,92.43567,38.78823,460
12.06822,95.71%,3.282925,92.43423,39.63119,470
12.32499,95.62%,3.282925,92.44077,40.47416,480
12.58176,95.53%,3.282935,92.43974,41.31712,490
12.83854,95.44%,3.282929,92.43864,42.16009,500
13.09531,95.35%,3.282965,92.43962,43.00306,510
13.35208,95.26%,3.282971,92.44098,43.84604,520
13.60885,95.17%,3.282967,92.4374,44.68901,530
13.86562,95.07%,3.282969,92.4391,45.53198,540
14.1224,94.98%,3.282993,92.44067,46.37496,550
14.37917,94.89%,3.282988,92.4388,47.21794,560
14.63594,94.80%,3.282997,92.43578,48.06093,570
14.89271,94.71%,3.28298,92.43492,48.90391,580
15.14949,94.62%,3.28299,92.43655,49.74689,590
15.40626,94.53%,3.28299,92.43705,50.58987,600
15.66303,94.44%,3.282982,92.43806,51.43285,610
15.9198,94.35%,3.282993,92.43795,52.27583,620
16.17657,94.25%,3.283014,92.43544,53.11881,630
16.43334,94.16%,3.282989,92.43773,53.96178,640
16.69011,94.07%,3.282986,92.43739,54.80476,650
16.94689,93.98%,3.28299,92.43248,55.64774,660
17.20366,93.89%,3.282978,92.43343,56.49072,670
17.46043,93.80%,3.282978,92.44089,57.33369,680
17.7172,93.71%,3.282986,92.43759,58.17666,690
17.97397,93.62%,3.282954,92.43423,59.01963,700
18.23074,93.52%,3.282963,92.43681,59.8626,710
18.48751,93.43%,3.282944,92.43459,60.70557,720
18.74428,93.34%,3.282937,92.43444,61.54853,730
19.00105,93.25%,3.282923,92.43893,62.39149,740
19.25782,93.16%,3.282916,92.43679,63.23444,750
19.5146,93.07%,3.282903,92.43703,64.0774,760
19.77137,92.98%,3.282887,92.44066,64.92035,770
20.02814,92.89%,3.282874,92.43624,65.7633,780
20.28491,92.79%,3.282855,92.4395,66.60624,790
20.54168,92.70%,3.282838,92.43494,67.44918,800
20.79845,92.61%,3.282838,92.44208,68.29211,810
21.05522,92.52%,3.282812,92.43986,69.13504,820
21.31199,92.43%,3.282795,92.436,69.97797,830
21.56876,92.34%,3.282797,92.43613,70.82089,840
21.82553,92.25%,3.28277,92.43937,71.66382,850
22.0823,92.16%,3.282755,92.43379,72.50674,860
22.33907,92.06%,3.282744,92.44041,73.34965,870
22.59584,91.97%,3.282693,92.43844,74.19256,880
22.85261,91.88%,3.282681,92.43633,75.03546,890
23.10938,91.79%,3.282679,92.43655,75.87836,900
23.36616,91.70%,3.282653,92.43599,76.72125,910
23.62293,91.61%,3.282632,92.43647,77.56415,920
23.8797,91.52%,3.282632,92.43998,78.40704,930
24.13647,91.43%,3.282592,92.43576,79.24992,940
24.39324,91.34%,3.282581,92.43566,80.09279,950
24.65001,91.24%,3.282549,92.43911,80.93565,960
24.90678,91.15%,3.282521,92.44137,81.77852,970
25.16356,91.06%,3.282501,92.44183,82.62138,980
25.42033,90.97%,3.282466,92.43973,83.46423,990
25.6771,90.88%,3.282469,92.4346,84.30708,1000
25.93387,90.79%,3.282452,92.43634,85.14992,1010
26.19065,90.70%,3.282424,92.43609,85.99275,1020
26.44742,90.61%,3.282401,92.44114,86.83558,1030
26.70419,90.51%,3.28236,92.43984,87.6784,1040
26.96096,90.42%,3.282324,92.44217,88.52121,1050
27.21773,90.33%,3.28231,92.43728,89.36401,1060
27.4745,90.24%,3.282269,92.43884,90.20682,1070
27.73127,90.15%,3.282261,92.43613,91.04961,1080
27.98804,90.06%,3.282244,92.4415,91.89239,1090
28.24481,89.97%,3.282178,92.44008,92.73516,1100
28.50159,89.88%,3.282161,92.4366,93.57793,1110
28.75836,89.78%,3.282125,92.43713,94.42069,1120
29.01513,89.69%,3.282097,92.4416,95.26345,1130
29.2719,89.60%,3.282061,92.43832,96.1062,1140
29.52867,89.51%,3.282051,92.4374,96.94894,1150
29.78544,89.42%,3.282006,92.43857,97.79167,1160
30.04222,89.33%,3.281974,92.44253,98.6344,1170
30.29899,89.24%,3.281953,92.43855,99.47711,1180
30.55576,89.15%,3.281921,92.43601,100.3198,1190
30.81253,89.05%,3.281906,92.43577,101.1625,1200
31.0693,88.96%,3.281859,92.43459,102.0052,1210
31.32607,88.87%,3.281821,92.43703,102.8479,1220
31.58285,88.78%,3.281798,92.43504,103.6906,1230
31.83962,88.69%,3.281741,92.43787,104.5332,1240
32.09639,88.60%,3.281713,92.43916,105.3759,1250
32.35316,88.51%,3.281696,92.44122,106.2186,1260
32.60993,88.42%,3.281647,92.43212,107.0612,1270
32.8667,88.33%,3.281624,92.43982,107.9038,1280
33.12347,88.23%,3.281575,92.43817,108.7464,1290
33.38025,88.14%,3.281533,92.43853,109.5891,1300
33.63702,88.05%,3.281488,92.43906,110.4316,1310
33.89379,87.96%,3.281455,92.43961,111.2742,1320
34.15056,87.87%,3.281452,92.43911,112.1168,1330
34.40733,87.78%,3.281393,92.44206,112.9594,1340
34.6641,87.69%,3.281331,92.43352,113.8019,1350
34.92087,87.60%,3.281298,92.44195,114.6445,1360
35.17764,87.50%,3.281274,92.43715,115.487,1370
35.43441,87.41%,3.281242,92.44274,116.3296,1380
35.69118,87.32%,3.281202,92.43564,117.1721,1390
35.94795,87.23%,3.281136,92.43844,118.0146,1400
36.20473,87.14%,3.281104,92.44054,118.8571,1410
36.4615,87.05%,3.281077,92.43748,119.6996,1420
36.71827,86.96%,3.281024,92.43587,120.5421,1430
36.97504,86.87%,3.280981,92.43599,121.3845,1440
37.23181,86.77%,3.280937,92.43479,122.227,1450
37.48858,86.68%,3.280886,92.43974,123.0694,1460
37.74535,86.59%,3.280858,92.43856,123.9118,1470
38.00212,86.50%,3.280803,92.43681,124.7543,1480
38.2589,86.41%,3.280776,92.43811,125.5967,1490
38.51567,86.32%,3.280705,92.4367,126.4391,1500
38.77244,86.23%,3.280648,92.4353,127.2815,1510
39.02921,86.14%,3.280614,92.43845,128.1238,1520
39.28598,86.05%,3.28058,92.43701,128.9662,1530
39.54275,85.95%,3.280551,92.4353,129.8085,1540
39.79951,85.86%,3.280498,92.43668,130.6509,1550
40.05629,85.77%,3.280438,92.43633,131.4932,1560
40.31306,85.68%,3.280387,92.43575,132.3355,1570
40.56983,85.59%,3.280354,92.43935,133.1778,1580
40.8266,85.50%,3.280303,92.43667,134.0201,1590
41.08337,85.41%,3.280245,92.43364,134.8624,1600
41.34014,85.32%,3.280182,92.43986,135.7047,1610
41.59691,85.22%,3.280141,92.4335,136.5469,1620
41.85368,85.13%,3.280069,92.43694,137.3891,1630
42.11045,85.04%,3.280035,92.43632,138.2314,1640
42.36723,84.95%,3.279978,92.43903,139.0736,1650
42.624,84.86%,3.27994,92.43895,139.9158,1660
42.88077,84.77%,3.279893,92.43752,140.758,1670
43.13754,84.68%,3.27984,92.43752,141.6001,1680
43.39431,84.59%,3.279764,92.43726,142.4423,1690
43.65108,84.49%,3.279732,92.4355,143.2844,1700
43.90786,84.40%,3.279687,92.43972,144.1266,1710
44.16463,84.31%,3.279638,92.43962,144.9687,1720
44.4214,84.22%,3.279575,92.43843,145.8108,1730
44.67817,84.13%,3.279515,92.4389,146.6529,1740
44.93494,84.04%,3.279467,92.43867,147.495,1750
45.19171,83.95%,3.279399,92.43493,148.337,1760
45.44849,83.86%,3.279335,92.44031,149.1791,1770
45.70526,83.76%,3.279303,92.43785,150.0211,1780
45.96203,83.67%,3.279257,92.43401,150.8632,1790
46.2188,83.58%,3.279185,92.44077,151.7052,1800
46.47557,83.49%,3.279132,92.44395,152.5471,1810
46.73234,83.40%,3.27907,92.43738,153.3891,1820
46.98911,83.31%,3.279006,92.43671,154.2311,1830
47.24589,83.22%,3.27894,92.43951,155.073,1840
47.50266,83.13%,3.278877,92.43693,155.915,1850
47.75943,83.04%,3.278811,92.43771,156.7569,1860
48.0162,82.94%,3.278743,92.44044,157.5988,1870
48.27298,82.85%,3.278695,92.43752,158.4407,1880
48.52975,82.76%,3.278631,92.43811,159.2826,1890
48.78652,82.67%,3.278576,92.43526,160.1244,1900
49.0433,82.58%,3.278489,92.44324,160.9662,1910
49.30007,82.49%,3.278438,92.44148,161.8081,1920
49.55684,82.40%,3.278374,92.43726,162.6499,1930
49.81361,82.31%,3.278321,92.43867,163.4917,1940
50.07038,82.21%,3.278244,92.43715,164.3334,1950
50.32716,82.12%,3.278213,92.43307,165.1752,1960
50.58393,82.03%,3.278113,92.43739,166.0169,1970
50.8407,81.94%,3.278049,92.43844,166.8586,1980
51.09747,81.85%,3.277977,92.44174,167.7003,1990
51.35424,81.76%,3.277912,92.43998,168.542,2000
51.61101,81.67%,3.277827,92.43587,169.3837,2010
51.86778,81.58%,3.277765,92.43915,170.2253,2020
52.12456,81.48%,3.27768,92.44027,171.067,2030
52.38133,81.39%,3.277623,92.43926,171.9086,2040
52.6381,81.30%,3.277553,92.43924,172.7502,2050
52.89487,81.21%,3.27747,92.43855,173.5917,2060
53.15165,81.12%,3.277413,92.43539,174.4333,2070
53.40842,81.03%,3.277332,92.43741,175.2748,2080
53.66519,80.94%,3.27725,92.44138,176.1163,2090
53.92196,80.85%,3.27718,92.43762,176.9578,2100
54.17873,80.75%,3.277116,92.43716,177.7993,2110
54.4355,80.66%,3.277048,92.43506,178.6408,2120
54.69227,80.57%,3.276961,92.43481,179.4822,2130
54.94904,80.48%,3.276887,92.43749,180.3236,2140
55.20581,80.39%,3.276821,92.43597,181.165,2150
55.46259,80.30%,3.27673,92.43796,182.0064,2160
55.71936,80.21%,3.276658,92.4376,182.8477,2170
55.97612,80.12%,3.276575,92.43784,183.6891,2180
56.23289,80.03%,3.276488,92.43552,184.5304,2190
56.48967,79.93%,3.276391,92.4389,185.3717,2200
56.74644,79.84%,3.276323,92.43787,186.213,2210
57.00322,79.75%,3.276223,92.43713,187.0542,2220
57.25999,79.66%,3.276176,92.43444,187.8955,2230
57.51676,79.57%,3.276072,92.43483,188.7367,2240
57.77353,79.48%,3.275998,92.43517,189.5779,2250
58.0303,79.39%,3.275896,92.44078,190.4191,2260
58.28708,79.30%,3.275818,92.43936,191.2602,2270
58.54385,79.20%,3.275724,92.43925,192.1013,2280
58.80062,79.11%,3.275657,92.43494,192.9425,2290
59.05739,79.02%,3.275557,92.43903,193.7835,2300
59.31416,78.93%,3.275478,92.43905,194.6246,2310
59.57093,78.84%,3.275374,92.43658,195.4656,2320
59.82771,78.75%,3.275294,92.43704,196.3066,2330
60.08448,78.66%,3.275177,92.43657,197.1476,2340
60.34125,78.57%,3.275092,92.43887,197.9886,2350
60.59802,78.47%,3.275022,92.43575,198.8295,2360
60.85479,78.38%,3.274914,92.43855,199.6705,2370
61.11156,78.29%,3.274808,92.43772,200.5113,2380
61.36834,78.20%,3.274736,92.43913,201.3522,2390
61.62511,78.11%,3.274619,92.43817,202.1931,2400
61.88188,78.02%,3.274519,92.43867,203.0339,2410
62.13865,77.93%,3.274432,92.43456,203.8747,2420
62.39542,77.84%,3.274326,92.43771,204.7154,2430
62.65219,77.75%,3.274231,92.436,205.5562,2440
62.90896,77.65%,3.274144,92.43666,206.3969,2450
63.16573,77.56%,3.274029,92.43598,207.2376,2460
63.42251,77.47%,3.27393,92.4375,208.0782,2470
63.67928,77.38%,3.2738,92.43782,208.9189,2480
63.93605,77.29%,3.273686,92.43515,209.7595,2490
64.19282,77.20%,3.273609,92.43844,210.6001,2500
64.44959,77.11%,3.273499,92.43748,211.4406,2510
64.70636,77.02%,3.273393,92.4339,212.2811,2520
64.96313,76.92%,3.273304,92.43713,213.1216,2530
65.2199,76.83%,3.273166,92.43905,213.9621,2540
65.47668,76.74%,3.273047,92.43737,214.8025,2550
65.73344,76.65%,3.272973,92.44029,215.643,2560
65.99022,76.56%,3.272846,92.43631,216.4833,2570
66.24699,76.47%,3.272725,92.43996,217.3237,2580
66.50376,76.38%,3.27261,92.43725,218.164,2590
66.76053,76.29%,3.272498,92.43891,219.0043,2600
67.0173,76.19%,3.272375,92.43763,219.8446,2610
67.27407,76.10%,3.272262,92.44031,220.6848,2620
67.53084,76.01%,3.27215,92.43924,221.525,2630
67.78761,75.92%,3.27202,92.43652,222.3652,2640
68.04438,75.83%,3.271878,92.43781,223.2053,2650
68.30116,75.74%,3.271774,92.43655,224.0455,2660
68.55792,75.65%,3.271636,92.43505,224.8855,2670
68.8147,75.56%,3.271511,92.4404,225.7256,2680
69.07147,75.46%,3.271401,92.4388,226.5656,2690
69.32825,75.37%,3.271263,92.44064,227.4056,2700
69.58501,75.28%,3.271148,92.43947,228.2455,2710
69.84179,75.19%,3.271011,92.43787,229.0855,2720
70.09856,75.10%,3.270868,92.44112,229.9254,2730
70.35533,75.01%,3.270745,92.44159,230.7652,2740
70.6121,74.92%,3.270612,92.44007,231.605,2750
70.86887,74.83%,3.270497,92.43621,232.4448,2760
71.12564,74.74%,3.270342,92.43456,233.2845,2770
71.38241,74.64%,3.270221,92.43718,234.1243,2780
71.63918,74.55%,3.270085,92.44006,234.9639,2790
71.89596,74.46%,3.269958,92.43937,235.8036,2800
72.15273,74.37%,3.269799,92.4381,236.6432,2810
72.4095,74.28%,3.269634,92.43797,237.4828,2820
72.66628,74.19%,3.269511,92.4398,238.3223,2830
72.92305,74.10%,3.269381,92.44184,239.1618,2840
73.17982,74.01%,3.269218,92.4395,240.0013,2850
73.43659,73.91%,3.26909,92.44312,240.8407,2860
73.69337,73.82%,3.268929,92.43644,241.6801,2870
73.95013,73.73%,3.268813,92.44332,242.5195,2880
74.20691,73.64%,3.268645,92.44044,243.3588,2890
74.46368,73.55%,3.268503,92.4371,244.1981,2900
74.72046,73.46%,3.268357,92.44241,245.0373,2910
74.97723,73.37%,3.268229,92.43925,245.8765,2920
75.234,73.28%,3.268074,92.43598,246.7157,2930
75.49078,73.18%,3.267909,92.4352,247.5548,2940
75.74754,73.09%,3.267771,92.43971,248.3939,2950
76.00432,73.00%,3.267612,92.43715,249.233,2960
76.26109,72.91%,3.267459,92.43309,250.072,2970
76.51785,72.82%,3.267292,92.4347,250.9109,2980
76.77463,72.73%,3.267151,92.43435,251.7499,2990
77.03139,72.64%,3.266988,92.43656,252.5888,3000
77.28817,72.55%,3.266848,92.44114,253.4276,3010
77.54494,72.45%,3.26667,92.43889,254.2664,3020
77.80171,72.36%,3.266515,92.4376,255.1052,3030
78.05848,72.27%,3.266339,92.43869,255.9439,3040
78.31525,72.18%,3.266184,92.44031,256.7826,3050
78.57202,72.09%,3.26601,92.44029,257.6212,3060
78.8288,72.00%,3.265845,92.43925,258.4598,3070
79.08556,71.91%,3.265677,92.43948,259.2984,3080
79.34234,71.82%,3.265505,92.43784,260.1369,3090
79.59911,71.73%,3.265352,92.44041,260.9753,3100
79.85588,71.63%,3.265178,92.43903,261.8138,3110
80.11265,71.54%,3.265019,92.43856,262.6522,3120
80.36942,71.45%,3.264841,92.43867,263.4905,3130
80.62619,71.36%,3.264669,92.44171,264.3288,3140
80.88296,71.27%,3.264504,92.43845,265.1671,3150
81.13973,71.18%,3.264347,92.43355,266.0052,3160
81.3965,71.09%,3.264164,92.43993,266.8434,3170
81.65327,71.00%,3.264027,92.43752,267.6815,3180
81.91003,70.90%,3.263823,92.43587,268.5196,3190
82.16681,70.81%,3.263659,92.439,269.3576,3200
82.42358,70.72%,3.263475,92.43703,270.1956,3210
82.68034,70.63%,3.263312,92.43681,271.0335,3220
82.93711,70.54%,3.263134,92.43448,271.8715,3230
83.19389,70.45%,3.26297,92.43494,272.7093,3240
83.45065,70.36%,3.262779,92.43713,273.5471,3250
83.70743,70.27%,3.26262,92.43388,274.3849,3260
83.9642,70.17%,3.262438,92.44204,275.2226,3270
84.22097,70.08%,3.262274,92.43903,276.0603,3280
84.47774,69.99%,3.26209,92.43433,276.8979,3290
84.7345,69.90%,3.261926,92.43887,277.7355,3300
84.99128,69.81%,3.26175,92.44029,278.573,3310
85.24805,69.72%,3.261593,92.43691,279.4105,3320
85.50482,69.63%,3.261421,92.43636,280.248,3330
85.76159,69.54%,3.26123,92.43575,281.0854,3340
86.01836,69.44%,3.261061,92.43973,281.9228,3350
86.27513,69.35%,3.260906,92.44194,282.7601,3360
86.53191,69.26%,3.260715,92.43714,283.5974,3370
86.78867,69.17%,3.260554,92.43704,284.4346,3380
87.04545,69.08%,3.260405,92.44334,285.2718,3390
87.30222,68.99%,3.260246,92.43354,286.109,3400
87.55899,68.90%,3.260059,92.4382,286.9461,3410
87.81576,68.81%,3.259896,92.4353,287.7831,3420
88.07253,68.72%,3.25972,92.43939,288.6202,3430
88.3293,68.62%,3.259555,92.43259,289.4572,3440
88.58607,68.53%,3.259402,92.44016,290.2941,3450
88.84284,68.44%,3.259223,92.43716,291.131,3460
89.09962,68.35%,3.259041,92.43993,291.9678,3470
89.35638,68.26%,3.258871,92.43456,292.8047,3480
89.61316,68.17%,3.258712,92.43936,293.6414,3490
89.86993,68.08%,3.258564,92.43284,294.4781,3500
90.12669,67.99%,3.258409,92.43399,295.3148,3510
90.38347,67.89%,3.258252,92.43366,296.1515,3520
90.64024,67.80%,3.25807,92.44088,296.988,3530
90.897,67.71%,3.257895,92.44137,297.8246,3540
91.15378,67.62%,3.257736,92.4362,298.6611,3550
91.41055,67.53%,3.257594,92.43913,299.4976,3560
91.66731,67.44%,3.257454,92.4374,300.334,3570
91.92408,67.35%,3.257299,92.43272,301.1704,3580
92.18085,67.26%,3.257161,92.43552,302.0067,3590
92.43761,67.16%,3.257013,92.43518,302.843,3600
92.69438,67.07%,3.256852,92.4356,303.6793,3610
92.95115,66.98%,3.256714,92.43516,304.5156,3620
93.20792,66.89%,3.256576,92.43609,305.3518,3630
93.46468,66.80%,3.256398,92.43867,306.1879,3640
93.72145,66.71%,3.256264,92.43167,307.024,3650
93.97822,66.62%,3.256101,92.43879,307.8601,3660
94.23499,66.53%,3.255954,92.43843,308.6962,3670
94.49175,66.44%,3.255823,92.43317,309.5322,3680
94.74852,66.34%,3.255696,92.43388,310.3681,3690
95.00529,66.25%,3.255532,92.4346,311.2041,3700
95.26205,66.16%,3.255399,92.43425,312.04,3710
95.51882,66.07%,3.25525,92.43689,312.8758,3720
95.77559,65.98%,3.255097,92.43958,313.7116,3730
96.03236,65.89%,3.254949,92.43435,314.5474,3740
96.28912,65.80%,3.25483,92.43736,315.3832,3750
96.54589,65.71%,3.2547,92.43833,316.2189,3760
96.80266,65.61%,3.254548,92.43364,317.0546,3770
97.05943,65.52%,3.254427,92.43607,317.8903,3780
97.31619,65.43%,3.2543,92.43471,318.7259,3790
97.57297,65.34%,3.254166,92.43808,319.5614,3800
97.82973,65.25%,3.254043,92.43307,320.397,3810
98.0865,65.16%,3.253907,92.4389,321.2325,3820
98.34327,65.07%,3.25378,92.43564,322.068,3830
98.60004,64.98%,3.253665,92.43974,322.9034,3840
98.8568,64.88%,3.253519,92.4381,323.7389,3850
99.11357,64.79%,3.253415,92.43504,324.5742,3860
99.37034,64.70%,3.253294,92.43723,325.4096,3870
99.62711,64.61%,3.25316,92.43739,326.2449,3880
99.88387,64.52%,3.25305,92.43341,327.0802,3890
100.1406,64.43%,3.252923,92.43726,327.9155,3900
100.3974,64.34%,3.25281,92.43434,328.7507,3910
100.6542,64.25%,3.252685,92.43388,329.5859,3920
100.9109,64.15%,3.252575,92.435,330.4211,3930
101.1677,64.06%,3.252448,92.43808,331.2562,3940
101.4245,63.97%,3.25232,92.43433,332.0913,3950
101.6812,63.88%,3.252218,92.4383,332.9264,3960
101.938,63.79%,3.252087,92.436,333.7614,3970
102.1948,63.70%,3.251992,92.43773,334.5964,3980
102.4515,63.61%,3.251854,92.44092,335.4314,3990
102.7083,63.52%,3.251754,92.43704,336.2664,4000
102.9651,63.43%,3.251648,92.43649,337.1013,4010
103.2219,63.33%,3.251518,92.4389,337.9362,4020
103.4786,63.24%,3.25144,92.43516,338.7711,4030
103.7354,63.15%,3.251313,92.43363,339.606,4040
103.9922,63.06%,3.251194,92.43972,340.4408,4050
104.2489,62.97%,3.251111,92.43343,341.2756,4060
104.5057,62.88%,3.251005,92.44021,342.1104,4070
104.7625,62.79%,3.250918,92.44218,342.9451,4080
105.0192,62.70%,3.250818,92.44041,343.7798,4090
105.276,62.60%,3.250674,92.43657,344.6145,4100
105.5328,62.51%,3.250596,92.44004,345.4492,4110
105.7895,62.42%,3.250492,92.43864,346.2838,4120
106.0463,62.33%,3.250405,92.43343,347.1184,4130
106.3031,62.24%,3.250318,92.43378,347.953,4140
106.5598,62.15%,3.250195,92.4395,348.7876,4150
106.8166,62.06%,3.25011,92.4412,349.6221,4160
107.0734,61.97%,3.250021,92.43583,350.4566,4170
107.3302,61.87%,3.249917,92.43645,351.2911,4180
107.5869,61.78%,3.249798,92.437,352.1256,4190
107.8437,61.69%,3.249722,92.43855,352.96,4200
108.1005,61.60%,3.249624,92.43774,353.7944,4210
108.3572,61.51%,3.249531,92.43607,354.6288,4220
108.614,61.42%,3.249471,92.43506,355.4632,4230
108.8708,61.33%,3.249361,92.43831,356.2975,4240
109.1275,61.24%,3.249268,92.43914,357.1319,4250
109.3843,61.15%,3.249168,92.43539,357.9662,4260
109.6411,61.05%,3.249077,92.44227,358.8004,4270
109.8978,60.96%,3.249,92.43845,359.6347,4280
110.1546,60.87%,3.248913,92.43353,360.4689,4290
110.4114,60.78%,3.248807,92.43507,361.3031,4300
110.6681,60.69%,3.248741,92.44135,362.1373,4310
110.9249,60.60%,3.248642,92.43701,362.9715,4320
111.1817,60.51%,3.248563,92.4311,363.8056,4330
111.4384,60.42%,3.248491,92.4333,364.6397,4340
111.6952,60.32%,3.248389,92.43704,365.4738,4350
111.952,60.23%,3.248294,92.43728,366.3079,4360
112.2087,60.14%,3.248213,92.43353,367.1419,4370
112.4655,60.05%,3.248118,92.43375,367.9759,4380
112.7223,59.96%,3.248041,92.43378,368.8099,4390
112.979,59.87%,3.247954,92.43612,369.6439,4400
113.2358,59.78%,3.247872,92.43773,370.4779,4410
113.4926,59.69%,3.247785,92.43599,371.3118,4420
113.7493,59.59%,3.247713,92.43832,372.1457,4430
114.0061,59.50%,3.247636,92.43764,372.9796,4440
114.2629,59.41%,3.24756,92.4369,373.8135,4450
114.5196,59.32%,3.247467,92.43478,374.6473,4460
114.7764,59.23%,3.247377,92.43867,375.4812,4470
115.0332,59.14%,3.247292,92.44028,376.315,4480
115.29,59.05%,3.247233,92.43865,377.1488,4490
115.5467,58.96%,3.247146,92.43714,377.9826,4500
115.8035,58.86%,3.24708,92.43693,378.8163,4510
116.0603,58.77%,3.246987,92.43623,379.6501,4520
116.317,58.68%,3.246915,92.44148,380.4838,4530
116.5738,58.59%,3.246836,92.43845,381.3175,4540
116.8306,58.50%,3.246758,92.437,382.1512,4550
117.0873,58.41%,3.24669,92.43785,382.9848,4560
117.3441,58.32%,3.246607,92.438,383.8185,4570
117.6009,58.23%,3.246526,92.43748,384.6521,4580
117.8576,58.14%,3.246459,92.43307,385.4857,4590
118.1144,58.04%,3.246393,92.43107,386.3192,4600
118.3712,57.95%,3.24631,92.43576,387.1528,4610
118.6279,57.86%,3.246232,92.43564,387.9863,4620
118.8847,57.77%,3.24616,92.43867,388.8199,4630
119.1415,57.68%,3.24609,92.4339,389.6534,4640
119.3982,57.59%,3.24599,92.43609,390.4868,4650
119.655,57.50%,3.24593,92.43646,391.3203,4660
119.9118,57.41%,3.245848,92.44313,392.1537,4670
120.1686,57.31%,3.245788,92.43635,392.9872,4680
120.4253,57.22%,3.245706,92.4394,393.8206,4690
120.6821,57.13%,3.245631,92.43656,394.6539,4700
120.9389,57.04%,3.245553,92.43951,395.4873,4710
121.1956,56.95%,3.245472,92.4381,396.3207,4720
121.4524,56.86%,3.245411,92.43414,397.154,4730
121.7092,56.77%,3.245326,92.43819,397.9873,4740
121.9659,56.68%,3.245273,92.43584,398.8206,4750
122.2227,56.58%,3.245192,92.43776,399.6539,4760
122.4795,56.49%,3.245107,92.43864,400.4872,4770
122.7363,56.40%,3.24505,92.43611,401.3204,4780
122.993,56.31%,3.244978,92.43774,402.1536,4790
123.2498,56.22%,3.2449,92.43658,402.9868,4800
123.5066,56.13%,3.244832,92.43658,403.82,4810
123.7633,56.04%,3.244738,92.43747,404.6531,4820
124.0201,55.95%,3.244694,92.43668,405.4863,4830
124.2769,55.85%,3.244607,92.43903,406.3194,4840
124.5336,55.76%,3.244541,92.44465,407.1525,4850
124.7904,55.67%,3.244462,92.43561,407.9856,4860
125.0472,55.58%,3.24438,92.43736,408.8187,4870
125.3039,55.49%,3.244327,92.43996,409.6517,4880
125.5607,55.40%,3.244248,92.43343,410.4847,4890
125.8175,55.31%,3.24417,92.43565,411.3177,4900
126.0742,55.22%,3.244112,92.43446,412.1508,4910
126.331,55.13%,3.244038,92.43458,412.9837,4920
126.5878,55.03%,3.243962,92.43759,413.8167,4930
126.8446,54.94%,3.243862,92.4397,414.6496,4940
127.1013,54.85%,3.243794,92.43851,415.4825,4950
127.3581,54.76%,3.243728,92.43449,416.3155,4960
127.6149,54.67%,3.243671,92.43819,417.1483,4970
127.8716,54.58%,3.243572,92.43645,417.9812,4980
128.1284,54.49%,3.243512,92.43611,418.814,4990
128.3852,54.40%,3.243444,92.43484,419.6469,5000
128.642,54.30%,3.243368,92.44079,420.4797,5010
128.8987,54.21%,3.243289,92.43877,421.3125,5020
129.1555,54.12%,3.24323,92.43705,422.1452,5030
