Ah,SOC,V,A,Wh,time
4.8236,98.30%,3.307599,-28.00706,-15.97311,620
4.901401,98.27%,3.307633,-28.0074,-16.23045,630
4.979201,98.24%,3.30765,-28.00682,-16.48778,640
5.057002,98.22%,3.307667,-28.00915,-16.74512,650
5.134802,98.19%,3.307703,-28.00879,-17.00246,660
5.212603,98.16%,3.307724,-28.00828,-17.25981,670
5.290403,98.13%,3.307778,-28.00875,-17.51715,680
5.368203,98.11%,3.307805,-28.0077,-17.77449,690
5.446003,98.08%,3.307827,-28.00723,-18.03184,700
5.523802,98.05%,3.307867,-28.00693,-18.28919,710
5.601602,98.02%,3.30789,-28.00693,-18.54654,720
5.679402,98.00%,3.30789,-28.00839,-18.8039,730
5.757203,97.97%,3.30792,-28.00757,-19.06125,740
5.835003,97.94%,3.30796,-28.00787,-19.31861,750
5.912803,97.91%,3.307966,-28.0085,-19.57597,760
5.990603,97.89%,3.307994,-28.0079,-19.83333,770
6.068404,97.86%,3.308011,-28.00816,-20.0907,780
6.146204,97.83%,3.30806,-28.00698,-20.34806,790
6.224004,97.80%,3.308051,-28.00815,-20.60543,800
6.301805,97.78%,3.308077,-28.0088,-20.8628,810
6.379605,97.75%,3.308115,-28.00828,-21.12017,820
6.457406,97.72%,3.308121,-28.00781,-21.37754,830
6.535206,97.69%,3.308159,-28.00927,-21.63492,840
6.613007,97.67%,3.308185,-28.00774,-21.8923,850
6.690808,97.64%,3.308191,-28.00937,-22.14968,860
6.768609,97.61%,3.308232,-28.00856,-22.40706,870
6.846409,97.58%,3.308249,-28.00782,-22.66444,880
6.92421,97.56%,3.308274,-28.0073,-22.92182,890
7.002009,97.53%,3.308291,-28.00711,-23.17921,900
7.079809,97.50%,3.30831,-28.0067,-23.43659,910
7.157609,97.47%,3.308308,-28.00828,-23.69398,920
7.235409,97.45%,3.308348,-28.00752,-23.95137,930
7.313209,97.42%,3.308361,-28.00821,-24.20876,940
7.391009,97.39%,3.308367,-28.00867,-24.46615,950
7.46881,97.36%,3.308384,-28.00794,-24.72354,960
7.546609,97.34%,3.308418,-28.00728,-24.98094,970
7.624409,97.31%,3.308435,-28.00915,-25.23833,980
7.702209,97.28%,3.308446,-28.00739,-25.49573,990
7.780008,97.25%,3.308465,-28.00699,-25.75312,1000
7.857809,97.23%,3.308471,-28.00739,-26.01052,1010
7.935609,97.20%,3.308501,-28.00884,-26.26793,1020
8.013411,97.17%,3.30849,-28.0071,-26.52533,1030
8.091211,97.14%,3.308533,-28.0088,-26.78274,1040
8.169012,97.12%,3.30855,-28.00968,-27.04014,1050
8.246813,97.09%,3.308548,-28.00832,-27.29755,1060
8.324614,97.06%,3.308586,-28.00791,-27.55496,1070
8.402414,97.03%,3.308588,-28.00833,-27.81237,1080
8.480214,97.01%,3.308596,-28.00774,-28.06978,1090
8.558015,96.98%,3.30862,-28.00886,-28.32719,1100
8.635816,96.95%,3.308641,-28.00795,-28.5846,1110
8.713615,96.92%,3.308647,-28.00839,-28.84202,1120
8.791415,96.90%,3.308639,-28.00845,-29.09943,1130
8.869216,96.87%,3.308669,-28.00793,-29.35684,1140
8.947016,96.84%,3.308683,-28.00862,-29.61426,1150
9.024816,96.81%,3.308696,-28.00781,-29.87168,1160
9.102615,96.79%,3.308701,-28.00933,-30.12909,1170
9.180416,96.76%,3.308728,-28.00806,-30.38651,1180
9.258216,96.73%,3.308724,-28.00723,-30.64393,1190
9.336016,96.70%,3.308737,-28.00857,-30.90135,1200
9.413815,96.68%,3.308766,-28.00705,-31.15877,1210
9.491614,96.65%,3.308764,-28.0084,-31.41619,1220
9.569414,96.62%,3.308788,-28.00751,-31.67361,1230
9.647214,96.59%,3.30879,-28.00776,-31.93103,1240
9.725014,96.57%,3.308785,-28.00828,-32.18845,1250
9.802814,96.54%,3.308811,-28.00798,-32.44588,1260
9.880614,96.51%,3.308815,-28.00734,-32.7033,1270
9.958414,96.48%,3.308819,-28.00734,-32.96073,1280
10.03621,96.46%,3.308836,-28.00867,-33.21816,1290
10.11401,96.43%,3.308834,-28.00711,-33.47559,1300
10.19181,96.40%,3.308855,-28.00775,-33.73301,1310
10.26961,96.38%,3.308838,-28.01013,-33.99044,1320
10.34741,96.35%,3.308874,-28.00817,-34.24788,1330
10.42521,96.32%,3.308879,-28.00815,-34.5053,1340
10.50301,96.29%,3.308887,-28.00781,-34.76273,1350
10.58081,96.27%,3.308883,-28.00955,-35.02016,1360
10.65861,96.24%,3.308883,-28.00676,-35.2776,1370
10.73641,96.21%,3.308885,-28.00757,-35.53503,1380
10.81421,96.18%,3.308913,-28.0077,-35.79247,1390
10.89201,96.16%,3.308908,-28.00605,-36.0499,1400
10.96982,96.13%,3.308915,-28.00746,-36.30733,1410
11.04762,96.10%,3.308942,-28.00688,-36.56477,1420
11.12541,96.07%,3.308913,-28.00896,-36.8222,1430
11.20321,96.05%,3.308929,-28.00747,-37.07964,1440
11.28102,96.02%,3.308938,-28.00711,-37.33707,1450
11.35882,95.99%,3.308942,-28.00788,-37.59451,1460
11.43661,95.96%,3.308955,-28.00746,-37.85194,1470
11.51441,95.94%,3.308951,-28.00734,-38.10938,1480
11.59221,95.91%,3.308968,-28.00629,-38.36681,1490
11.67001,95.88%,3.308955,-28.00764,-38.62425,1500
11.74781,95.85%,3.308966,-28.00887,-38.88168,1510
11.82561,95.83%,3.308985,-28.0077,-39.13912,1520
11.90341,95.80%,3.308974,-28.00711,-39.39656,1530
11.98121,95.77%,3.308972,-28.00787,-39.654,1540
12.05901,95.74%,3.309,-28.00914,-39.91144,1550
12.13681,95.72%,3.309,-28.00763,-40.16888,1560
12.21461,95.69%,3.308989,-28.00886,-40.42632,1570
12.29241,95.66%,3.309023,-28.00798,-40.68376,1580
12.37021,95.63%,3.309008,-28.00891,-40.94121,1590
12.44802,95.61%,3.309036,-28.00863,-41.19865,1600
12.52582,95.58%,3.30901,-28.00786,-41.45609,1610
12.60362,95.55%,3.309006,-28.00974,-41.71354,1620
12.68142,95.52%,3.309029,-28.00692,-41.97098,1630
12.75922,95.50%,3.309027,-28.0085,-42.22842,1640
12.83702,95.47%,3.309027,-28.00932,-42.48586,1650
12.91482,95.44%,3.309031,-28.00729,-42.74331,1660
12.99262,95.41%,3.309025,-28.00957,-43.00075,1670
13.07042,95.39%,3.309036,-28.00828,-43.25819,1680
13.14822,95.36%,3.309047,-28.00956,-43.51564,1690
13.22602,95.33%,3.309038,-28.0084,-43.77308,1700
13.30382,95.30%,3.309049,-28.00777,-44.03052,1710
13.38162,95.28%,3.309053,-28.00541,-44.28797,1720
13.45942,95.25%,3.309055,-28.00844,-44.54541,1730
13.53722,95.22%,3.309042,-28.00758,-44.80286,1740
13.61502,95.19%,3.309063,-28.00809,-45.0603,1750
13.69282,95.17%,3.309063,-28.00833,-45.31775,1760
13.77062,95.14%,3.309049,-28.00757,-45.57519,1770
13.84842,95.11%,3.309055,-28.00852,-45.83264,1780
13.92622,95.08%,3.309061,-28.00769,-46.09008,1790
14.00402,95.06%,3.309063,-28.00788,-46.34753,1800
14.08182,95.03%,3.309091,-28.00623,-46.60497,1810
14.15962,95.00%,3.309055,-28.00799,-46.86242,1820
14.23742,94.97%,3.309074,-28.00769,-47.11986,1830
14.31522,94.95%,3.309057,-28.00722,-47.37731,1840
14.39302,94.92%,3.309063,-28.00793,-47.63475,1850
14.47082,94.89%,3.309063,-28.0088,-47.8922,1860
14.54862,94.86%,3.309063,-28.00891,-48.14964,1870
14.62642,94.84%,3.309087,-28.00885,-48.40709,1880
14.70422,94.81%,3.309063,-28.00743,-48.66454,1890
14.78202,94.78%,3.309072,-28.00821,-48.92199,1900
14.85982,94.75%,3.309057,-28.00903,-49.17943,1910
14.93762,94.73%,3.30904,-28.00821,-49.43688,1920
15.01542,94.70%,3.309061,-28.00764,-49.69433,1930
15.09322,94.67%,3.309074,-28.00862,-49.95177,1940
15.17102,94.65%,3.30907,-28.00899,-50.20922,1950
15.24882,94.62%,3.309063,-28.00787,-50.46666,1960
15.32662,94.59%,3.309049,-28.00815,-50.72411,1970
15.40442,94.56%,3.309063,-28.00996,-50.98155,1980
15.48222,94.54%,3.309036,-28.00838,-51.239,1990
15.56002,94.51%,3.309059,-28.00653,-51.49644,2000
15.63782,94.48%,3.309059,-28.00758,-51.75389,2010
15.71562,94.45%,3.309068,-28.00617,-52.01133,2020
15.79342,94.43%,3.309044,-28.00863,-52.26878,2030
15.87122,94.40%,3.309061,-28.00855,-52.52622,2040
15.94902,94.37%,3.309042,-28.00916,-52.78367,2050
16.02682,94.34%,3.309057,-28.00868,-53.04111,2060
16.10462,94.32%,3.309044,-28.0077,-53.29856,2070
16.18242,94.29%,3.309057,-28.00781,-53.556,2080
16.26023,94.26%,3.309047,-28.00705,-53.81345,2090
16.33803,94.23%,3.309066,-28.0088,-54.07089,2100
16.41582,94.21%,3.30904,-28.00933,-54.32834,2110
16.49363,94.18%,3.309051,-28.00834,-54.58578,2120
16.57143,94.15%,3.309044,-28.00704,-54.84323,2130
16.64923,94.12%,3.30904,-28.00769,-55.10067,2140
16.72703,94.10%,3.309044,-28.00786,-55.35812,2150
16.80483,94.07%,3.309034,-28.00744,-55.61556,2160
16.88263,94.04%,3.309031,-28.00804,-55.873,2170
16.96043,94.01%,3.309034,-28.00769,-56.13045,2180
17.03823,93.99%,3.309027,-28.00682,-56.38789,2190
17.11603,93.96%,3.309017,-28.00804,-56.64534,2200
17.19383,93.93%,3.309014,-28.00886,-56.90278,2210
17.27163,93.90%,3.309025,-28.00926,-57.16023,2220
17.34943,93.88%,3.309034,-28.00725,-57.41768,2230
17.42723,93.85%,3.309006,-28.00782,-57.67512,2240
17.50503,93.82%,3.309014,-28.00874,-57.93256,2250
17.58283,93.79%,3.309004,-28.00943,-58.19001,2260
17.66063,93.77%,3.308993,-28.00805,-58.44745,2270
17.73844,93.74%,3.309004,-28.00875,-58.7049,2280
17.81624,93.71%,3.309,-28.00763,-58.96234,2290
17.89404,93.68%,3.308987,-28.00972,-59.21978,2300
17.97184,93.66%,3.30897,-28.00763,-59.47722,2310
18.04964,93.63%,3.309,-28.00845,-59.73466,2320
18.12744,93.60%,3.308987,-28.00887,-59.99211,2330
18.20524,93.57%,3.308976,-28.00898,-60.24955,2340
18.28304,93.55%,3.308983,-28.00844,-60.50699,2350
18.36084,93.52%,3.308974,-28.00897,-60.76443,2360
18.43864,93.49%,3.308985,-28.00751,-61.02187,2370
18.51644,93.46%,3.308991,-28.0081,-61.27931,2380
18.59424,93.44%,3.308966,-28.0074,-61.53675,2390
18.67204,93.41%,3.308966,-28.00945,-61.79419,2400
18.74985,93.38%,3.308961,-28.00868,-62.05163,2410
18.82765,93.35%,3.308974,-28.00751,-62.30907,2420
18.90545,93.33%,3.308983,-28.00797,-62.56651,2430
18.98325,93.30%,3.308962,-28.00805,-62.82395,2440
19.06105,93.27%,3.308942,-28.00858,-63.08139,2450
19.13885,93.24%,3.308955,-28.00769,-63.33883,2460
19.21665,93.22%,3.308953,-28.00805,-63.59626,2470
19.29445,93.19%,3.30894,-28.00905,-63.8537,2480
19.37225,93.16%,3.308953,-28.00747,-64.11114,2490
19.45005,93.13%,3.308936,-28.00891,-64.36858,2500
19.52785,93.11%,3.308951,-28.00739,-64.62601,2510
19.60565,93.08%,3.308928,-28.00751,-64.88345,2520
19.68345,93.05%,3.308936,-28.0088,-65.14088,2530
19.76125,93.02%,3.308913,-28.00908,-65.39832,2540
19.83905,93.00%,3.308917,-28.00968,-65.65576,2550
19.91685,92.97%,3.308923,-28.00879,-65.91319,2560
19.99465,92.94%,3.308934,-28.00973,-66.17063,2570
20.07245,92.91%,3.308908,-28.00828,-66.42806,2580
20.15026,92.89%,3.30891,-28.00932,-66.6855,2590
20.22805,92.86%,3.308919,-28.00874,-66.94293,2600
20.30585,92.83%,3.308889,-28.00723,-67.20036,2610
20.38366,92.81%,3.308881,-28.00681,-67.4578,2620
20.46146,92.78%,3.308881,-28.00897,-67.71523,2630
20.53926,92.75%,3.308877,-28.00863,-67.97266,2640
20.61706,92.72%,3.308887,-28.00863,-68.2301,2650
20.69486,92.70%,3.30887,-28.0102,-68.48753,2660
20.77266,92.67%,3.308857,-28.00798,-68.74496,2670
20.85046,92.64%,3.308864,-28.01007,-69.00239,2680
20.92826,92.61%,3.308876,-28.0077,-69.25982,2690
21.00606,92.59%,3.308851,-28.0096,-69.51725,2700
21.08386,92.56%,3.308851,-28.00787,-69.77468,2710
21.16166,92.53%,3.308845,-28.00869,-70.03211,2720
21.23946,92.50%,3.308853,-28.00868,-70.28954,2730
21.31726,92.48%,3.308821,-28.00875,-70.54697,2740
21.39506,92.45%,3.308819,-28.00839,-70.80441,2750
21.47286,92.42%,3.308819,-28.00769,-71.06184,2760
21.55066,92.39%,3.308826,-28.00769,-71.31927,2770
21.62847,92.37%,3.308824,-28.00922,-71.5767,2780
21.70627,92.34%,3.308811,-28.00937,-71.83412,2790
21.78407,92.31%,3.308807,-28.00763,-72.09155,2800
21.86187,92.28%,3.308798,-28.00771,-72.34898,2810
21.93967,92.26%,3.308796,-28.00838,-72.60641,2820
22.01747,92.23%,3.308787,-28.00822,-72.86384,2830
22.09527,92.20%,3.30879,-28.00699,-73.12126,2840
22.17307,92.17%,3.308766,-28.00804,-73.37869,2850
22.25088,92.15%,3.308794,-28.00682,-73.63612,2860
22.32868,92.12%,3.308775,-28.00903,-73.89355,2870
22.40648,92.09%,3.308756,-28.00839,-74.15097,2880
22.48428,92.06%,3.308737,-28.00809,-74.40839,2890
22.56208,92.04%,3.30876,-28.00752,-74.66582,2900
22.63988,92.01%,3.308737,-28.01025,-74.92324,2910
22.71768,91.98%,3.308745,-28.00863,-75.18066,2920
22.79548,91.95%,3.308722,-28.0098,-75.43808,2930
22.87328,91.93%,3.308732,-28.00886,-75.6955,2940
22.95108,91.90%,3.308715,-28.00939,-75.95292,2950
23.02888,91.87%,3.308707,-28.00904,-76.21034,2960
23.10668,91.84%,3.308705,-28.00893,-76.46776,2970
23.18448,91.82%,3.308705,-28.00886,-76.72518,2980
23.26229,91.79%,3.308722,-28.00822,-76.9826,2990
23.34008,91.76%,3.308677,-28.00785,-77.24001,3000
23.41788,91.73%,3.308711,-28.00687,-77.49744,3010
23.49569,91.71%,3.308696,-28.00788,-77.75485,3020
23.57349,91.68%,3.308671,-28.00892,-78.01228,3030
23.65129,91.65%,3.308673,-28.00734,-78.26969,3040
23.72909,91.62%,3.30866,-28.00757,-78.52711,3050
23.80689,91.60%,3.308666,-28.0077,-78.78452,3060
23.88469,91.57%,3.308647,-28.00898,-79.04194,3070
23.96249,91.54%,3.308647,-28.0083,-79.29935,3080
24.04029,91.51%,3.308647,-28.00861,-79.55677,3090
24.11809,91.49%,3.308652,-28.00719,-79.81418,3100
24.19589,91.46%,3.308637,-28.00776,-80.07159,3110
24.27369,91.43%,3.308603,-28.00943,-80.329,3120
24.35149,91.40%,3.308633,-28.00768,-80.58641,3130
24.42929,91.38%,3.308614,-28.00788,-80.84382,3140
24.50709,91.35%,3.30863,-28.00811,-81.10123,3150
24.58489,91.32%,3.308594,-28.00769,-81.35863,3160
24.66269,91.29%,3.308614,-28.00764,-81.61604,3170
24.74049,91.27%,3.308599,-28.00792,-81.87344,3180
24.81828,91.24%,3.308582,-28.00863,-82.13085,3190
24.89608,91.21%,3.308599,-28.00892,-82.38826,3200
24.97388,91.18%,3.308586,-28.00753,-82.64566,3210
25.05168,91.16%,3.308563,-28.00845,-82.90307,3220
25.12948,91.13%,3.308577,-28.00863,-83.16047,3230
25.20728,91.10%,3.308567,-28.00672,-83.41788,3240
25.28508,91.07%,3.308558,-28.00841,-83.67528,3250
25.36288,91.05%,3.308552,-28.00751,-83.93268,3260
25.44068,91.02%,3.308546,-28.00753,-84.19009,3270
25.51848,90.99%,3.308522,-28.0074,-84.44749,3280
25.59628,90.97%,3.308509,-28.00613,-84.70488,3290
25.67408,90.94%,3.308505,-28.00651,-84.96228,3300
25.75187,90.91%,3.30849,-28.00613,-85.21968,3310
25.82967,90.88%,3.308501,-28.00646,-85.47708,3320
25.90747,90.86%,3.308475,-28.00915,-85.73447,3330
25.98527,90.83%,3.308484,-28.00681,-85.99187,3340
26.06307,90.80%,3.30849,-28.00728,-86.24927,3350
26.14087,90.77%,3.308473,-28.00805,-86.50667,3360
26.21867,90.75%,3.308471,-28.00891,-86.76407,3370
26.29647,90.72%,3.308465,-28.01072,-87.02146,3380
26.37427,90.69%,3.308456,-28.00756,-87.27886,3390
26.45207,90.66%,3.308427,-28.00782,-87.53625,3400
26.52987,90.64%,3.308433,-28.0092,-87.79366,3410
26.60767,90.61%,3.308431,-28.00734,-88.05105,3420
26.68547,90.58%,3.308416,-28.00764,-88.30845,3430
26.76327,90.55%,3.30841,-28.00864,-88.56584,3440
26.84107,90.53%,3.308408,-28.00867,-88.82323,3450
26.91887,90.50%,3.308376,-28.00951,-89.08062,3460
26.99667,90.47%,3.308397,-28.00634,-89.33801,3470
27.07447,90.44%,3.308402,-28.00852,-89.59541,3480
27.15227,90.42%,3.30838,-28.0083,-89.8528,3490
27.23007,90.39%,3.308376,-28.00805,-90.11019,3500
27.30787,90.36%,3.308365,-28.00823,-90.36758,3510
27.38567,90.33%,3.308352,-28.00869,-90.62498,3520
27.46347,90.31%,3.308346,-28.00775,-90.88236,3530
27.54127,90.28%,3.308352,-28.00845,-91.13976,3540
27.61907,90.25%,3.308357,-28.00722,-91.39715,3550
27.69687,90.22%,3.30834,-28.00886,-91.65454,3560
27.77467,90.20%,3.308338,-28.00734,-91.91193,3570
27.85247,90.17%,3.308323,-28.00822,-92.16932,3580
27.93027,90.14%,3.308323,-28.00973,-92.4267,3590
28.00807,90.11%,3.308312,-28.00732,-92.68409,3600
28.08587,90.09%,3.308293,-28.00844,-92.94147,3610
28.16367,90.06%,3.308287,-28.00798,-93.19886,3620
28.24147,90.03%,3.308285,-28.00676,-93.45625,3630
28.31927,90.00%,3.308285,-28.00735,-93.71363,3640
28.39707,89.98%,3.30825,-28.00943,-93.97102,3650
28.47487,89.95%,3.308259,-28.00816,-94.2284,3660
28.55267,89.92%,3.308229,-28.00671,-94.48578,3670
28.63047,89.89%,3.308246,-28.00727,-94.74316,3680
28.70827,89.87%,3.308215,-28.00985,-95.00055,3690
28.78607,89.84%,3.30821,-28.00838,-95.25793,3700
28.86387,89.81%,3.308206,-28.01038,-95.51531,3710
28.94168,89.78%,3.308206,-28.00822,-95.77269,3720
29.01947,89.76%,3.308193,-28.00769,-96.03008,3730
29.09727,89.73%,3.308204,-28.00944,-96.28745,3740
29.17508,89.70%,3.308191,-28.00797,-96.54483,3750
29.25288,89.67%,3.308172,-28.00891,-96.80221,3760
29.33068,89.65%,3.308145,-28.0092,-97.05959,3770
29.40848,89.62%,3.308166,-28.00874,-97.31696,3780
29.48628,89.59%,3.308136,-28.00914,-97.57434,3790
29.56408,89.56%,3.308155,-28.00816,-97.83172,3800
29.64188,89.54%,3.308132,-28.00822,-98.0891,3810
29.71968,89.51%,3.308119,-28.00774,-98.34647,3820
29.79748,89.48%,3.308119,-28.00752,-98.60384,3830
29.87528,89.45%,3.308121,-28.00733,-98.86122,3840
29.95308,89.43%,3.308125,-28.00768,-99.1186,3850
30.03088,89.40%,3.308125,-28.01027,-99.37597,3860
30.10868,89.37%,3.308081,-28.00751,-99.63334,3870
30.18649,89.34%,3.308094,-28.00905,-99.89071,3880
30.26429,89.32%,3.308081,-28.00857,-100.1481,3890
30.34208,89.29%,3.308087,-28.00827,-100.4054,3900
30.41989,89.26%,3.308051,-28.00799,-100.6628,3910
30.49769,89.24%,3.308081,-28.0067,-100.9202,3920
30.57549,89.21%,3.308058,-28.00881,-101.1776,3930
30.65329,89.18%,3.308049,-28.00884,-101.4349,3940
30.73109,89.15%,3.30803,-28.00799,-101.6923,3950
30.80889,89.13%,3.308022,-28.00791,-101.9497,3960
30.88669,89.10%,3.308019,-28.00827,-102.207,3970
30.96449,89.07%,3.308024,-28.00782,-102.4644,3980
31.04229,89.04%,3.308013,-28.00722,-102.7217,3990
31.12009,89.02%,3.308005,-28.00892,-102.9791,4000
31.19789,88.99%,3.308,-28.00712,-103.2365,4010
31.27569,88.96%,3.307988,-28.00803,-103.4938,4020
31.35349,88.93%,3.307986,-28.00775,-103.7512,4030
31.43128,88.91%,3.307981,-28.0077,-104.0086,4040
31.50908,88.88%,3.307969,-28.00812,-104.2659,4050
31.58688,88.85%,3.307973,-28.00963,-104.5233,4060
31.66468,88.82%,3.307954,-28.00886,-104.7806,4070
31.74248,88.80%,3.307937,-28.00814,-105.038,4080
31.82028,88.77%,3.30793,-28.00729,-105.2953,4090
31.89808,88.74%,3.307922,-28.00862,-105.5527,4100
31.97588,88.71%,3.30792,-28.00858,-105.8101,4110
32.05368,88.69%,3.307901,-28.00984,-106.0674,4120
32.13148,88.66%,3.307896,-28.00798,-106.3248,4130
32.20928,88.63%,3.307882,-28.00793,-106.5821,4140
32.28708,88.60%,3.307886,-28.00788,-106.8395,4150
32.36488,88.58%,3.307875,-28.00763,-107.0968,4160
32.44268,88.55%,3.307854,-28.00747,-107.3542,4170
32.52048,88.52%,3.30786,-28.00746,-107.6115,4180
32.59829,88.49%,3.307843,-28.00764,-107.8689,4190
32.67608,88.47%,3.307831,-28.00675,-108.1262,4200
32.75388,88.44%,3.307833,-28.0095,-108.3836,4210
32.83168,88.41%,3.307816,-28.00834,-108.6409,4220
32.90948,88.38%,3.307805,-28.00763,-108.8983,4230
32.98729,88.36%,3.307797,-28.0092,-109.1556,4240
33.06509,88.33%,3.307799,-28.00821,-109.413,4250
33.14288,88.30%,3.307784,-28.00834,-109.6703,4260
33.22068,88.27%,3.307775,-28.00792,-109.9277,4270
33.29848,88.25%,3.307754,-28.00857,-110.185,4280
33.37629,88.22%,3.307748,-28.00915,-110.4424,4290
33.45409,88.19%,3.307744,-28.00804,-110.6997,4300
33.53189,88.16%,3.307746,-28.00775,-110.957,4310
33.60968,88.14%,3.307708,-28.00944,-111.2144,4320
33.68748,88.11%,3.307729,-28.00774,-111.4717,4330
33.76529,88.08%,3.307735,-28.00838,-111.7291,4340
33.84308,88.05%,3.307693,-28.0077,-111.9864,4350
33.92088,88.03%,3.307701,-28.00756,-112.2437,4360
33.99868,88.00%,3.307697,-28.00751,-112.5011,4370
34.07648,87.97%,3.307695,-28.00716,-112.7584,4380
34.15428,87.94%,3.307665,-28.00927,-113.0157,4390
34.23208,87.92%,3.307688,-28.00857,-113.2731,4400
34.30988,87.89%,3.307661,-28.00751,-113.5304,4410
34.38768,87.86%,3.307652,-28.00839,-113.7878,4420
34.46548,87.83%,3.30764,-28.00694,-114.0451,4430
34.54328,87.81%,3.307638,-28.00875,-114.3024,4440
34.62107,87.78%,3.307631,-28.0074,-114.5597,4450
34.69888,87.75%,3.307621,-28.00735,-114.8171,4460
34.77668,87.72%,3.307587,-28.00875,-115.0744,4470
34.85448,87.70%,3.307595,-28.00863,-115.3317,4480
34.93228,87.67%,3.30758,-28.00817,-115.5891,4490
35.01007,87.64%,3.30757,-28.00868,-115.8464,4500
35.08788,87.61%,3.307555,-28.00891,-116.1037,4510
35.16568,87.59%,3.307565,-28.00929,-116.3611,4520
35.24348,87.56%,3.30757,-28.00776,-116.6184,4530
35.32128,87.53%,3.30754,-28.00903,-116.8757,4540
35.39907,87.51%,3.307536,-28.00804,-117.133,4550
35.47688,87.48%,3.307529,-28.00688,-117.3904,4560
35.55467,87.45%,3.307514,-28.00728,-117.6477,4570
35.63247,87.42%,3.307532,-28.0074,-117.905,4580
35.71027,87.40%,3.3075,-28.00881,-118.1623,4590
35.78807,87.37%,3.307508,-28.00686,-118.4197,4600
35.86587,87.34%,3.307493,-28.00852,-118.677,4610
35.94367,87.31%,3.307476,-28.00816,-118.9343,4620
36.02147,87.29%,3.30748,-28.01016,-119.1916,4630
36.09927,87.26%,3.307447,-28.00735,-119.4489,4640
36.17707,87.23%,3.307442,-28.00747,-119.7063,4650
36.25487,87.20%,3.30743,-28.00815,-119.9636,4660
36.33267,87.18%,3.307428,-28.00763,-120.2209,4670
36.41047,87.15%,3.307415,-28.0067,-120.4782,4680
