Ah,SOC,V,A,Wh,time
48.70487,82.80%,3.305578,28.00966,161.1127,6260
48.78268,82.77%,3.305587,28.00865,161.3699,6270
48.86048,82.74%,3.305568,28.01058,161.6271,6280
48.93829,82.71%,3.305553,28.00905,161.8842,6290
49.01609,82.69%,3.305534,28.00904,162.1414,6300
49.09389,82.66%,3.305538,28.00918,162.3986,6310
49.1717,82.63%,3.305532,28.00784,162.6558,6320
49.2495,82.60%,3.305483,28.00948,162.913,6330
49.3273,82.58%,3.305494,28.00935,163.1702,6340
49.40511,82.55%,3.305468,28.00907,163.4273,6350
49.48291,82.52%,3.305457,28.00971,163.6845,6360
49.56071,82.49%,3.305468,28.00929,163.9417,6370
49.63852,82.47%,3.305434,28.00872,164.1989,6380
49.71632,82.44%,3.305428,28.00913,164.456,6390
49.79412,82.41%,3.305428,28.00936,164.7132,6400
49.87193,82.38%,3.305415,28.00797,164.9704,6410
49.94973,82.36%,3.305413,28.01001,165.2275,6420
50.02753,82.33%,3.305415,28.00948,165.4847,6430
50.10534,82.30%,3.305387,28.00954,165.7419,6440
50.18314,82.27%,3.305362,28.00867,165.9991,6450
50.26094,82.25%,3.305379,28.00871,166.2562,6460
50.33875,82.22%,3.305358,28.00878,166.5134,6470
50.41655,82.19%,3.305332,28.00884,166.7706,6480
50.49435,82.16%,3.305335,28.00854,167.0277,6490
50.57216,82.14%,3.305305,28.00907,167.2849,6500
50.64996,82.11%,3.305307,28.00842,167.5421,6510
50.72776,82.08%,3.305307,28.0093,167.7992,6520
50.80557,82.05%,3.305311,28.01076,168.0564,6530
50.88337,82.03%,3.305279,28.00883,168.3136,6540
50.96117,82.00%,3.305273,28.00983,168.5707,6550
51.03897,81.97%,3.305282,28.00837,168.8279,6560
51.11678,81.94%,3.305245,28.00995,169.085,6570
51.19458,81.92%,3.305248,28.00919,169.3422,6580
51.27238,81.89%,3.305252,28.00795,169.5993,6590
51.35019,81.86%,3.305226,28.00993,169.8565,6600
51.42799,81.83%,3.305218,28.00737,170.1136,6610
51.50579,81.81%,3.30518,28.01029,170.3708,6620
51.58359,81.78%,3.305197,28.00818,170.628,6630
51.6614,81.75%,3.305177,28.00997,170.8851,6640
51.7392,81.72%,3.305158,28.00848,171.1423,6650
51.817,81.70%,3.305152,28.00866,171.3994,6660
51.8948,81.67%,3.305152,28.00788,171.6566,6670
51.9726,81.64%,3.305127,28.00731,171.9137,6680
52.05041,81.61%,3.305112,28.00778,172.1708,6690
52.12821,81.59%,3.30508,28.00972,172.428,6700
52.20601,81.56%,3.305093,28.00901,172.6851,6710
52.28382,81.53%,3.305061,28.00895,172.9423,6720
52.36162,81.50%,3.305059,28.00854,173.1994,6730
52.43942,81.48%,3.305073,28.00861,173.4566,6740
52.51723,81.45%,3.305044,28.00781,173.7137,6750
52.59503,81.42%,3.305042,28.00952,173.9709,6760
52.67283,81.39%,3.305006,28.00883,174.228,6770
52.75063,81.37%,3.305006,28.00847,174.4851,6780
52.82844,81.34%,3.304982,28.00843,174.7423,6790
52.90624,81.31%,3.304984,28.00866,174.9994,6800
52.98404,81.28%,3.304989,28.00924,175.2565,6810
53.06184,81.26%,3.304972,28.00766,175.5137,6820
53.13964,81.23%,3.30497,28.00907,175.7708,6830
53.21745,81.20%,3.304934,28.00895,176.0279,6840
53.29525,81.17%,3.304938,28.00855,176.2851,6850
53.37305,81.15%,3.304919,28.01018,176.5422,6860
53.45086,81.12%,3.3049,28.00883,176.7993,6870
53.52866,81.09%,3.304898,28.00911,177.0565,6880
53.60646,81.06%,3.304891,28.00906,177.3136,6890
53.68426,81.04%,3.304874,28.00767,177.5707,6900
53.76207,81.01%,3.304847,28.00888,177.8279,6910
53.83987,80.98%,3.304838,28.00865,178.085,6920
53.91767,80.95%,3.304813,28.00866,178.3421,6930
53.99548,80.93%,3.304832,28.00877,178.5992,6940
54.07328,80.90%,3.3048,28.01012,178.8564,6950
54.15108,80.87%,3.304789,28.00977,179.1135,6960
54.22889,80.84%,3.304768,28.00854,179.3706,6970
54.30669,80.82%,3.304762,28.00772,179.6277,6980
54.38449,80.79%,3.304762,28.00982,179.8849,6990
54.4623,80.76%,3.304738,28.00912,180.142,7000
54.5401,80.73%,3.304745,28.00959,180.3991,7010
54.6179,80.71%,3.304728,28.00936,180.6562,7020
54.69571,80.68%,3.304688,28.00953,180.9133,7030
54.77351,80.65%,3.304694,28.00918,181.1705,7040
54.85131,80.62%,3.304672,28.00802,181.4276,7050
54.92912,80.60%,3.304668,28.00937,181.6847,7060
55.00692,80.57%,3.304679,28.00889,181.9418,7070
55.08472,80.54%,3.304651,28.00949,182.1989,7080
55.16252,80.51%,3.304636,28.00837,182.456,7090
55.24033,80.49%,3.304643,28.00982,182.7131,7100
55.31813,80.46%,3.304605,28.00731,182.9702,7110
55.39593,80.43%,3.304585,28.01012,183.2273,7120
55.47373,80.40%,3.30459,28.0087,183.4844,7130
55.55154,80.38%,3.304588,28.00901,183.7415,7140
55.62934,80.35%,3.304564,28.00917,183.9986,7150
55.70714,80.32%,3.304539,28.01018,184.2558,7160
55.78494,80.29%,3.30453,28.00977,184.5129,7170
55.86275,80.27%,3.304516,28.00797,184.77,7180
55.94055,80.24%,3.30452,28.00855,185.0271,7190
56.01835,80.21%,3.304473,28.00948,185.2842,7200
56.09616,80.18%,3.304492,28.00918,185.5413,7210
56.17396,80.16%,3.304477,28.00965,185.7984,7220
56.25177,80.13%,3.304471,28.0089,186.0555,7230
56.32957,80.10%,3.304444,28.00982,186.3126,7240
56.40738,80.07%,3.304429,28.00855,186.5697,7250
56.48518,80.05%,3.304408,28.00896,186.8268,7260
56.56298,80.02%,3.304405,28.01098,187.0839,7270
56.64079,79.99%,3.304384,28.01024,187.341,7280
56.71859,79.96%,3.30438,28.00843,187.5981,7290
56.79639,79.94%,3.304374,28.00819,187.8551,7300
56.8742,79.91%,3.304344,28.00848,188.1122,7310
56.952,79.88%,3.304352,28.00912,188.3693,7320
57.0298,79.85%,3.304303,28.01086,188.6264,7330
57.10761,79.83%,3.304303,28.01047,188.8835,7340
57.18541,79.80%,3.304297,28.01036,189.1406,7350
57.26322,79.77%,3.30427,28.01088,189.3977,7360
57.34102,79.74%,3.304242,28.01082,189.6548,7370
57.41883,79.72%,3.30424,28.00971,189.9118,7380
57.49663,79.69%,3.304233,28.00848,190.1689,7390
57.57444,79.66%,3.304221,28.00954,190.426,7400
57.65224,79.63%,3.304206,28.00948,190.6831,7410
57.73005,79.61%,3.304214,28.00942,190.9402,7420
57.80785,79.58%,3.304199,28.00883,191.1973,7430
57.88565,79.55%,3.304191,28.0089,191.4543,7440
57.96346,79.52%,3.304163,28.00813,191.7114,7450
58.04126,79.50%,3.304138,28.00935,191.9685,7460
58.11907,79.47%,3.304127,28.01106,192.2256,7470
58.19687,79.44%,3.304119,28.00865,192.4827,7480
58.27468,79.41%,3.304106,28.00913,192.7397,7490
58.35248,79.39%,3.304074,28.01011,192.9968,7500
58.43029,79.36%,3.304068,28.00989,193.2539,7510
58.50809,79.33%,3.304057,28.01006,193.511,7520
58.5859,79.30%,3.30404,28.00953,193.768,7530
58.6637,79.28%,3.304036,28.00872,194.0251,7540
58.7415,79.25%,3.304011,28.01034,194.2822,7550
58.81931,79.22%,3.304015,28.01036,194.5392,7560
58.89711,79.19%,3.30397,28.00831,194.7963,7570
58.97492,79.17%,3.303981,28.00931,195.0534,7580
59.05272,79.14%,3.303953,28.00961,195.3104,7590
59.13053,79.11%,3.303947,28.01017,195.5675,7600
59.20833,79.08%,3.303939,28.00912,195.8245,7610
59.28614,79.06%,3.303909,28.0083,196.0816,7620
59.36394,79.03%,3.303909,28.00959,196.3387,7630
59.44174,79.00%,3.303898,28.00894,196.5957,7640
59.51955,78.97%,3.303883,28.00749,196.8528,7650
59.59735,78.95%,3.303873,28.00877,197.1098,7660
59.67515,78.92%,3.303864,28.00813,197.3669,7670
59.75295,78.89%,3.303843,28.00865,197.6239,7680
59.83075,78.86%,3.303837,28.00958,197.881,7690
59.90856,78.84%,3.303866,28.00709,198.138,7700
59.98636,78.81%,3.303811,28.00917,198.3951,7710
60.06416,78.78%,3.303809,28.00854,198.6521,7720
60.14196,78.75%,3.303777,28.01123,198.9091,7730
60.21977,78.73%,3.303754,28.00866,199.1662,7740
60.29757,78.70%,3.303746,28.00831,199.4232,7750
60.37537,78.67%,3.303724,28.00789,199.6803,7760
60.45317,78.64%,3.303709,28.0079,199.9373,7770
60.53098,78.62%,3.30371,28.00884,200.1943,7780
60.60878,78.59%,3.303667,28.01052,200.4514,7790
60.68658,78.56%,3.303682,28.00811,200.7084,7800
60.76439,78.54%,3.303663,28.00767,200.9654,7810
60.84219,78.51%,3.303629,28.00825,201.2225,7820
60.91999,78.48%,3.303631,28.00959,201.4795,7830
60.9978,78.45%,3.303599,28.00989,201.7365,7840
61.0756,78.43%,3.303584,28.01006,201.9936,7850
61.1534,78.40%,3.303561,28.00848,202.2506,7860
61.2312,78.37%,3.303557,28.00901,202.5076,7870
61.30901,78.34%,3.303548,28.00984,202.7646,7880
61.38681,78.32%,3.303523,28.00936,203.0217,7890
61.46461,78.29%,3.303493,28.00925,203.2787,7900
61.54242,78.26%,3.303482,28.00807,203.5357,7910
61.62022,78.23%,3.303484,28.00871,203.7927,7920
61.69803,78.21%,3.30347,28.01012,204.0498,7930
61.77583,78.18%,3.303442,28.01023,204.3068,7940
61.85363,78.15%,3.303455,28.01076,204.5638,7950
61.93144,78.12%,3.303408,28.00935,204.8208,7960
62.00924,78.10%,3.303404,28.00966,205.0779,7970
62.08705,78.07%,3.303359,28.01,205.3349,7980
62.16485,78.04%,3.303317,28.01165,205.5919,7990
62.24266,78.01%,3.303315,28.00866,205.8489,8000
62.32047,77.99%,3.303291,28.00978,206.1059,8010
62.39827,77.96%,3.303291,28.00911,206.3629,8020
62.47607,77.93%,3.303287,28.00919,206.6199,8030
62.55388,77.90%,3.303277,28.0096,206.877,8040
62.63168,77.88%,3.303251,28.00907,207.134,8050
62.70949,77.85%,3.303247,28.01089,207.391,8060
62.78729,77.82%,3.303228,28.00929,207.648,8070
62.8651,77.79%,3.303215,28.00953,207.905,8080
62.94291,77.77%,3.303183,28.01099,208.162,8090
63.02071,77.74%,3.303185,28.01077,208.419,8100
63.09851,77.71%,3.303147,28.01181,208.676,8110
63.17632,77.68%,3.303132,28.00854,208.933,8120
63.25412,77.66%,3.303107,28.01001,209.19,8130
63.33193,77.63%,3.30309,28.01069,209.447,8140
63.40973,77.60%,3.303083,28.00918,209.704,8150
63.48754,77.57%,3.303064,28.00919,209.961,8160
63.56534,77.55%,3.303058,28.00877,210.218,8170
63.64315,77.52%,3.303022,28.00889,210.475,8180
63.72095,77.49%,3.303001,28.00965,210.732,8190
63.79876,77.46%,3.30299,28.01011,210.989,8200
63.87656,77.44%,3.302999,28.00972,211.246,8210
63.95437,77.41%,3.302971,28.00936,211.5029,8220
64.03217,77.38%,3.302963,28.00953,211.7599,8230
64.10998,77.35%,3.302948,28.00853,212.0169,8240
64.18778,77.33%,3.302912,28.01029,212.2739,8250
64.26559,77.30%,3.302912,28.00971,212.5309,8260
64.34339,77.27%,3.30288,28.00913,212.7879,8270
64.4212,77.24%,3.302878,28.0097,213.0448,8280
64.499,77.22%,3.302837,28.00937,213.3018,8290
64.57681,77.19%,3.302801,28.00924,213.5588,8300
64.65461,77.16%,3.302805,28.00947,213.8158,8310
64.73241,77.13%,3.302805,28.00953,214.0727,8320
64.81022,77.11%,3.302782,28.00936,214.3297,8330
64.88802,77.08%,3.302774,28.00912,214.5867,8340
64.96583,77.05%,3.302738,28.00977,214.8436,8350
65.04363,77.02%,3.302727,28.00832,215.1006,8360
65.12144,77.00%,3.302719,28.00789,215.3576,8370
65.19924,76.97%,3.302695,28.00906,215.6145,8380
65.27705,76.94%,3.302661,28.01023,215.8715,8390
65.35485,76.91%,3.302661,28.01012,216.1285,8400
65.43266,76.89%,3.302627,28.00842,216.3854,8410
65.51046,76.86%,3.302621,28.00988,216.6424,8420
65.58826,76.83%,3.302615,28.00989,216.8993,8430
65.66606,76.80%,3.302606,28.00983,217.1563,8440
65.74387,76.78%,3.302574,28.00872,217.4132,8450
65.82167,76.75%,3.302557,28.00924,217.6702,8460
65.89948,76.72%,3.302534,28.00941,217.9271,8470
65.97728,76.69%,3.302523,28.01047,218.1841,8480
66.05508,76.67%,3.302485,28.00826,218.441,8490
66.13288,76.64%,3.30247,28.00867,218.698,8500
66.21069,76.61%,3.302479,28.00819,218.9549,8510
66.28849,76.58%,3.302449,28.00919,219.2119,8520
66.36629,76.56%,3.302445,28.00889,219.4688,8530
66.44409,76.53%,3.302411,28.00859,219.7257,8540
66.5219,76.50%,3.302366,28.00885,219.9827,8550
66.5997,76.47%,3.302375,28.00843,220.2396,8560
66.67751,76.45%,3.302341,28.00789,220.4965,8570
66.7553,76.42%,3.302292,28.01023,220.7535,8580
66.83311,76.39%,3.30229,28.00982,221.0104,8590
66.91091,76.36%,3.302264,28.00969,221.2673,8600
66.98872,76.34%,3.302262,28.00958,221.5242,8610
67.06652,76.31%,3.302231,28.00835,221.7812,8620
67.14433,76.28%,3.302203,28.00953,222.0381,8630
67.22213,76.25%,3.302203,28.00901,222.295,8640
67.29993,76.23%,3.302184,28.00999,222.552,8650
67.37774,76.20%,3.302173,28.00865,222.8089,8660
67.45554,76.17%,3.30215,28.0097,223.0658,8670
67.53335,76.14%,3.302118,28.01047,223.3227,8680
67.61115,76.12%,3.302078,28.00889,223.5796,8690
67.68895,76.09%,3.30209,28.00837,223.8365,8700
67.76675,76.06%,3.302059,28.00978,224.0935,8710
67.84456,76.03%,3.302052,28.00964,224.3504,8720
67.92236,76.01%,3.302008,28.00988,224.6073,8730
68.00017,75.98%,3.302006,28.00896,224.8642,8740
68.07797,75.95%,3.301993,28.00866,225.1211,8750
68.15578,75.92%,3.30194,28.00936,225.378,8760
68.23357,75.90%,3.301917,28.00882,225.6349,8770
68.31138,75.87%,3.301895,28.01053,225.8918,8780
68.38918,75.84%,3.301868,28.00895,226.1487,8790
68.46699,75.81%,3.301855,28.00924,226.4056,8800
68.54479,75.79%,3.301842,28.00854,226.6625,8810
68.6226,75.76%,3.301817,28.01007,226.9194,8820
68.7004,75.73%,3.301798,28.00989,227.1763,8830
68.7782,75.70%,3.301783,28.00819,227.4332,8840
68.856,75.68%,3.30176,28.00954,227.6901,8850
68.93381,75.65%,3.301753,28.00896,227.9469,8860
69.01161,75.62%,3.301717,28.00959,228.2038,8870
69.08942,75.59%,3.301711,28.00797,228.4607,8880
69.16721,75.57%,3.301664,28.00989,228.7176,8890
69.24502,75.54%,3.301647,28.00877,228.9745,8900
69.32282,75.51%,3.30163,28.00965,229.2314,8910
69.40063,75.48%,3.30159,28.01141,229.4882,8920
69.47843,75.46%,3.301571,28.01005,229.7451,8930
69.55624,75.43%,3.301558,28.01029,230.002,8940
69.63404,75.40%,3.301539,28.00983,230.2589,8950
69.71185,75.37%,3.301533,28.00912,230.5157,8960
69.78965,75.35%,3.301484,28.01001,230.7726,8970
69.86745,75.32%,3.301461,28.00941,231.0295,8980
69.94525,75.29%,3.301471,28.00824,231.2863,8990
70.02306,75.26%,3.301435,28.00965,231.5432,9000
70.10086,75.24%,3.301393,28.00854,231.8001,9010
70.17867,75.21%,3.30139,28.00831,232.0569,9020
70.25647,75.18%,3.301378,28.00895,232.3138,9030
70.33427,75.15%,3.301346,28.0096,232.5706,9040
70.41208,75.13%,3.301325,28.0083,232.8275,9050
70.48988,75.10%,3.301301,28.00847,233.0844,9060
70.56768,75.07%,3.301263,28.00895,233.3412,9070
70.64548,75.04%,3.30124,28.00848,233.598,9080
70.72329,75.02%,3.301217,28.00912,233.8549,9090
70.80109,74.99%,3.301193,28.00836,234.1117,9100
70.8789,74.96%,3.301153,28.00918,234.3686,9110
70.9567,74.93%,3.301138,28.00943,234.6254,9120
71.0345,74.91%,3.301144,28.00837,234.8822,9130
71.1123,74.88%,3.301117,28.00836,235.1391,9140
71.19011,74.85%,3.301049,28.00994,235.3959,9150
71.26791,74.82%,3.301057,28.01173,235.6528,9160
71.34571,74.80%,3.301028,28.01011,235.9096,9170
71.42352,74.77%,3.301008,28.00907,236.1664,9180
71.50132,74.74%,3.300975,28.00983,236.4232,9190
71.57912,74.71%,3.300949,28.00902,236.6801,9200
71.65693,74.69%,3.300928,28.01071,236.9369,9210
71.73473,74.66%,3.300911,28.00995,237.1937,9220
71.81254,74.63%,3.300889,28.00883,237.4506,9230
71.89034,74.60%,3.300837,28.01007,237.7074,9240
71.96815,74.58%,3.300805,28.00942,237.9642,9250
72.04595,74.55%,3.300801,28.00907,238.221,9260
72.12376,74.52%,3.300773,28.00826,238.4778,9270
72.20156,74.49%,3.300767,28.00912,238.7346,9280
72.27937,74.47%,3.300735,28.0093,238.9915,9290
72.35717,74.44%,3.300701,28.00901,239.2483,9300
72.43497,74.41%,3.300667,28.00929,239.5051,9310
72.51278,74.38%,3.300627,28.00982,239.7619,9320
72.59058,74.36%,3.300593,28.01053,240.0187,9330
72.66839,74.33%,3.300599,28.01025,240.2755,9340
72.74619,74.30%,3.300557,28.01012,240.5323,9350
72.824,74.28%,3.300559,28.00924,240.7891,9360
72.9018,74.25%,3.300514,28.01059,241.0459,9370
72.97961,74.22%,3.300503,28.00843,241.3027,9380
73.05741,74.19%,3.300483,28.00878,241.5595,9390
73.13522,74.17%,3.300451,28.00884,241.8163,9400
73.21302,74.14%,3.300412,28.01023,242.0731,9410
73.29082,74.11%,3.300419,28.00917,242.3298,9420
73.36863,74.08%,3.300393,28.01147,242.5866,9430
73.44643,74.06%,3.300334,28.00925,242.8434,9440
73.52424,74.03%,3.300328,28.00941,243.1002,9450
73.60204,74.00%,3.300292,28.00954,243.3569,9460
73.67984,73.97%,3.300283,28.00889,243.6137,9470
73.75764,73.95%,3.300236,28.00984,243.8705,9480
73.83545,73.92%,3.300209,28.00908,244.1273,9490
73.91325,73.89%,3.300194,28.0093,244.384,9500
73.99106,73.86%,3.300143,28.0093,244.6408,9510
74.06886,73.84%,3.300128,28.00941,244.8976,9520
74.14666,73.81%,3.300081,28.00919,245.1543,9530
74.22446,73.78%,3.300073,28.00895,245.4111,9540
74.30227,73.75%,3.300037,28.01006,245.6678,9550
74.38007,73.73%,3.299992,28.00953,245.9246,9560
74.45788,73.70%,3.299992,28.00907,246.1814,9570
74.53568,73.67%,3.299933,28.00982,246.4381,9580
74.61349,73.64%,3.299922,28.00878,246.6948,9590
74.69129,73.62%,3.299914,28.00964,246.9516,9600
74.7691,73.59%,3.299856,28.00679,247.2083,9610
74.84689,73.56%,3.299814,28.00877,247.4651,9620
74.9247,73.53%,3.299787,28.00983,247.7218,9630
75.0025,73.51%,3.29978,28.00883,247.9785,9640
75.08031,73.48%,3.299755,28.00906,248.2353,9650
75.15811,73.45%,3.299725,28.00935,248.492,9660
75.23592,73.42%,3.299676,28.00836,248.7487,9670
75.31372,73.40%,3.299666,28.00818,249.0055,9680
75.39153,73.37%,3.299602,28.01035,249.2622,9690
75.46933,73.34%,3.299589,28.01034,249.5189,9700
75.54713,73.31%,3.299585,28.00947,249.7756,9710
75.62494,73.29%,3.299525,28.01088,250.0323,9720
75.70274,73.26%,3.299513,28.00784,250.2891,9730
75.78054,73.23%,3.299481,28.00941,250.5458,9740
75.85835,73.20%,3.299437,28.0079,250.8025,9750
75.93615,73.18%,3.299411,28.00954,251.0592,9760
76.01395,73.15%,3.299349,28.00877,251.3159,9770
76.09176,73.12%,3.299337,28.00865,251.5726,9780
76.16956,73.09%,3.299313,28.00971,251.8293,9790
76.24736,73.07%,3.299279,28.00901,252.086,9800
76.32516,73.04%,3.29925,28.0086,252.3427,9810
76.40297,73.01%,3.299222,28.00848,252.5994,9820
76.48077,72.98%,3.299171,28.01065,252.8561,9830
76.55858,72.96%,3.29915,28.00988,253.1127,9840
76.63638,72.93%,3.299127,28.00818,253.3694,9850
76.71418,72.90%,3.299069,28.00879,253.6261,9860
76.79198,72.87%,3.299055,28.00784,253.8828,9870
76.86979,72.85%,3.299016,28.01052,254.1395,9880
76.94759,72.82%,3.298953,28.00983,254.3961,9890
77.0254,72.79%,3.298949,28.00849,254.6528,9900
77.1032,72.76%,3.298906,28.00953,254.9095,9910
77.181,72.74%,3.29887,28.01095,255.1661,9920
77.2588,72.71%,3.298817,28.00965,255.4228,9930
77.33661,72.68%,3.298798,28.00959,255.6795,9940
77.41441,72.65%,3.298751,28.01006,255.9361,9950
77.49222,72.63%,3.298743,28.01019,256.1928,9960
77.57002,72.60%,3.298709,28.00995,256.4494,9970
77.64783,72.57%,3.298664,28.009,256.7061,9980
77.72562,72.54%,3.298643,28.00883,256.9627,9990
77.80343,72.52%,3.29859,28.0083,257.2194,10000
77.88123,72.49%,3.298548,28.00977,257.476,10010
77.95904,72.46%,3.298507,28.01029,257.7326,10020
78.03684,72.43%,3.298486,28.009,257.9893,10030
78.11464,72.41%,3.298444,28.00931,258.2459,10040
78.19244,72.38%,3.298403,28.01006,258.5025,10050
78.27025,72.35%,3.298386,28.00924,258.7592,10060
78.34805,72.32%,3.298329,28.0114,259.0158,10070
78.42586,72.30%,3.298286,28.00953,259.2724,10080
78.50366,72.27%,3.298259,28.0097,259.529,10090
78.58147,72.24%,3.29824,28.00884,259.7856,10100
78.65927,72.21%,3.298187,28.00778,260.0423,10110
78.73708,72.19%,3.298168,28.00988,260.2989,10120
78.81488,72.16%,3.298127,28.0089,260.5555,10130
78.89268,72.13%,3.298066,28.0106,260.8121,10140
78.97049,72.10%,3.298051,28.00994,261.0687,10150
79.04829,72.08%,3.297998,28.01036,261.3253,10160
79.1261,72.05%,3.297981,28.01024,261.5819,10170
79.2039,72.02%,3.29792,28.01,261.8385,10180
79.28171,71.99%,3.297888,28.00842,262.0951,10190
79.35951,71.97%,3.297841,28.01081,262.3517,10200
79.43732,71.94%,3.297816,28.00941,262.6082,10210
79.51512,71.91%,3.297773,28.00953,262.8648,10220
79.59292,71.88%,3.297739,28.00983,263.1214,10230
79.67072,71.86%,3.297693,28.00848,263.378,10240
79.74853,71.83%,3.297663,28.0076,263.6346,10250
79.82633,71.80%,3.297633,28.00836,263.8911,10260
79.90414,71.77%,3.297595,28.00965,264.1477,10270
79.98194,71.75%,3.297546,28.00843,264.4042,10280
80.05975,71.72%,3.297491,28.01017,264.6608,10290
80.13754,71.69%,3.297497,28.00831,264.9174,10300
80.21535,71.66%,3.297412,28.00937,265.1739,10310
80.29315,71.64%,3.29737,28.00966,265.4305,10320
80.37096,71.61%,3.297321,28.00965,265.687,10330
80.44876,71.58%,3.297287,28.01,265.9435,10340
80.52657,71.55%,3.29726,28.00954,266.2001,10350
80.60437,71.53%,3.297207,28.00988,266.4566,10360
80.68217,71.50%,3.297171,28.01041,266.7132,10370
80.75997,71.47%,3.297111,28.00896,266.9697,10380
80.83778,71.44%,3.297092,28.00913,267.2262,10390
80.91558,71.42%,3.297035,28.00848,267.4827,10400
80.99339,71.39%,3.296988,28.00837,267.7393,10410
81.07119,71.36%,3.296948,28.0087,267.9958,10420
81.14899,71.33%,3.296903,28.01007,268.2523,10430
81.22679,71.31%,3.296857,28.01006,268.5088,10440
81.3046,71.28%,3.296806,28.01048,268.7653,10450
81.3824,71.25%,3.296751,28.00924,269.0218,10460
81.46021,71.22%,3.29671,28.00942,269.2783,10470
81.538,71.20%,3.296685,28.00825,269.5348,10480
81.61581,71.17%,3.296647,28.00819,269.7913,10490
81.69361,71.14%,3.296598,28.00824,270.0478,10500
81.77142,71.11%,3.296534,28.00889,270.3042,10510
81.84921,71.09%,3.296481,28.01042,270.5607,10520
81.92702,71.06%,3.296447,28.00949,270.8172,10530
82.00482,71.03%,3.296424,28.009,271.0737,10540
82.08263,71.00%,3.296332,28.00995,271.3301,10550
82.16042,70.98%,3.296333,28.00871,271.5866,10560
82.23823,70.95%,3.296254,28.01123,271.843,10570
82.31603,70.92%,3.296216,28.00982,272.0995,10580
82.39384,70.89%,3.296174,28.00785,272.356,10590
82.47163,70.87%,3.296133,28.01054,272.6124,10600
82.54944,70.84%,3.296072,28.00923,272.8688,10610
82.62724,70.81%,3.296025,28.00836,273.1253,10620
82.70504,70.78%,3.296002,28.00806,273.3817,10630
82.78284,70.76%,3.295927,28.00844,273.6382,10640
82.86065,70.73%,3.295878,28.00859,273.8946,10650
82.93845,70.70%,3.295832,28.00948,274.151,10660
83.01625,70.67%,3.295779,28.00831,274.4074,10670
83.09406,70.65%,3.295751,28.00824,274.6638,10680
83.17185,70.62%,3.295681,28.00883,274.9203,10690
83.24966,70.59%,3.295628,28.00929,275.1767,10700
83.32746,70.56%,3.295575,28.00812,275.4331,10710
83.40527,70.54%,3.295545,28.00837,275.6895,10720
83.48306,70.51%,3.295484,28.00878,275.9459,10730
83.56087,70.48%,3.295437,28.00825,276.2023,10740
83.63867,70.45%,3.295363,28.00843,276.4587,10750
83.71648,70.43%,3.295329,28.0097,276.7151,10760
83.79428,70.40%,3.295278,28.01,276.9714,10770
83.87208,70.37%,3.295238,28.00912,277.2278,10780
83.94988,70.34%,3.295155,28.01094,277.4842,10790
84.02769,70.32%,3.295096,28.00912,277.7406,10800
84.10549,70.29%,3.295074,28.0086,277.9969,10810
84.1833,70.26%,3.295017,28.00795,278.2533,10820
84.26109,70.23%,3.294924,28.00907,278.5096,10830
84.3389,70.21%,3.294881,28.00908,278.766,10840
84.4167,70.18%,3.294835,28.00837,279.0224,10850
84.49451,70.15%,3.294754,28.00859,279.2787,10860
84.57231,70.12%,3.29469,28.00887,279.535,10870
84.65012,70.10%,3.294644,28.00964,279.7914,10880
84.72791,70.07%,3.294585,28.00865,280.0477,10890
84.80572,70.04%,3.294553,28.00924,280.304,10900
84.88352,70.01%,3.294497,28.00912,280.5604,10910
84.96133,69.99%,3.294446,28.00989,280.8167,10920
85.03912,69.96%,3.294402,28.00859,281.073,10930
85.11693,69.93%,3.294287,28.00942,281.3293,10940
85.19473,69.91%,3.29426,28.01017,281.5856,10950
85.27254,69.88%,3.294194,28.00923,281.8419,10960
85.35034,69.85%,3.294149,28.00918,282.0982,10970
85.42815,69.82%,3.294088,28.00776,282.3545,10980
85.50594,69.80%,3.294012,28.00965,282.6108,10990
85.58375,69.77%,3.293937,28.00965,282.8671,11000
85.66155,69.74%,3.293884,28.00911,283.1234,11010
85.73936,69.71%,3.293808,28.00981,283.3796,11020
85.81716,69.69%,3.293787,28.00895,283.6359,11030
85.89497,69.66%,3.293691,28.00884,283.8922,11040
85.97277,69.63%,3.293636,28.00866,284.1484,11050
86.05057,69.60%,3.293562,28.00996,284.4047,11060
86.12837,69.58%,3.293496,28.00842,284.6609,11070
86.20618,69.55%,3.29346,28.00948,284.9172,11080
86.28398,69.52%,3.293409,28.00953,285.1734,11090
86.36179,69.49%,3.293339,28.00883,285.4297,11100
86.43959,69.47%,3.293263,28.011,285.6859,11110
86.5174,69.44%,3.293205,28.00953,285.9421,11120
86.5952,69.41%,3.29315,28.00836,286.1983,11130
86.673,69.38%,3.293074,28.00936,286.4545,11140
86.75081,69.36%,3.293004,28.01,286.7108,11150
86.82861,69.33%,3.292921,28.00919,286.9669,11160
86.90642,69.30%,3.29286,28.00878,287.2232,11170
86.98422,69.27%,3.292821,28.01029,287.4794,11180
87.06202,69.25%,3.292751,28.00884,287.7356,11190
87.13982,69.22%,3.292683,28.00989,287.9917,11200
87.21763,69.19%,3.292607,28.0086,288.2479,11210
87.29543,69.16%,3.292567,28.00697,288.5041,11220
87.37324,69.14%,3.292492,28.00862,288.7603,11230
87.45104,69.11%,3.292412,28.00942,289.0164,11240
87.52885,69.08%,3.292327,28.01082,289.2726,11250
87.60665,69.05%,3.292263,28.00912,289.5287,11260
