Ah,SOC,V,A,Wh,time,tp,tn,tb,ta
177.8168,36.81%,3.206821,-140.0696,-576.8553,4570,29.08,28.81,27.53,25.05
178.2059,36.67%,3.206592,-140.0751,-578.1031,4580,29.19,28.78,27.49,25.11
178.595,36.53%,3.206369,-140.0694,-579.3507,4590,29.13,28.75,27.51,25.01
178.9841,36.39%,3.20614,-140.0868,-580.5983,4600,29.18,28.86,27.46,25.11
179.3732,36.25%,3.205946,-140.0675,-581.8457,4610,29.2,28.85,27.51,25.11
179.7623,36.11%,3.205727,-140.0685,-583.0931,4620,29.21,28.89,27.58,25.1
180.1514,35.98%,3.205507,-140.068,-584.3404,4630,29.17,28.8,27.55,25.09
180.5405,35.84%,3.205278,-140.0662,-585.5876,4640,29.19,28.83,27.5,25.1
180.9296,35.70%,3.205042,-140.0639,-586.8347,4650,29.15,28.81,27.59,25.11
181.3187,35.56%,3.204835,-140.063,-588.0817,4660,29.09,28.8,27.52,25.05
181.7078,35.42%,3.20461,-140.0795,-589.3286,4670,29.2,28.84,27.47,25.04
182.0969,35.29%,3.204381,-140.0671,-590.5755,4680,29.1,28.91,27.55,25.08
182.486,35.15%,3.204142,-140.0875,-591.8223,4690,29.15,28.89,27.52,25.01
182.8751,35.01%,3.203922,-140.0845,-593.0689,4700,29.12,28.86,27.53,25.01
183.2642,34.87%,3.2037,-140.0783,-594.3155,4710,29.15,28.78,27.52,25.09
183.6533,34.73%,3.203432,-140.0685,-595.562,4720,29.21,28.9,27.53,24.97
184.0423,34.59%,3.203235,-140.085,-596.8084,4730,29.12,28.84,27.5,25.07
184.4314,34.46%,3.202964,-140.0721,-598.0547,4740,29.2,28.84,27.53,25.04
184.8205,34.32%,3.202745,-140.082,-599.301,4750,29.1,28.94,27.54,24.96
185.2096,34.18%,3.202509,-140.0728,-600.5471,4760,29.13,28.87,27.47,24.94
185.5987,34.04%,3.202251,-140.0721,-601.7931,4770,29.16,28.89,27.48,25.04
185.9878,33.90%,3.202003,-140.0832,-603.0391,4780,29.12,28.85,27.5,25.07
186.3769,33.76%,3.201774,-140.0758,-604.2849,4790,29.14,28.9,27.54,25.07
186.766,33.63%,3.201504,-140.0685,-605.5306,4800,29.14,28.92,27.54,25.11
187.1551,33.49%,3.201243,-140.0843,-606.7763,4810,29.18,28.88,27.6,25.12
187.5442,33.35%,3.201017,-140.0662,-608.0219,4820,29.23,28.9,27.53,25.11
187.9333,33.21%,3.200762,-140.0838,-609.2673,4830,29.18,28.9,27.57,25.13
188.3224,33.07%,3.200488,-140.0703,-610.5127,4840,29.16,28.82,27.55,25.17
188.7115,32.93%,3.20024,-140.071,-611.7579,4850,29.15,28.85,27.63,25.16
189.1006,32.80%,3.200001,-140.0639,-613.0031,4860,29.17,28.88,27.63,25.2
189.4897,32.66%,3.199712,-140.0673,-614.2482,4870,29.21,28.87,27.58,25.16
189.8788,32.52%,3.199476,-140.0728,-615.4931,4880,29.22,28.87,27.59,25.25
190.2679,32.38%,3.199212,-140.068,-616.738,4890,29.23,28.84,27.6,25.21
190.657,32.24%,3.198942,-140.0795,-617.9827,4900,29.2,28.95,27.67,25.15
191.0461,32.10%,3.198674,-140.0838,-619.2274,4910,29.2,28.91,27.65,25.18
191.4352,31.97%,3.198407,-140.0758,-620.4719,4920,29.29,28.91,27.64,25.15
191.8243,31.83%,3.198156,-140.0834,-621.7163,4930,29.23,28.95,27.62,25.28
192.2134,31.69%,3.197882,-140.085,-622.9607,4940,29.23,28.97,27.58,25.13
192.6025,31.55%,3.197634,-140.0664,-624.2049,4950,29.19,28.88,27.65,25.11
192.9916,31.41%,3.19737,-140.0751,-625.449,4960,29.22,28.81,27.61,25.15
193.3807,31.28%,3.19709,-140.0753,-626.6931,4970,29.24,29,27.52,25.13
193.7698,31.14%,3.196806,-140.079,-627.937,4980,29.18,28.93,27.59,25.09
194.1589,31.00%,3.19652,-140.0742,-629.1808,4990,29.25,28.83,27.63,25.09
194.548,30.86%,3.196246,-140.065,-630.4245,5000,29.28,28.94,27.58,25.08
194.9371,30.72%,3.195998,-140.0777,-631.6681,5010,29.19,28.92,27.61,25.03
195.3262,30.58%,3.195693,-140.0776,-632.9116,5020,29.18,28.83,27.54,25.06
195.7153,30.45%,3.19539,-140.0756,-634.155,5030,29.19,28.87,27.6,24.96
196.1043,30.31%,3.19512,-140.0753,-635.3982,5040,29.2,28.93,27.6,25.05
196.4934,30.17%,3.194824,-140.079,-636.6414,5050,29.22,28.88,27.6,24.99
196.8825,30.03%,3.194541,-140.0777,-637.8844,5060,29.2,28.94,27.56,25
197.2716,29.89%,3.19426,-140.0685,-639.1274,5070,29.14,28.83,27.58,24.88
197.6607,29.75%,3.193964,-140.0694,-640.3702,5080,29.17,28.87,27.6,24.98
198.0498,29.62%,3.193656,-140.0884,-641.6129,5090,29.2,28.84,27.53,24.92
198.4389,29.48%,3.193385,-140.0726,-642.8555,5100,29.16,28.84,27.61,24.86
198.828,29.34%,3.193064,-140.0806,-644.098,5110,29.24,28.8,27.6,24.86
199.2171,29.20%,3.192803,-140.071,-645.3403,5120,29.18,28.87,27.59,24.94
199.6062,29.06%,3.192472,-140.0781,-646.5825,5130,29.24,28.9,27.62,24.98
199.9953,28.92%,3.19217,-140.0696,-647.8246,5140,29.22,28.93,27.7,25.01
200.3844,28.79%,3.191854,-140.0705,-649.0667,5150,29.26,28.88,27.67,25.02
200.7735,28.65%,3.191581,-140.0675,-650.3085,5160,29.25,28.86,27.61,24.96
201.1626,28.51%,3.191294,-140.0632,-651.5503,5170,29.25,28.91,27.69,25.04
201.5517,28.37%,3.190941,-140.0696,-652.7919,5180,29.23,28.91,27.69,25.01
201.9408,28.23%,3.190645,-140.079,-654.0334,5190,29.21,28.84,27.69,25.01
202.3299,28.09%,3.190346,-140.0694,-655.2748,5200,29.22,28.92,27.66,24.88
202.719,27.96%,3.190002,-140.0726,-656.5161,5210,29.26,29.01,27.74,25
203.1081,27.82%,3.189738,-140.0808,-657.7573,5220,29.28,28.94,27.65,25.05
203.4972,27.68%,3.189398,-140.0783,-658.9984,5230,29.28,28.9,27.81,24.98
203.8863,27.54%,3.189067,-140.0834,-660.2393,5240,29.26,28.92,27.72,25.01
204.2753,27.40%,3.188777,-140.0746,-661.48,5250,29.3,28.98,27.75,25.02
204.6644,27.27%,3.188465,-140.0719,-662.7207,5260,29.26,29.04,27.77,25.05
205.0535,27.13%,3.188112,-140.0767,-663.9612,5270,29.27,28.91,27.7,24.94
205.4426,26.99%,3.187794,-140.0738,-665.2017,5280,29.22,28.93,27.71,25.04
205.8317,26.85%,3.18745,-140.0841,-666.442,5290,29.28,28.95,27.83,25.06
206.2208,26.71%,3.187145,-140.0728,-667.6821,5300,29.25,28.96,27.8,24.97
206.6099,26.57%,3.186836,-140.0676,-668.9222,5310,29.29,29.01,27.77,24.95
206.999,26.44%,3.186486,-140.0781,-670.1621,5320,29.25,29.02,27.76,24.98
207.3881,26.30%,3.186167,-140.0662,-671.4019,5330,29.36,28.95,27.79,25.03
207.7772,26.16%,3.185799,-140.0808,-672.6415,5340,29.36,29.06,27.86,25.02
208.1663,26.02%,3.185477,-140.0811,-673.8811,5350,29.28,28.94,27.75,25.01
208.5554,25.88%,3.185124,-140.0664,-675.1205,5360,29.3,28.96,27.77,25.06
208.9445,25.74%,3.184799,-140.0751,-676.3597,5370,29.36,28.96,27.8,25.1
209.3336,25.61%,3.184459,-140.0737,-677.5988,5380,29.28,29,27.8,25.1
209.7227,25.47%,3.184102,-140.0786,-678.8378,5390,29.23,29.06,27.86,25.11
210.1118,25.33%,3.183778,-140.0753,-680.0767,5400,29.29,29.02,27.83,25.02
210.5009,25.19%,3.183412,-140.0724,-681.3154,5410,29.35,29.06,27.86,25.07
210.89,25.05%,3.183074,-140.0786,-682.554,5420,29.22,28.97,27.81,25.04
211.2791,24.91%,3.182743,-140.0737,-683.7924,5430,29.32,29.09,27.92,25
211.6682,24.78%,3.182346,-140.0792,-685.0308,5440,29.3,29.01,27.96,25.06
212.0573,24.64%,3.181999,-140.0687,-686.2689,5450,29.29,29.05,27.96,25.06
212.4464,24.50%,3.181617,-140.0602,-687.507,5460,29.33,29.04,27.91,25.09
212.8354,24.36%,3.181273,-140.0673,-688.7448,5470,29.4,29.07,27.94,25.08
213.2245,24.22%,3.180875,-140.0831,-689.9825,5480,29.35,29.07,27.89,25.04
213.6136,24.08%,3.180506,-140.0733,-691.2202,5490,29.46,29.14,27.91,25.05
214.0027,23.95%,3.180143,-140.0786,-692.4576,5500,29.38,29.05,27.91,25.11
214.3918,23.81%,3.179768,-140.0818,-693.6949,5510,29.42,29.1,28.01,25.06
214.7809,23.67%,3.179392,-140.062,-694.9321,5520,29.42,29.13,28.01,25.06
215.17,23.53%,3.178994,-140.0758,-696.1691,5530,29.47,29.11,28,25.11
215.5591,23.39%,3.178606,-140.0777,-697.4059,5540,29.43,29.17,28.07,25.04
215.9482,23.25%,3.178215,-140.0792,-698.6426,5550,29.44,29.14,28.04,25.02
216.3373,23.12%,3.177817,-140.0813,-699.8792,5560,29.39,29.19,28,25.04
216.7264,22.98%,3.177416,-140.082,-701.1155,5570,29.46,29.1,28.04,25.13
217.1155,22.84%,3.177015,-140.0692,-702.3518,5580,29.48,29.11,28.02,25.11
217.5046,22.70%,3.176633,-140.0643,-703.5879,5590,29.47,29.14,28.12,25.15
217.8937,22.56%,3.176216,-140.0689,-704.8238,5600,29.47,29.16,28.1,25.06
218.2828,22.43%,3.175796,-140.0767,-706.0596,5610,29.54,29.13,28.05,25.1
218.6719,22.29%,3.175395,-140.0657,-707.2952,5620,29.5,29.22,28.13,24.97
219.061,22.15%,3.174972,-140.0673,-708.5306,5630,29.58,29.23,28.13,25.07
219.4501,22.01%,3.174523,-140.0664,-709.7659,5640,29.5,29.18,28.07,25.1
219.8391,21.87%,3.174087,-140.0815,-711.001,5650,29.48,29.19,28.1,25.02
220.2282,21.73%,3.17368,-140.0753,-712.2359,5660,29.51,29.14,28.16,24.97
220.6173,21.60%,3.173209,-140.0797,-713.4707,5670,29.54,29.23,28.12,24.95
221.0064,21.46%,3.172792,-140.0657,-714.7053,5680,29.55,29.21,28.09,25.01
221.3955,21.32%,3.172299,-140.0767,-715.9397,5690,29.54,29.16,28.15,25.05
221.7846,21.18%,3.171856,-140.079,-717.174,5700,29.61,29.13,28.11,25.02
222.1737,21.04%,3.171417,-140.079,-718.408,5710,29.55,29.12,28.17,24.96
222.5628,20.90%,3.170927,-140.0845,-719.6419,5720,29.58,29.23,28.1,25.03
222.9519,20.77%,3.170466,-140.0749,-720.8756,5730,29.56,29.19,28.1,25.04
223.341,20.63%,3.16996,-140.0758,-722.1091,5740,29.64,29.29,28.27,25
223.7301,20.49%,3.169489,-140.0708,-723.3425,5750,29.64,29.27,28.24,25.07
224.1192,20.35%,3.169021,-140.0708,-724.5756,5760,29.63,29.21,28.27,25.1
224.5083,20.21%,3.168512,-140.0673,-725.8086,5770,29.64,29.28,28.25,25.09
224.8974,20.07%,3.168015,-140.0781,-727.0413,5780,29.64,29.24,28.21,25.05
225.2865,19.94%,3.167496,-140.0836,-728.2739,5790,29.58,29.3,28.22,25.08
225.6756,19.80%,3.166997,-140.077,-729.5063,5800,29.7,29.25,28.23,25.01
226.0647,19.66%,3.166456,-140.0682,-730.7384,5810,29.68,29.25,28.2,25.01
226.4538,19.52%,3.165994,-140.068,-731.9704,5820,29.69,29.28,28.22,25.06
226.8429,19.38%,3.16545,-140.0671,-733.2021,5830,29.64,29.26,28.24,25.04
227.232,19.24%,3.164941,-140.082,-734.4337,5840,29.69,29.32,28.25,25.11
227.621,19.11%,3.164397,-140.0783,-735.665,5850,29.69,29.26,28.25,25.11
228.0101,18.97%,3.163846,-140.0797,-736.8962,5860,29.76,29.28,28.38,25.17
228.3992,18.83%,3.163302,-140.0648,-738.1271,5870,29.82,29.36,28.33,25.12
228.7883,18.69%,3.16271,-140.0717,-739.3578,5880,29.72,29.3,28.43,25.18
229.1774,18.55%,3.162163,-140.0811,-740.5883,5890,29.77,29.4,28.4,25.17
229.5665,18.42%,3.161654,-140.0831,-741.8186,5900,29.78,29.45,28.4,25.18
229.9556,18.28%,3.16109,-140.0753,-743.0486,5910,29.75,29.43,28.4,25.16
230.3447,18.14%,3.160501,-140.0678,-744.2785,5920,29.77,29.4,28.43,25.2
230.7338,18.00%,3.159948,-140.071,-745.5081,5930,29.78,29.47,28.46,25.21
231.1229,17.86%,3.15935,-140.0692,-746.7375,5940,29.73,29.48,28.43,25.2
231.512,17.72%,3.158771,-140.0749,-747.9667,5950,29.83,29.37,28.42,25.09
231.9011,17.59%,3.158191,-140.0641,-749.1956,5960,29.87,29.43,28.49,25.15
232.2902,17.45%,3.15758,-140.0804,-750.4243,5970,29.79,29.49,28.4,25.13
232.6793,17.31%,3.156995,-140.0691,-751.6528,5980,29.81,29.48,28.48,25.12
233.0684,17.17%,3.156371,-140.0659,-752.8811,5990,29.86,29.4,28.45,25.09
233.4575,17.03%,3.15576,-140.0797,-754.1091,6000,29.88,29.41,28.51,25.18
233.8466,16.89%,3.155165,-140.071,-755.3369,6010,29.89,29.52,28.53,25.09
234.2357,16.76%,3.154535,-140.0666,-756.5644,6020,29.9,29.44,28.5,25.16
234.6248,16.62%,3.153895,-140.0719,-757.7917,6030,29.94,29.51,28.59,25.11
235.0139,16.48%,3.153274,-140.0788,-759.0187,6040,29.96,29.43,28.52,25.04
235.403,16.34%,3.152657,-140.0717,-760.2455,6050,29.89,29.46,28.56,24.99
235.792,16.20%,3.151986,-140.0756,-761.4721,6060,29.92,29.42,28.54,25
236.1811,16.06%,3.151298,-140.0733,-762.6984,6070,29.84,29.49,28.52,24.97
236.5702,15.93%,3.150671,-140.0781,-763.9244,6080,29.87,29.51,28.55,24.97
236.9593,15.79%,3.149987,-140.0673,-765.1502,6090,29.88,29.46,28.58,24.98
237.3484,15.65%,3.149284,-140.0714,-766.3757,6100,29.95,29.5,28.52,24.97
237.7375,15.51%,3.14858,-140.0834,-767.601,6110,29.97,29.5,28.58,24.94
238.1266,15.37%,3.14788,-140.0717,-768.8259,6120,30,29.46,28.63,24.95
238.5157,15.23%,3.147183,-140.0811,-770.0506,6130,29.87,29.51,28.55,24.94
238.9048,15.10%,3.146451,-140.0747,-771.275,6140,29.94,29.49,28.56,25.05
239.2939,14.96%,3.1457,-140.0795,-772.4991,6150,30.02,29.53,28.58,25.02
239.683,14.82%,3.144984,-140.0678,-773.723,6160,29.96,29.49,28.58,24.95
240.0721,14.68%,3.144198,-140.076,-774.9465,6170,29.99,29.53,28.64,25.02
240.4612,14.54%,3.143441,-140.0687,-776.1697,6180,29.91,29.59,28.63,25.06
240.8503,14.41%,3.142632,-140.0744,-777.3926,6190,29.93,29.58,28.65,24.96
241.2393,14.27%,3.141865,-140.0676,-778.6153,6200,29.95,29.54,28.6,25.02
241.6284,14.13%,3.141051,-140.0698,-779.8376,6210,29.95,29.55,28.67,25.06
242.0175,13.99%,3.140284,-140.074,-781.0596,6220,30,29.55,28.63,25.07
242.4066,13.85%,3.13946,-140.0793,-782.2813,6230,29.94,29.56,28.64,25.22
242.7957,13.71%,3.138664,-140.0763,-783.5027,6240,29.98,29.64,28.72,25.12
243.1848,13.58%,3.137881,-140.0724,-784.7238,6250,30.09,29.6,28.68,25.08
243.5739,13.44%,3.13707,-140.0751,-785.9446,6260,30.08,29.59,28.71,25.14
243.963,13.30%,3.13628,-140.0772,-787.1651,6270,30.09,29.65,28.79,25.15
244.3521,13.16%,3.135485,-140.0712,-788.3853,6280,30.04,29.71,28.81,25.04
244.7412,13.02%,3.134705,-140.0694,-789.6051,6290,30.06,29.68,28.73,25.09
245.1303,12.88%,3.133973,-140.0735,-790.8246,6300,30.09,29.61,28.74,25.12
245.5194,12.75%,3.133222,-140.0763,-792.0439,6310,30.03,29.67,28.81,25.1
245.9085,12.61%,3.13249,-140.0682,-793.2629,6320,30.03,29.72,28.8,25.09
246.2976,12.47%,3.131774,-140.0806,-794.4816,6330,30.03,29.73,28.78,25.14
246.6867,12.33%,3.131087,-140.0724,-795.7,6340,30.08,29.71,28.81,25.13
247.0758,12.19%,3.130383,-140.0705,-796.9182,6350,29.97,29.61,28.82,25.19
247.4649,12.05%,3.129744,-140.0685,-798.136,6360,30.09,29.71,28.86,25.04
247.854,11.92%,3.129069,-140.063,-799.3537,6370,30.11,29.69,28.79,25.1
248.2431,11.78%,3.128426,-140.0841,-800.5711,6380,30.1,29.73,28.87,25.13
248.6322,11.64%,3.127818,-140.0804,-801.7882,6390,30.14,29.73,28.89,25.11
249.0213,11.50%,3.127192,-140.0756,-803.0051,6400,30.15,29.75,28.84,25.19
249.4104,11.36%,3.126584,-140.0669,-804.2218,6410,30.13,29.84,28.85,25.12
249.7995,11.22%,3.12602,-140.077,-805.4382,6420,30.12,29.86,28.89,25.15
250.1886,11.09%,3.125422,-140.0685,-806.6544,6430,30.14,29.74,28.95,25.1
250.5776,10.95%,3.12483,-140.0779,-807.8704,6440,30.17,29.79,28.9,25.11
250.9667,10.81%,3.124238,-140.0811,-809.0861,6450,30.16,29.84,28.87,25.12
251.3558,10.67%,3.123656,-140.0809,-810.3017,6460,30.16,29.83,28.87,25.1
251.7449,10.53%,3.123064,-140.0662,-811.517,6470,30.14,29.71,28.89,25.15
252.134,10.39%,3.122478,-140.0692,-812.732,6480,30.19,29.76,28.91,25.08
252.5231,10.26%,3.121861,-140.0623,-813.9468,6490,30.08,29.81,28.89,25.18
252.9122,10.12%,3.121243,-140.0854,-815.1614,6500,30.23,29.71,28.88,25.1
253.3013,9.98%,3.120617,-140.0694,-816.3758,6510,30.07,29.77,28.92,25.09
253.6904,9.84%,3.119983,-140.0864,-817.5899,6520,30.17,29.76,28.91,25.12
254.0795,9.70%,3.119318,-140.0873,-818.8037,6530,30.16,29.82,28.85,25.17
254.4686,9.57%,3.118659,-140.085,-820.0173,6540,30.28,29.74,28.91,25.12
254.8577,9.43%,3.117985,-140.0666,-821.2307,6550,30.18,29.85,28.97,25.15
255.2468,9.29%,3.117272,-140.0813,-822.4437,6560,30.21,29.85,28.93,25.12
255.6359,9.15%,3.116578,-140.0703,-823.6565,6570,30.18,29.88,28.95,25.17
256.025,9.01%,3.115843,-140.0802,-824.869,6580,30.2,29.8,28.98,25.08
256.4141,8.87%,3.115086,-140.0659,-826.0812,6590,30.24,29.81,29.03,25.1
256.8032,8.74%,3.114296,-140.082,-827.2931,6600,30.16,29.87,28.94,25.15
257.1923,8.60%,3.113475,-140.0831,-828.5047,6610,30.19,29.91,28.97,25.24
257.5814,8.46%,3.112629,-140.0744,-829.716,6620,30.22,29.86,28.95,25.16
257.9705,8.32%,3.111776,-140.0648,-830.9269,6630,30.31,29.8,28.97,25.21
258.3596,8.18%,3.110869,-140.0739,-832.1375,6640,30.28,29.82,29.01,25.12
258.7487,8.04%,3.109917,-140.0696,-833.3478,6650,30.26,29.86,29.01,25.26
259.1378,7.91%,3.108915,-140.0799,-834.5576,6660,30.21,29.86,28.97,25.18
259.5269,7.77%,3.1079,-140.0646,-835.7671,6670,30.29,29.89,29,25.21
259.916,7.63%,3.106869,-140.0744,-836.9761,6680,30.27,29.85,29.01,25.17
260.305,7.49%,3.105752,-140.0724,-838.1848,6690,30.32,29.83,29.04,25.11
260.6941,7.35%,3.104596,-140.0829,-839.393,6700,30.23,29.92,29.04,25.14
261.0832,7.21%,3.103349,-140.0735,-840.6007,6710,30.34,29.81,29.06,25.03
261.4723,7.08%,3.102073,-140.0662,-841.808,6720,30.33,29.88,28.96,25.11
261.8614,6.94%,3.100746,-140.071,-843.0147,6730,30.28,29.9,29.04,25.1
262.2505,6.80%,3.099285,-140.0714,-844.2209,6740,30.27,29.87,29.05,25.04
262.6396,6.66%,3.097805,-140.0664,-845.4265,6750,30.3,29.9,29.03,25.01
263.0287,6.52%,3.096195,-140.0717,-846.6315,6760,30.27,29.87,29.04,25.02
263.4178,6.38%,3.094464,-140.0692,-847.8359,6770,30.29,29.83,28.98,24.93
263.8069,6.25%,3.092634,-140.0714,-849.0396,6780,30.34,29.88,29.08,24.89
264.196,6.11%,3.090629,-140.082,-850.2425,6790,30.3,29.87,29.06,25.02
264.5851,5.97%,3.088506,-140.0813,-851.4446,6800,30.38,29.93,29.1,24.98
264.9742,5.83%,3.086231,-140.0838,-852.6459,6810,30.4,29.93,29.01,24.95
265.3632,5.69%,3.083752,-140.0831,-853.8463,6820,30.37,29.94,29.04,24.99
265.7523,5.56%,3.081107,-140.0728,-855.0457,6830,30.36,29.93,29.02,24.92
266.1414,5.42%,3.078224,-140.0749,-856.244,6840,30.35,29.91,29.12,24.9
266.5305,5.28%,3.075067,-140.0829,-857.441,6850,30.37,29.9,29.12,25.03
266.9196,5.14%,3.071671,-140.0632,-858.6369,6860,30.37,29.94,29.19,24.98
267.3087,5.00%,3.068012,-140.0744,-859.8314,6870,30.38,29.86,29.17,25.06
267.6978,4.86%,3.064005,-140.0712,-861.0243,6880,30.45,29.85,29.22,25.03
268.0869,4.73%,3.059728,-140.0809,-862.2156,6890,30.42,29.96,29.24,25.1
268.476,4.59%,3.055066,-140.065,-863.4053,6900,30.41,30,29.28,25.06
268.8651,4.45%,3.05012,-140.0689,-864.593,6910,30.42,29.98,29.29,25.04
269.2542,4.31%,3.044825,-140.0657,-865.7788,6920,30.43,30.05,29.25,25.1
269.6432,4.17%,3.039224,-140.0634,-866.9625,6930,30.46,29.99,29.32,25.07
270.0323,4.03%,3.033234,-140.0717,-868.1438,6940,30.41,30.04,29.34,25.01
270.4214,3.90%,3.026886,-140.0664,-869.3228,6950,30.46,30.05,29.3,25.08
270.8105,3.76%,3.020174,-140.0747,-870.4992,6960,30.44,30.03,29.34,25.04
271.1996,3.62%,3.013096,-140.0646,-871.673,6970,30.52,30.06,29.41,25.08
271.5887,3.48%,3.005605,-140.0662,-872.8439,6980,30.5,30.1,29.42,25.12
271.9778,3.34%,2.997728,-140.068,-874.0118,6990,30.57,30.07,29.43,25.1
272.3669,3.20%,2.989397,-140.0765,-875.1766,7000,30.5,30.14,29.51,25.07
272.756,3.07%,2.980629,-140.0825,-876.3381,7010,30.55,30.18,29.49,25.14
273.1451,2.93%,2.971353,-140.0652,-877.496,7020,30.53,30.15,29.53,25.13
273.5341,2.79%,2.961513,-140.0724,-878.6503,7030,30.58,30.15,29.5,25.04
273.9232,2.65%,2.951093,-140.0756,-879.8005,7040,30.56,30.17,29.52,25.17
274.3123,2.51%,2.940012,-140.0676,-880.9467,7050,30.6,30.11,29.47,25.12
274.7014,2.37%,2.928142,-140.0843,-882.0883,7060,30.59,30.11,29.64,25.11
275.0905,2.24%,2.915521,-140.0774,-883.2252,7070,30.71,30.23,29.6,25.17
275.4796,2.10%,2.902002,-140.0809,-884.357,7080,30.66,30.22,29.6,25.11
275.8687,1.96%,2.887484,-140.068,-885.4833,7090,30.7,30.25,29.64,25.19
276.2578,1.82%,2.871782,-140.0776,-886.6038,7100,30.69,30.2,29.83,25.2
276.6469,1.68%,2.854858,-140.076,-887.718,7110,30.74,30.16,29.75,25.15
277.036,1.55%,2.836601,-140.0671,-888.8253,7120,30.69,30.25,29.73,25.16
277.4251,1.41%,2.816723,-140.0783,-889.9251,7130,30.74,30.28,29.85,25.15
277.8141,1.27%,2.795194,-140.0788,-891.017,7140,30.8,30.32,29.86,25.14
278.2032,1.13%,2.771893,-140.0742,-892.1001,7150,30.82,30.27,29.89,25.14
278.5923,0.009920614,2.746666,-140.0666,-893.1738,7160,30.88,30.29,29.93,25.12
278.9814,0.008537805,2.719444,-140.0646,-894.2372,7170,30.84,30.38,29.99,25.14
279.3705,0.007154996,2.69008,-140.063,-895.2897,7180,30.86,30.42,30.01,25.14
279.7596,0.005772187,2.658549,-140.0813,-896.3303,7190,30.85,30.46,30.03,25.04
280.1487,0.004389378,2.624694,-140.0726,-897.3582,7200,31.02,30.43,30.09,25.04
280.5378,0.00300657,2.588316,-140.0703,-898.3724,7210,30.97,30.44,30.15,25.12
280.9269,0.001623761,2.549268,-140.0685,-899.372,7220,31,30.45,30.17,25.14
281.316,0.000240952,2.507572,-140.0728,-900.3558,7230,31.01,30.5,30.28,25.12
281.3838,0,2.499998,-140.065,-900.5258,7240,31,30.56,30.2,25.1
