sample_idx,rmse
414,0.051342147467549226
415,0.249228344031427
416,0.06473277904522205
417,0.06703793697272327
418,0.279677887660228
419,0.2678085360943323
420,0.06247375636696991
421,0.05083513010950718
422,0.03403229562845211
423,0.05134427967145222
424,0.051342147467549226
425,0.051418572758668374
426,0.051450355648953956
427,0.051342147467549226
428,0.051101318127961905
429,0.051342147467549226
430,0.051342162877615546
431,0.05129666324665122
432,0.05116542442991654
433,0.05134247904068112
434,0.051340389905390395
435,0.05130164146757182
436,0.05115764869389516
437,0.2703541417615234
438,0.2923530725040942
439,0.28296146912579356
440,0.3143797831059226
441,0.304444242191728
442,0.3103929278981975
443,0.3029984813985942
444,0.27226182921677416
445,0.3056328874731303
446,0.30669249520470226
447,0.3068966201873768
448,0.3069078266869826
449,0.30669249520470226
450,0.3057713538309261
451,0.30669249520470226
452,0.30669256941219175
453,0.30663031880996156
454,0.3064806294253448
455,0.30669313973344836
456,0.30668968943355385
457,0.3065169076064184
458,0.2886830711676714
459,0.30669249520470226
460,0.2669029572428146
461,0.2891698551537733
462,0.2531981607712907
463,0.27874812462095044
464,0.07386905240617847
465,0.26682728852001414
466,0.24443964590979927
467,0.265405822808392
468,0.055271056094627895
469,0.26621104990712535
470,0.2669029572428146
471,0.2673789703850577
472,0.2668855151116394
473,0.2669029572428146
474,0.26763015393008366
475,0.2669029572428146
476,0.26690487631202114
477,0.26673733994483134
478,0.2668525262415773
479,0.26690230727810865
480,0.26690428190884946
481,0.2668340828020464
482,0.26719197705969944
483,0.0792310987704327
484,0.18869157166204928
485,0.053138953654830186
486,0.2975890698339001
487,0.06287171528032681
488,0.05935965642103865
489,0.06562145732082972
490,0.25485881614216765
491,0.06384796055107558
492,0.06282208965829149
493,0.06184667017333799
494,0.06285802996309309
495,0.06282208965829149
496,0.06178175886579161
497,0.06282208965829149
498,0.06282052312607823
499,0.06324677963766905
500,0.06308316262388078
501,0.06282365335716651
502,0.06282042870814977
503,0.06301564441037638
504,0.06225190932685393
505,0.06282208965829149
506,0.03605098824226178
507,0.2764942459529635
508,0.04286437162985549
509,0.23918054999593188
510,0.08243443463124316
511,0.03596033452611599
512,0.03679997827478184
513,0.03861495705832151
514,0.06811434399643086
515,0.03726266000018552
516,0.03605098824226178
517,0.035929743402650836
518,0.03628094616579921
519,0.03605098824226178
520,0.03692870608608383
521,0.03605098824226178
522,0.036050982379635936
523,0.036370177413814486
524,0.035999957081134966
525,0.03605064113425009
526,0.03604722181317594
527,0.03663549580183929
528,0.04303547537346763
529,0.19124232195484914
530,0.3338262587163494
531,0.29364805472259264
532,0.32705675944312795
533,0.34458596033485006
534,0.32775911892986975
535,0.3050476932003466
536,0.32532595366547634
537,0.290223871800321
538,0.30923089749181293
539,0.3095645554386171
540,0.30869464166256155
541,0.30923089749181293
542,0.3100680373044779
543,0.30923089749181293
544,0.30923150169373687
545,0.30833168137527917
546,0.30933129372228674
547,0.3092317166550756
548,0.3092395944745819
549,0.3248844759838308
550,0.2690761755670495
551,0.30923089749181293
552,0.3059613786155906
553,0.27390630056606996
554,0.3033741247440355
555,0.3171997221327265
556,0.3040355128433007
557,0.3037379990433469
558,0.30524913828636807
559,0.29996419631802496
560,0.3006681713648722
561,0.3038758985248081
562,0.3059613786155906
563,0.3062761364050119
564,0.3060191816148547
565,0.3059613786155906
566,0.3051031194082053
567,0.3059613786155906
568,0.30596147075560026
569,0.306019878795192
570,0.3057267156525663
571,0.30595497124722676
572,0.30596767453610657
573,0.3322593780746012
574,0.338768113632542
575,0.2670027459132269
576,0.2240430096657633
577,0.0526687015609704
578,0.08884642832713506
579,0.06933482489223003
580,0.04978731752219591
581,0.06732942094343458
582,0.032567161594017194
583,0.06931992475573906
584,0.06954309790530946
585,0.06968565387729232
586,0.06958050368298425
587,0.06954309790530946
588,0.06986188475164212
589,0.06954309790530946
590,0.06954310765746878
591,0.06958199308369405
592,0.06928697740711043
593,0.06953968145991675
594,0.06954815385863389
595,0.06941737860903095
596,0.06895870226962307
597,0.06954309790530946
598,0.07957280725082426
599,0.27895125256656117
600,0.04247793717419221
601,0.08273549619193359
602,0.10240025922390987
603,0.07956909622398352
604,0.07632048105597944
605,0.0787727019226867
606,0.15196919733074749
607,0.07952683224741958
608,0.07957280725082426
609,0.07913697557195482
610,0.07937643582262668
611,0.07957280725082426
612,0.08051128788302916
613,0.07957280725082426
614,0.0795726873476018
615,0.07953257838908132
616,0.07986658442460375
617,0.0795727130984829
618,0.07957383514040915
619,0.0794519399333281
620,0.07864097336624397
621,0.08089721106199901
622,0.1467147928060571
623,0.2763877764198393
624,0.2984000545671898
625,0.27788451107724915
626,0.2628407964591695
627,0.2768352877905751
628,0.04774587267651895
629,0.2779500205843253
630,0.2781622397528896
631,0.27769274321827925
632,0.2780875377540733
633,0.2781622397528896
634,0.28020612642842013
635,0.2781622397528896
636,0.27816199334241976
637,0.2780880287734779
638,0.2788355838550097
639,0.2781620157076301
640,0.27816352353627344
641,0.27808321465138924
642,0.2777154596195567
643,0.2781622397528896
644,0.07914888244806087
645,0.09986327619557747
646,0.09891949998245421
647,0.08272250531339727
648,0.04659194760826592
649,0.07896050770016352
650,0.07097886487979692
651,0.07987750753285641
652,0.07788965059365756
653,0.07902660774724944
654,0.07914888244806087
655,0.07947786956571119
656,0.07930327744657295
657,0.07914888244806087
658,0.07880023246455646
659,0.07914888244806087
660,0.07914890862123422
661,0.07985379500910544
662,0.07898136975632811
663,0.07914879760523241
664,0.07914983858443497
665,0.0791662790685426
666,0.07916632593580561
667,0.03918880956209287
668,0.04256638354603284
669,0.08078605342774216
670,0.09660918104214508
671,0.08449715850288889
672,0.09365708252839908
673,0.08386386326868864
674,0.1028095823255688
675,0.08450385956161133
676,0.0844670069370283
677,0.08421273561227387
678,0.08436407602605935
679,0.0844670069370283
680,0.08475915651984295
681,0.0844670069370283
682,0.08446697178374654
683,0.08408162190028343
684,0.08453564951481309
685,0.08446709657293823
686,0.08446621114448172
687,0.08445403724799
688,0.0844517558639526
689,0.0844670069370283
690,0.294474443730923
691,0.039793275550659354
692,0.29491783099435903
693,0.2784517142721199
694,0.27971522862229975
695,0.29461515355104634
696,0.2664833919083725
697,0.29904895001933063
698,0.2746447542673638
699,0.2945855149569279
700,0.294474443730923
701,0.2948932972557152
702,0.294391131758096
703,0.294474443730923
704,0.29512077946685755
705,0.294474443730923
706,0.29447427985680047
707,0.29502033007833256
708,0.2946306738205398
709,0.2944747847070151
710,0.2944723904074907
711,0.2948457302888111
712,0.294455494850613
713,0.2835565257194805
714,0.04558707346705998
715,0.2839506988598532
716,0.04317301591091623
717,0.2552531901312104
718,0.28258282608069996
719,0.2512540122682149
720,inf
721,0.25543089115030404
722,0.2558440533019986
723,0.2553054108584318
724,0.25593084564300034
725,0.2558440533019986
726,0.25448205791402484
727,0.2558440533019986
728,0.2558478380482399
729,0.25536331455782657
730,0.25557747640682926
731,0.25584377206116893
732,0.2558452654586709
733,0.25582477873511894
734,0.2558916725129201
735,0.2558440533019986
736,0.2754522245907321
737,0.19128867646092215
738,0.2593993612174939
739,0.29093916352379456
740,0.2807727548363788
741,0.30261344845872595
742,0.3041463656579015
743,0.27822901421749674
744,0.2990908176000037
745,0.2751294521391001
746,0.2754522245907321
747,0.2759384061500721
748,0.27564245588267733
749,0.2754522245907321
750,0.27552257823745113
751,0.2754522245907321
752,0.2754522943241978
753,0.27516896642546634
754,0.2750252771816065
755,0.27545203930467604
756,0.27545049354981155
757,0.2753353427109549
758,0.27324635255311425
759,0.32276103322282756
760,0.2845873624568333
761,0.2745655567389939
762,0.2806352874949627
763,0.2927770751879517
764,0.26679384383749827
765,0.2913942412618041
766,0.28525829767758387
767,0.29413284618898816
768,0.2936757299720496
769,0.2935028402281287
770,0.293528616587988
771,0.2936757299720496
772,0.2936305952615482
773,0.2936757299720496
774,0.29367566611425255
775,0.2938913618249768
776,0.293922535191379
777,0.2936758516173236
778,0.2936772798814326
779,0.2937125735050236
780,0.2944771985524992
781,0.2936757299720496
782,0.27305932155656104
783,0.05401029959181782
784,0.09714029348297604
785,0.2636432640285795
786,0.28522463044204366
787,0.27236826276340276
788,0.27888008578400886
789,0.27095186697010126
790,0.23359090945655647
791,0.27442733687819915
792,0.27305932155656104
793,0.27274846679349685
794,0.27293864647631766
795,0.27305932155656104
796,0.27308819735439616
797,0.27305932155656104
798,0.2730597600386335
799,0.2728762135572051
800,0.2729204571794038
801,0.27305910933903327
802,0.2730564906002366
803,0.2730253436168183
804,0.27338858629850915
805,0.20650459727026574
806,0.044013625678251296
807,0.0765086541418851
808,0.07866285545456761
809,0.07358648859696065
810,0.0749914780819512
811,0.07238368655562487
812,0.06182987458771204
813,0.07364415608594801
814,0.07341840701085776
815,0.07326494581523949
816,0.07334972207893414
817,0.07341840701085776
818,0.07343394512187641
819,0.07341840701085776
820,0.07341848365321721
821,0.07379808280632531
822,0.07336417877694892
823,0.07341829842486415
824,0.07341582683349798
825,0.07338713828252198
826,0.07418129479298631
827,0.07341840701085776
828,0.07848245348823062
829,0.2669772307141955
830,0.06473564808566437
831,0.07631620425690186
832,0.24462347188583125
833,0.078549254466826
834,0.07733674565860311
835,0.07657265755712364
836,0.08100273205292162
837,0.07865259868916119
838,0.07848245348823062
839,0.0783332393121142
840,0.0786461683484151
841,0.07848245348823062
842,0.07909838999862669
843,0.07848245348823062
844,0.07848251527549413
845,0.07872832791388168
846,0.0782394646253905
847,0.0784845727793231
848,0.07847802701509997
849,0.07855448549102827
850,0.07582452015580743
851,0.041012656463211554
852,0.2863815950709529
853,0.30457110139535537
854,0.2854462166053836
855,0.31561964990299785
856,0.28004755978077106
857,0.3101857931652423
858,0.3332977370761104
859,0.3159466577945288
860,0.31542242717800306
861,0.3150383760089557
862,0.3156906935367748
863,0.31542242717800306
864,0.3170602730300688
865,0.31542242717800306
866,0.3154225378741444
867,0.3157203667822982
868,0.31489346163985765
869,0.31542583217525766
870,0.3154145929019813
871,0.31540415879098754
872,0.315490101853892
873,0.31542242717800306
874,0.07107472883971505
875,0.0990748122790601
876,0.045898939245892306
877,0.06550857373831516
878,0.09599058413614042
879,0.07111456738765237
880,0.06933533598317806
881,0.07146283394836171
882,0.03315346665509816
883,0.07122277874592492
884,0.07107472883971505
885,0.07101048318264032
886,0.0709306278090322
887,0.07107472883971505
888,0.0699709173492071
889,0.07107472883971505
890,0.07107555271702849
891,0.07045220573373166
892,0.07093540662197088
893,0.07107343540389074
894,0.07107740699722373
895,0.07098563906659239
896,0.07122639681061033
897,0.07092594029297222
898,0.10174737051341641
899,0.09849601875786997
900,0.07587615949794839
901,0.09705760210755808
902,0.09799782433639591
903,0.09663078003565201
904,0.1040805583148594
905,0.09696050635225469
906,0.09708369297206525
907,0.09719098564242032
908,0.09725617556183475
909,0.09708369297206525
910,0.09811827963353932
911,0.09708369297206525
912,0.09708304115717967
913,0.09799886400392654
914,0.09727481406661193
915,0.09708508298146348
916,0.0970807237447646
917,0.09720228814986782
918,0.09687588322462329
919,0.09708369297206525
920,0.28541042638248526
921,0.28160731464425603
922,0.257064651233649
923,0.2808279361473193
924,0.2732367316664337
925,0.28564071753114734
926,0.2956688564991088
927,0.2867741794140223
928,0.2740153703626464
929,0.28519852393999523
930,0.28541042638248526
931,0.2852790154983108
932,0.285403799573192
933,0.28541042638248526
934,0.2854309657276621
935,0.28541042638248526
936,0.28541032673838196
937,0.2855756304008056
938,0.2856502543719991
939,0.2854117728058911
940,0.28541152260798375
941,0.28537759692389386
942,0.2852906941293746
943,0.25289928839007564
944,0.2956450521081786
945,0.31011861048675926
946,0.28639225532328194
947,0.3002078095041437
948,0.2905856319171391
949,0.29889563587479356
950,0.28434886132807813
951,0.30126258711587495
952,0.30070255370100535
953,0.3009233971082112
954,0.30071144195279925
955,0.30070255370100535
956,0.30067342489652665
957,0.30070255370100535
958,0.3007029435579295
959,0.30049172632406534
960,0.30048871137827626
961,0.30070085502360744
962,0.30070119090446057
963,0.3007382502342511
964,0.3008309285502749
965,0.30070255370100535
966,0.05405604223896598
967,0.2857364717048059
968,0.30105548379778374
969,0.06884143969014254
970,0.05286748000556837
971,0.08591297649590693
972,0.06402769620587483
973,0.053783077851308064
974,0.05569489398723941
975,0.07895389364650814
976,0.05405604223896598
977,0.05436241527950155
978,0.05404927726782099
979,0.05405604223896598
980,0.05406227564686848
981,0.05405604223896598
982,0.054061389972505494
983,0.0542500743779481
984,0.05416097738611853
985,0.05405627344088659
986,0.05405341348899489
987,0.05082527398340023
988,0.05052429371534002
989,0.08735562648153326
990,0.09027567081500752
991,0.04471821387581855
992,0.04561556809465534
993,0.2824266678009753
994,0.04216857368508446
995,0.04442517658383356
996,0.03514276756592755
997,0.23458699278793965
998,0.044264260065734674
999,0.044744228174475716
1000,0.044260933780757836
1001,0.044264260065734674
1002,0.04427763093155278
1003,0.044264260065734674
1004,0.0442629482271069
1005,0.044399449468709766
1006,0.04451460711039252
1007,0.04426432347770835
1008,0.044263414582294366
1009,0.0492829446557268
1010,0.048571441224340865
1011,0.044264260065734674
1012,0.2923533660484584
1013,0.3259786440936798
1014,0.05364215406103026
1015,0.30567735364520365
1016,0.31418707520398265
1017,0.2938754370247467
1018,0.29185589869299683
1019,0.29453414043052073
1020,0.30169758777096384
1021,0.2535746913131742
1022,0.2923533660484584
1023,0.29221709449420147
1024,0.29234351237174533
1025,0.2923533660484584
1026,0.2890773523776656
1027,0.2923533660484584
1028,0.2923519971410299
1029,0.29170767887108745
1030,0.29222202012158793
1031,0.29235501503027844
1032,0.2923539851546497
1033,0.28239907502766737
1034,0.07212091757679405
1035,0.10059851924147427
1036,0.22963156826283915
1037,0.08648049522543075
1038,0.052228571554978044
1039,0.07353725425669205
1040,0.0718030030845171
1041,0.08000348021849082
1042,0.07622843224899126
1043,0.041091555970462
1044,0.07803116588932765
1045,0.07794262732380389
1046,0.07802280446783487
1047,0.07803116588932765
1048,0.079251576309678
1049,0.07803116588932765
1050,0.07803918797877335
1051,0.0772533610250072
1052,0.07793367906710313
1053,0.07803252194246049
1054,0.0780317006933536
1055,0.07401661877567221
1056,0.1574136664975545
1057,0.07803116588932765
1058,0.25879988328226194
1059,0.07783942238809195
1060,0.2973320477541353
1061,0.29606822599988686
1062,0.31234538350752367
1063,0.2586744802349878
1064,0.2813013629684837
1065,0.255719201644317
1066,0.2553780814961662
1067,0.2604474708688972
1068,0.25879988328226194
1069,0.258092812274199
1070,0.25879189136879777
1071,0.25879988328226194
1072,0.2570486592030562
1073,0.25879988328226194
1074,0.25880004528975975
1075,0.25914085683307314
1076,0.25816984367055423
1077,0.2587988138745504
1078,0.2588015414442199
1079,0.25897976656348437
1080,0.2585355843523749
1081,0.3199923808186958
1082,0.27595703680470984
1083,0.2612616136255914
1084,0.040542893409747885
1085,0.28933193333187085
1086,0.2649946862305741
1087,0.29201449110673927
1088,0.2796636960017435
1089,0.2887756391594776
1090,0.2892784178191096
1091,0.2895983226195997
1092,0.2892837995668946
1093,0.2892784178191096
1094,0.29032226299540687
1095,0.2892784178191096
1096,0.2892784116874264
1097,0.2891023691206007
1098,0.28954690558502155
1099,0.2892791111144205
1100,0.28927670159562213
1101,0.28920651797508823
1102,0.28941652106670884
1103,0.2892784178191096
1104,0.24989172670603513
1105,0.11457676093863822
1106,0.2536648296844411
1107,0.26106667994455035
1108,0.27307623653924146
1109,0.23491461433428543
1110,0.2581988306186797
1111,0.24953669795004715
1112,0.25877004928659453
1113,0.23501244170924415
1114,0.24989172670603513
1115,0.249727817186816
1116,0.24991243630164384
1117,0.24989172670603513
1118,0.2462814819283256
1119,0.24989172670603513
1120,0.24989213256744613
1121,0.24967927466596523
1122,0.24991454678860509
1123,0.2498901846811104
1124,0.24989188394382394
1125,0.2352482969675477
1126,0.23523107974691368
1127,0.24603370416441417
1128,0.06982077576095248
1129,0.06721518142584014
1130,0.07203625926718452
1131,0.048540203652587564
1132,0.03400644234226615
1133,0.04880676279734163
1134,0.28666700415974705
1135,0.04843189933226478
1136,0.04841418725506113
1137,0.048491294198443904
1138,0.04838546718450649
1139,0.04841418725506113
1140,0.04749022926174961
1141,0.04841418725506113
1142,0.04841419707127049
1143,0.048442322337487305
1144,0.04838427902715301
1145,0.04817386877053533
1146,0.04841387590191272
1147,0.048222654456285464
1148,0.04827371527209138
1149,0.04841418725506113
1150,0.06964907361819228
1151,0.0794902287728039
1152,0.2792489751596182
1153,0.08842164954328538
1154,0.1408192313547254
1155,0.06984285525535912
1156,0.06285242269356368
1157,0.06989422198915464
1158,0.05774975954236169
1159,0.06981190609218434
1160,0.06964907361819228
1161,0.06978999889953434
1162,0.06963073934758456
1163,0.06964907361819228
1164,0.07042228009962036
1165,0.06964907361819228
1166,0.06964910630799696
1167,0.06931466057542503
1168,0.06963288374809327
1169,0.06964931849725355
1170,0.06964877985900993
1171,0.06980153446235564
1172,0.06951125643815823
1173,inf
1174,0.06907811033139101
1175,0.29874537646687965
1176,0.04669668237966692
1177,0.2683668434353865
1178,0.2550896424448654
1179,0.2695356697488155
1180,0.25813128586210254
1181,0.26941887293984923
1182,0.2690265843922792
1183,0.2699252159757331
1184,0.2689947623930534
1185,0.2690265843922792
1186,0.27032175731460895
1187,0.2690265843922792
1188,0.26971373578788743
1189,0.2692741886064438
1190,0.2690120556620262
1191,0.2697141729782632
1192,0.2690260029184421
1193,0.2691471742822864
1194,0.26960290138192505
1195,0.2690265843922792
1196,0.08907971236449629
1197,inf
1198,0.1034379721563133
1199,0.07578099497247297
1200,0.0710531144354031
1201,0.08908713902012783
1202,0.09082315992515641
1203,0.08941225450208838
1204,0.05998212832001263
1205,0.08915261161359216
1206,0.08907971236449629
1207,0.0887541272260145
1208,0.08923066147554827
1209,0.08907971236449629
1210,0.089061904904879
1211,0.08907971236449629
1212,0.0890792596103558
1213,0.08927139603957994
1214,0.08906090955612685
1215,0.08907789262175449
1216,0.08907239838738892
1217,0.0889094960340344
1218,0.08911563286103322
1219,0.05190107216633287
1220,0.32656955840222857
1221,0.29352411085585955
1222,0.300420594143875
1223,0.31267389335731893
1224,0.3345516049484543
1225,0.31325801938848696
1226,0.29758842365073646
1227,0.3130137456502224
1228,0.31271253871678645
1229,0.31222528257877646
1230,0.31292414822107983
1231,0.31271253871678645
1232,0.3126897991646173
1233,0.31271253871678645
1234,0.3127121518133872
1235,0.3129298737713558
1236,0.3126708467894597
1237,0.3127096895982089
1238,0.3127025373612777
1239,0.3126183220309906
1240,0.3142272561608425
1241,0.31271253871678645
1242,0.3043009682505655
1243,0.2824771725475861
1244,0.3164985606860812
1245,0.2674138430627292
1246,0.10818336520834362
1247,0.30441593001740336
1248,0.26935999731866317
1249,0.3037985971593553
